Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
36,4.828,1763.0,26.54,3060.0,99.88,0.0,0.0,0.0,4.828,1461.07,1154.06
37,4.86,1760.0,30.22,3060.0,99.83,0.0,0.0,0.0,4.86,1459.24,1144.18
38,4.847,1768.0,29.51,3060.0,99.95,0.0,0.0,0.0,4.847,1477.99,1154.44
39,4.824,1819.0,33.59,3063.0,99.88,0.0,0.0,0.0,4.824,1492.75,1150.93
40,4.822,1823.0,38.29,3066.0,99.77,0.0,0.0,0.0,4.822,1446.06,1157.73
41,4.981,1743.0,68.72,3068.0,99.59,0.0,709.0,0.22,4.981,1344.84,1162.69
42,5.049,1734.0,60.59,3062.0,100.0,0.0,0.0,0.0,5.049,1356.04,1165.45
43,5.631,1850.0,94.78,3054.0,99.87,0.0,709.0,0.22,5.631,1357.28,1167.15
44,5.069,1875.0,60.54,3064.0,99.84,0.0,0.0,0.0,5.069,1367.91,1161.32
45,4.758,1749.0,34.46,3072.0,99.4,0.0,709.0,0.22,4.758,1328.78,1157.51
46,4.773,1723.0,25.57,3067.0,99.78,0.0,0.0,0.0,4.773,1339.36,1150.24
47,4.733,1715.0,26.63,3071.0,99.64,0.0,0.0,0.0,4.733,1340.01,1158.88
48,4.992,1812.0,55.62,3068.0,99.36,0.0,0.0,0.0,4.992,1360.15,1165.24
49,4.746,1727.0,27.69,3070.0,99.58,0.0,0.0,0.0,4.746,1330.76,1153.67
50,4.738,1731.0,29.28,3071.0,99.34,0.0,0.0,0.0,4.738,1333.51,1164.61
51,4.765,1713.0,26.3,3068.0,99.54,0.0,0.0,0.0,4.765,1342.59,1159.31
52,4.76,1735.0,27.04,3069.0,99.58,0.0,0.0,0.0,4.76,1341.55,1149.86
53,4.741,1734.0,30.06,3071.0,99.62,0.0,710.0,0.22,4.741,1323.47,1160.5
54,4.779,1716.0,22.24,3066.0,99.84,0.0,0.0,0.0,4.779,1341.68,1148.03
55,4.797,1695.0,24.75,3065.0,99.82,0.0,709.0,0.22,4.797,1354.67,1163.61
56,4.743,1755.0,28.98,3071.0,99.43,0.0,0.0,0.0,4.743,1337.34,1153.59
57,4.796,1715.0,25.42,3067.0,99.71,0.0,0.0,0.0,4.796,1348.5,1159.71
58,4.758,1715.0,26.72,3069.0,99.53,0.0,0.0,0.0,4.758,1348.38,1155.04
59,4.819,1718.0,25.52,3065.0,99.92,0.0,0.0,0.0,4.819,1354.74,1153.7
60,4.78,1716.0,26.9,3068.0,99.58,0.0,0.0,0.0,4.78,1340.32,1151.95
61,4.747,1732.0,36.74,3075.0,99.6,0.0,708.0,0.22,4.747,1323.21,1166.88
62,4.799,1712.0,25.83,3067.0,99.86,0.0,0.0,0.0,4.799,1356.52,1157.27
63,4.889,1718.0,33.57,3063.0,100.0,0.0,0.0,0.0,4.889,1351.47,1158.03
64,4.807,1699.0,26.02,3067.0,99.83,0.0,0.0,0.0,4.807,1360.98,1158.14
65,4.759,1722.0,32.4,3071.0,99.31,0.0,712.0,0.53,4.759,1352.76,1156.66
66,4.74,1732.0,29.66,3073.0,99.44,0.0,0.0,0.0,4.74,1318.06,1156.88
67,4.79,1706.0,26.72,3068.0,99.87,0.001,712.0,0.32,4.791,1371.47,1157.07
68,4.794,1733.0,28.23,3069.0,99.64,0.0,0.0,0.0,4.794,1341.71,1156.45
69,4.778,1705.0,27.47,3068.0,99.57,0.0,0.0,0.0,4.778,1340.03,1151.93
70,4.745,1706.0,28.87,3071.0,99.41,0.0,0.0,0.0,4.745,1333.49,1164.9
71,4.781,1710.0,27.14,3068.0,99.57,0.0,0.0,0.0,4.781,1350.95,1156.24
72,4.805,1721.0,27.53,3068.0,99.85,0.001,709.0,0.22,4.806,1363.3,1156.84
73,4.758,1722.0,26.59,3069.0,99.59,0.0,0.0,0.0,4.758,1349.5,1156.78
74,4.758,1727.0,25.62,3070.0,99.51,0.0,709.0,0.43,4.758,1323.04,1160.06
75,4.826,1709.0,25.59,3065.0,99.83,0.0,0.0,0.0,4.826,1363.16,1148.47
76,4.846,1705.0,24.26,3064.0,100.0,0.0,0.0,0.0,4.846,1370.06,1164.36
77,4.814,1707.0,25.79,3067.0,99.82,0.0,0.0,0.0,4.814,1342.86,1149.61
78,4.807,1721.0,26.9,3067.0,99.63,0.0,0.0,0.0,4.807,1357.4,1162.25
79,4.707,1747.0,30.42,3073.0,99.26,0.0,0.0,0.0,4.707,1323.03,1151.18
80,4.827,1696.0,25.06,3066.0,99.84,0.0,0.0,0.0,4.827,1366.01,1164.31
81,4.75,1742.0,30.09,3072.0,99.4,0.0,0.0,0.0,4.75,1350.61,1155.96
82,4.704,1719.0,31.67,3074.0,99.47,0.0,0.0,0.0,4.704,1318.43,1146.0
83,4.737,1707.0,25.88,3046.0,98.29,0.0,0.0,0.0,4.737,1352.75,1165.7
84,4.783,1705.0,26.02,3069.0,99.85,0.0,0.0,0.0,4.783,1322.7,1154.27
85,4.807,1735.0,25.71,3068.0,99.68,0.0,0.0,0.0,4.807,1340.6,1158.11
86,4.821,1707.0,25.72,3066.0,99.78,0.0,0.0,0.0,4.821,1331.29,1153.13
87,4.827,1733.0,27.91,3066.0,99.93,0.0,711.0,0.53,4.827,1362.2,1167.02
88,4.798,1726.0,27.59,3068.0,99.57,0.0,0.0,0.0,4.798,1348.63,1159.88
89,4.81,1692.0,26.67,3067.0,99.74,0.0,709.0,0.43,4.81,1347.21,1149.87
90,4.772,1741.0,28.76,3070.0,99.45,0.0,0.0,0.0,4.772,1343.34,1156.12
91,4.803,1702.0,27.23,3068.0,99.65,0.0,0.0,0.0,4.803,1346.32,1155.27
92,4.793,1726.0,27.07,3067.0,99.61,0.0,713.0,0.63,4.793,1329.96,1155.81
93,4.853,1682.0,33.8,3067.0,100.0,0.0,0.0,0.0,4.853,1364.69,1165.35
94,4.822,1708.0,24.9,3065.0,99.82,0.0,0.0,0.0,4.822,1356.16,1152.07
95,4.797,1708.0,28.74,3068.0,99.58,0.0,0.0,0.0,4.797,1355.5,1152.42
96,4.826,1713.0,24.69,3067.0,99.69,0.0,0.0,0.0,4.826,1354.7,1162.51
97,4.787,1734.0,28.83,3070.0,99.52,0.0,0.0,0.0,4.787,1370.29,1162.18
98,4.77,1705.0,26.68,3070.0,99.38,0.0,0.0,0.0,4.77,1335.63,1157.01
99,4.788,1707.0,25.2,3067.0,99.7,0.0,0.0,0.0,4.788,1329.09,1152.55
100,4.794,1692.0,26.23,3069.0,99.66,0.0,0.0,0.0,4.794,1335.89,1156.33
101,4.749,1711.0,30.17,3072.0,99.46,0.0,0.0,0.0,4.749,1340.28,1156.69
102,4.733,1743.0,31.15,3074.0,99.01,0.0,0.0,0.0,4.733,1317.61,1155.04
103,4.784,1752.0,31.05,3071.0,99.68,0.002,714.0,0.73,4.786,1353.02,1161.13
104,4.722,1747.0,31.85,3073.0,99.25,0.0,0.0,0.0,4.722,1329.63,1149.29
105,4.82,1712.0,27.37,3067.0,99.69,0.0,709.0,0.22,4.82,1359.89,1157.06
106,4.8,1703.0,25.31,3067.0,99.78,0.0,0.0,0.0,4.8,1341.95,1164.29
107,4.804,1721.0,25.24,3068.0,99.69,0.0,0.0,0.0,4.804,1349.79,1153.56
108,4.865,1719.0,25.31,3065.0,99.88,0.0,0.0,0.0,4.865,1355.92,1157.17
109,4.811,1710.0,25.87,3068.0,99.72,0.0,0.0,0.0,4.811,1339.56,1155.15
110,4.83,1732.0,26.62,3065.0,99.69,0.0,0.0,0.0,4.83,1367.51,1154.96
111,4.803,1722.0,27.75,3068.0,99.53,0.0,0.0,0.0,4.803,1354.27,1158.04
112,4.819,1702.0,23.17,3066.0,99.72,0.0,0.0,0.0,4.819,1342.91,1164.6
113,4.781,1696.0,28.38,3070.0,99.62,0.0,710.0,0.22,4.781,1341.48,1149.28
114,4.811,1706.0,28.05,3067.0,99.86,0.0,0.0,0.0,4.811,1358.11,1165.47
115,4.816,1715.0,26.18,3067.0,99.87,0.0,0.0,0.0,4.816,1352.49,1158.91
116,4.861,1745.0,24.39,3063.0,99.87,0.0,0.0,0.0,4.861,1358.56,1149.32
117,5.148,1759.0,31.18,3058.0,99.83,0.0,0.0,0.0,5.148,1457.15,1152.75
118,4.769,1767.0,32.61,3070.0,99.63,0.0,0.0,0.0,4.769,1376.27,1157.2
119,4.817,1740.0,28.95,3067.0,99.52,0.0,710.0,0.22,4.817,1352.21,1159.16
120,4.831,1706.0,26.68,3065.0,99.85,0.0,0.0,0.0,4.831,1352.52,1155.47
121,4.818,1737.0,27.11,3067.0,99.76,0.0,708.0,0.22,4.818,1359.11,1152.69
122,4.914,1698.0,39.29,3065.0,99.91,0.0,0.0,0.0,4.914,1360.61,1162.63
123,4.766,1749.0,28.34,3068.0,99.3,0.0,0.0,0.0,4.766,1335.11,1148.32
124,4.843,1787.0,34.41,3065.0,99.79,0.0,0.0,0.0,4.843,1421.02,1149.72
125,4.865,1796.0,34.64,3061.0,99.88,0.0,0.0,0.0,4.865,1500.93,1156.12
126,4.822,1813.0,38.54,3066.0,99.57,0.0,0.0,0.0,4.822,1448.57,1147.91
127,4.89,1765.0,29.24,3060.0,99.95,0.0,0.0,0.0,4.89,1475.45,1158.8
128,4.861,1761.0,29.3,3061.0,99.8,0.0,0.0,0.0,4.861,1429.38,1145.66
129,4.849,1800.0,34.93,3065.0,99.91,0.0,0.0,0.0,4.849,1447.64,1155.94
130,4.882,1786.0,36.71,3063.0,99.85,0.0,0.0,0.0,4.882,1457.28,1153.53
131,4.827,1802.0,29.3,3064.0,99.86,0.0,0.0,0.0,4.827,1460.08,1150.34
132,4.778,1768.0,32.03,3066.0,99.69,0.0,0.0,0.0,4.778,1455.48,1151.09
133,4.886,1771.0,29.22,3061.0,99.95,0.0,0.0,0.0,4.886,1463.2,1151.97
134,4.87,1797.0,26.47,3060.0,99.85,0.0,0.0,0.0,4.87,1454.99,1156.99
135,4.896,1805.0,34.78,3062.0,99.84,0.0,712.0,0.31,4.896,1473.31,1157.17
136,4.794,1772.0,33.76,3066.0,99.49,0.0,0.0,0.0,4.794,1427.64,1145.58
137,4.868,1761.0,30.2,3061.0,99.78,0.0,0.0,0.0,4.868,1453.34,1155.71
138,4.89,1764.0,27.56,3060.0,99.88,0.0,0.0,0.0,4.89,1450.46,1147.1
139,4.824,1800.0,35.6,3064.0,99.83,0.0,0.0,0.0,4.824,1458.52,1151.56
140,4.927,1804.0,35.14,3060.0,99.91,0.0,709.0,0.22,4.927,1486.58,1151.41
141,4.782,1780.0,33.56,3066.0,99.7,0.0,0.0,0.0,4.782,1424.02,1152.11
142,4.893,1751.0,25.81,3060.0,99.91,0.0,0.0,0.0,4.893,1454.96,1152.39
143,4.828,1765.0,31.52,3064.0,99.82,0.0,0.0,0.0,4.828,1437.32,1152.01
144,4.883,1787.0,30.41,3060.0,99.92,0.0,0.0,0.0,4.883,1466.73,1152.01
145,4.876,1769.0,30.12,3062.0,99.83,0.0,0.0,0.0,4.876,1456.06,1154.38
146,4.892,1797.0,30.03,3060.0,99.85,0.0,0.0,0.0,4.892,1453.82,1143.4
147,4.878,1776.0,32.42,3061.0,99.77,0.0,0.0,0.0,4.878,1455.62,1159.56
148,4.88,1772.0,28.03,3061.0,99.87,0.0,0.0,0.0,4.88,1457.98,1154.73
149,4.805,1817.0,36.5,3065.0,99.68,0.0,0.0,0.0,4.805,1468.41,1140.0
150,4.88,1786.0,29.9,3061.0,99.82,0.0,0.0,0.0,4.88,1473.02,1162.67
151,4.89,1742.0,25.84,3058.0,99.95,0.0,714.0,0.41,4.89,1469.91,1151.76
152,4.854,1769.0,42.06,3064.0,99.7,0.0,0.0,0.0,4.854,1449.6,1149.98
153,4.918,1792.0,33.04,3060.0,99.85,0.0,709.0,0.22,4.918,1455.39,1158.59
154,4.897,1779.0,31.69,3060.0,99.97,0.0,0.0,0.0,4.897,1470.85,1152.29
155,4.9,1751.0,30.31,3060.0,99.89,0.0,0.0,0.0,4.9,1484.13,1151.42
156,4.796,1791.0,36.36,3065.0,99.65,0.0,0.0,0.0,4.796,1442.88,1151.64
157,4.914,1768.0,32.02,3060.0,99.87,0.0,0.0,0.0,4.914,1481.15,1150.68
158,4.82,1772.0,29.92,3064.0,99.7,0.0,0.0,0.0,4.82,1428.69,1144.52
159,4.894,1779.0,28.31,3060.0,99.79,0.0,0.0,0.0,4.894,1470.61,1159.11
160,4.888,1798.0,31.36,3060.0,99.91,0.0,0.0,0.0,4.888,1486.66,1152.48
161,4.849,1776.0,30.66,3058.0,99.12,0.0,0.0,0.0,4.849,1457.35,1153.5
162,4.854,1784.0,30.8,3061.0,99.86,0.0,0.0,0.0,4.854,1456.96,1149.38
163,4.788,1795.0,35.27,3065.0,99.54,0.0,0.0,0.0,4.788,1440.6,1155.63
164,4.919,1756.0,29.4,3059.0,99.94,0.0,0.0,0.0,4.919,1475.29,1153.75
165,4.845,1796.0,32.53,3063.0,99.75,0.0,0.0,0.0,4.845,1443.14,1157.83
166,4.857,1787.0,32.87,3063.0,99.84,0.0,712.0,0.31,4.857,1440.52,1149.92
167,4.915,1783.0,32.12,3059.0,99.9,0.0,0.0,0.0,4.915,1477.03,1154.29
168,4.808,1717.0,27.51,3066.0,99.57,0.0,708.0,0.22,4.808,1363.63,1150.98
169,4.809,1715.0,27.5,3067.0,99.71,0.0,0.0,0.0,4.809,1332.58,1155.81
170,4.812,1684.0,23.45,3066.0,99.61,0.0,0.0,0.0,4.812,1344.59,1155.69
171,4.883,1703.0,22.96,3064.0,100.0,0.0,0.0,0.0,4.883,1368.04,1160.8
172,4.82,1733.0,28.55,3067.0,99.53,0.0,0.0,0.0,4.82,1365.69,1161.59
173,4.825,1699.0,27.04,3067.0,99.54,0.0,0.0,0.0,4.825,1345.3,1155.03
174,4.765,1712.0,30.41,3069.0,99.24,0.0,0.0,0.0,4.765,1335.78,1155.63
175,4.794,1717.0,29.36,3069.0,99.72,0.0,0.0,0.0,4.794,1338.13,1159.53
176,4.862,1721.0,24.38,3065.0,99.81,0.0,0.0,0.0,4.862,1363.17,1148.07
177,4.845,1711.0,26.62,3065.0,99.6,0.0,0.0,0.0,4.845,1362.91,1159.28
178,4.829,1728.0,30.47,3067.0,99.72,0.0,0.0,0.0,4.829,1372.13,1159.33
179,4.827,1704.0,26.55,3066.0,99.64,0.0,0.0,0.0,4.827,1352.08,1158.48
180,4.854,1724.0,27.23,3065.0,99.68,0.0,0.0,0.0,4.854,1362.32,1155.11
181,4.83,1727.0,35.1,3068.0,99.41,0.0,0.0,0.0,4.83,1336.01,1161.27
182,4.902,1710.0,30.78,3064.0,99.88,0.0,713.0,0.31,4.902,1336.5,1161.36
183,4.887,1709.0,22.99,3063.0,99.85,0.0,0.0,0.0,4.887,1376.43,1154.51
184,4.834,1730.0,26.93,3066.0,99.58,0.0,708.0,0.43,4.834,1336.89,1158.69
185,4.834,1717.0,26.74,3066.0,99.66,0.0,0.0,0.0,4.834,1340.35,1153.38
186,4.857,1711.0,27.91,3066.0,99.89,0.0,0.0,0.0,4.857,1353.21,1164.98
187,4.878,1695.0,24.56,3064.0,99.85,0.0,0.0,0.0,4.878,1342.07,1148.51
188,4.857,1706.0,25.78,3065.0,99.67,0.0,0.0,0.0,4.857,1352.49,1162.8
189,4.832,1682.0,21.62,3066.0,99.74,0.0,0.0,0.0,4.832,1347.69,1155.96
190,4.824,1714.0,23.16,3066.0,99.62,0.0,0.0,0.0,4.824,1334.05,1151.79
191,4.791,1707.0,28.23,3068.0,99.53,0.0,0.0,0.0,4.791,1326.14,1159.31
192,4.846,1710.0,25.61,3064.0,99.69,0.0,0.0,0.0,4.846,1343.41,1152.08
193,4.853,1720.0,26.54,3065.0,99.74,0.0,0.0,0.0,4.853,1355.27,1152.28
194,4.762,1729.0,28.69,3068.0,99.13,0.0,0.0,0.0,4.762,1330.82,1160.72
195,4.864,1727.0,26.57,3065.0,99.76,0.0,0.0,0.0,4.864,1371.57,1151.43
196,4.858,1713.0,25.47,3065.0,99.75,0.0,0.0,0.0,4.858,1347.65,1166.74
197,4.863,1698.0,25.61,3065.0,99.71,0.0,0.0,0.0,4.863,1340.45,1155.19
198,4.871,1700.0,26.63,3065.0,99.84,0.0,712.0,0.31,4.871,1364.46,1155.65
199,4.851,1705.0,25.68,3065.0,99.7,0.0,0.0,0.0,4.851,1340.05,1149.89
200,4.864,1715.0,27.16,3065.0,99.74,0.0,0.0,0.0,4.864,1361.58,1164.3
201,4.785,1722.0,27.76,3068.0,99.43,0.0,0.0,0.0,4.785,1329.94,1155.43
202,4.857,1732.0,30.83,3066.0,99.88,0.0,0.0,0.0,4.857,1375.98,1153.34
203,4.879,1670.0,22.91,3064.0,99.84,0.0,0.0,0.0,4.879,1337.86,1158.66
204,4.821,1727.0,27.65,3067.0,99.7,0.0,0.0,0.0,4.821,1352.21,1159.68
205,4.776,1727.0,29.9,3068.0,99.22,0.0,0.0,0.0,4.776,1334.38,1147.52
206,4.839,1697.0,27.61,3067.0,99.76,0.0,0.0,0.0,4.839,1357.22,1165.18
207,4.845,1695.0,26.12,3066.0,99.73,0.0,0.0,0.0,4.845,1352.15,1158.32
208,4.819,1696.0,25.04,3067.0,99.55,0.0,0.0,0.0,4.819,1350.03,1157.12
209,4.815,1702.0,21.58,3066.0,99.79,0.0,0.0,0.0,4.815,1369.48,1155.25
210,4.849,1703.0,24.9,3066.0,99.76,0.0,714.0,0.41,4.849,1346.23,1152.3
211,4.889,1721.0,38.96,3065.0,99.59,0.0,710.0,0.22,4.889,1332.71,1160.72
212,4.932,1713.0,30.95,3064.0,100.0,0.0,0.0,0.0,4.932,1372.56,1155.0
213,4.797,1741.0,28.06,3067.0,99.38,0.0,714.0,0.41,4.797,1339.16,1159.66
214,4.777,1723.0,29.63,3070.0,99.58,0.0,0.0,0.0,4.777,1332.79,1151.08
215,4.849,1724.0,30.71,3067.0,99.51,0.0,0.0,0.0,4.849,1342.29,1160.02
216,4.824,1715.0,26.97,3066.0,99.53,0.0,0.0,0.0,4.824,1308.65,1156.38
217,4.701,1737.0,35.15,3072.0,98.91,0.0,0.0,0.0,4.701,1303.74,1153.86
218,4.879,1700.0,25.66,3066.0,100.0,0.0,0.0,0.0,4.879,1360.51,1156.74
219,4.834,1703.0,25.92,3066.0,99.55,0.0,0.0,0.0,4.834,1345.47,1153.59
220,4.836,1749.0,31.77,3067.0,99.75,0.0,0.0,0.0,4.836,1377.99,1158.16
221,4.892,1712.0,25.7,3064.0,99.85,0.0,0.0,0.0,4.892,1368.12,1165.67
222,4.868,1727.0,29.7,3065.0,99.7,0.0,0.0,0.0,4.868,1342.64,1156.46
223,4.846,1714.0,26.28,3066.0,99.69,0.0,0.0,0.0,4.846,1346.3,1153.71
224,4.89,1703.0,25.46,3064.0,100.0,0.0,0.0,0.0,4.89,1363.03,1158.46
225,4.859,1706.0,27.12,3066.0,99.77,0.0,0.0,0.0,4.859,1360.95,1155.43
226,4.932,1774.0,41.1,3067.0,99.4,0.001,712.0,0.84,4.933,1331.6,1161.5
227,4.876,1749.0,28.29,3063.0,99.83,0.0,0.0,0.0,4.876,1424.21,1153.39
228,4.793,1725.0,27.51,3066.0,99.54,0.0,0.0,0.0,4.793,1392.28,1155.56
229,4.741,1760.0,34.32,3070.0,99.1,0.0,0.0,0.0,4.741,1332.93,1157.33
230,4.77,1733.0,30.14,3069.0,99.28,0.0,0.0,0.0,4.77,1328.93,1147.13
231,4.82,1717.0,26.75,3067.0,99.58,0.0,0.0,0.0,4.82,1371.12,1160.63
232,4.88,1740.0,32.76,3066.0,99.73,0.0,0.0,0.0,4.88,1356.83,1154.46
233,4.778,1738.0,28.6,3068.0,99.38,0.0,0.0,0.0,4.778,1336.82,1157.11
234,4.837,1705.0,25.89,3066.0,99.71,0.0,0.0,0.0,4.837,1339.61,1155.85
235,4.772,1735.0,29.36,3069.0,99.28,0.0,0.0,0.0,4.772,1332.17,1151.53
236,5.189,1758.0,28.32,3060.0,99.87,0.0,0.0,0.0,5.189,1379.99,1160.72
237,4.874,1697.0,25.49,3065.0,99.88,0.0,0.0,0.0,4.874,1364.8,1157.66
238,4.838,1710.0,26.46,3066.0,99.62,0.0,0.0,0.0,4.838,1353.49,1156.04
239,4.827,1730.0,27.4,3068.0,99.69,0.0,0.0,0.0,4.827,1328.85,1157.15
240,4.842,1704.0,28.0,3066.0,99.69,0.0,0.0,0.0,4.842,1350.88,1152.23
241,4.869,1737.0,39.52,3067.0,99.55,0.0,0.0,0.0,4.869,1340.47,1155.19
242,4.896,1704.0,24.28,3064.0,99.89,0.0,0.0,0.0,4.896,1356.39,1163.24
243,4.899,1713.0,24.63,3064.0,100.0,0.0,0.0,0.0,4.899,1377.15,1150.52
244,4.844,1701.0,25.41,3066.0,99.78,0.0,0.0,0.0,4.844,1327.59,1157.31
245,4.901,1710.0,27.67,3064.0,99.89,0.003,713.0,0.73,4.904,1360.44,1156.35
246,4.805,1729.0,29.82,3068.0,99.49,0.0,0.0,0.0,4.805,1337.66,1160.7
247,4.838,1688.0,25.57,3065.0,99.65,0.0,709.0,0.22,4.838,1335.71,1154.84
248,4.807,1721.0,26.01,3068.0,99.56,0.0,0.0,0.0,4.807,1344.06,1159.12
249,4.837,1692.0,26.89,3066.0,99.57,0.0,0.0,0.0,4.837,1348.72,1159.18
250,4.815,1722.0,29.04,3067.0,99.55,0.0,0.0,0.0,4.815,1328.99,1156.89
251,4.773,1713.0,28.4,3069.0,99.27,0.0,0.0,0.0,4.773,1343.89,1153.77
252,4.872,1720.0,27.47,3065.0,99.81,0.0,0.0,0.0,4.872,1367.99,1159.27
253,4.819,1728.0,28.79,3067.0,99.42,0.0,0.0,0.0,4.819,1345.08,1156.68
254,4.831,1706.0,27.88,3066.0,99.54,0.0,0.0,0.0,4.831,1355.4,1153.69
255,4.852,1705.0,27.32,3066.0,99.84,0.0,0.0,0.0,4.852,1374.51,1157.05
256,4.781,1722.0,30.13,3069.0,99.38,0.0,0.0,0.0,4.781,1330.75,1154.74
257,4.809,1716.0,29.97,3068.0,99.49,0.0,0.0,0.0,4.809,1345.13,1157.59
258,4.85,1729.0,26.43,3066.0,99.76,0.0,0.0,0.0,4.85,1350.05,1154.18
259,4.858,1721.0,25.25,3064.0,99.69,0.0,0.0,0.0,4.858,1370.55,1155.45
260,4.94,1741.0,38.28,3065.0,99.74,0.0,0.0,0.0,4.94,1345.71,1154.52
261,4.864,1708.0,28.35,3065.0,99.72,0.0,713.0,0.31,4.864,1368.97,1156.36
262,4.892,1693.0,25.8,3065.0,100.0,0.0,0.0,0.0,4.892,1361.41,1167.27
263,4.821,1709.0,27.27,3068.0,99.61,0.0,0.0,0.0,4.821,1347.14,1155.22
264,4.78,1761.0,31.78,3069.0,99.24,0.0,712.0,0.31,4.78,1349.93,1157.37
265,4.834,1711.0,29.81,3067.0,99.72,0.0,708.0,0.22,4.834,1338.46,1149.45
266,4.853,1698.0,27.93,3065.0,99.77,0.0,711.0,0.53,4.853,1344.71,1159.58
267,4.869,1683.0,26.44,3063.0,99.37,0.0,708.0,0.22,4.869,1358.3,1159.97
268,4.855,1722.0,28.55,3066.0,99.89,0.0,0.0,0.0,4.855,1361.08,1154.96
269,4.876,1694.0,26.67,3065.0,99.67,0.0,712.0,0.32,4.876,1359.19,1163.61
270,4.897,1758.0,43.46,3067.0,99.67,0.001,709.0,0.43,4.898,1364.98,1154.53
271,4.907,1710.0,30.17,3065.0,99.89,0.0,0.0,0.0,4.907,1347.69,1151.3
272,4.899,1693.0,26.19,3064.0,99.81,0.0,708.0,0.22,4.899,1359.0,1166.87
273,4.873,1730.0,27.86,3065.0,99.85,0.0,0.0,0.0,4.873,1371.71,1155.45
274,4.882,1724.0,27.93,3065.0,99.86,0.0,0.0,0.0,4.882,1354.78,1162.29
