Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
126,4.813,1716.0,14.57,3059.0,100.0,0.0,0.0,0.0,4.813,1313.42,1144.87
127,4.743,1711.0,18.04,3064.0,99.92,0.0,0.0,0.0,4.743,1306.55,1130.19
128,4.819,1717.0,14.74,3058.0,100.0,0.001,713.0,0.63,4.82,1314.37,1145.46
129,4.777,1689.0,15.82,3063.0,100.0,0.0,0.0,0.0,4.777,1306.54,1134.31
130,4.775,1694.0,15.53,3062.0,99.81,0.0,0.0,0.0,4.775,1312.09,1123.15
131,4.759,1775.0,16.91,3061.0,100.0,0.002,713.0,0.31,4.761,1318.16,1125.53
132,4.8,1670.0,14.38,3061.0,99.91,0.0,0.0,0.0,4.8,1298.29,1125.53
133,4.752,1691.0,17.81,3065.0,99.83,0.001,712.0,0.53,4.753,1310.32,1130.93
134,4.784,1690.0,15.81,3060.0,99.83,0.0,0.0,0.0,4.784,1301.49,1128.22
135,4.774,1672.0,15.67,3064.0,99.99,0.0,0.0,0.0,4.774,1307.67,1135.56
136,4.803,1681.0,16.61,3059.0,100.0,0.0,0.0,0.0,4.803,1314.56,1149.99
137,4.746,1667.0,17.04,3065.0,99.58,0.0,0.0,0.0,4.746,1305.1,1110.2
138,4.836,1640.0,12.07,3056.0,100.0,0.0,0.0,0.0,4.836,1313.05,1156.97
139,4.757,1682.0,17.4,3062.0,99.83,0.0,0.0,0.0,4.757,1298.16,1129.84
140,4.758,1731.0,18.32,3063.0,99.95,0.0,0.0,0.0,4.758,1315.51,1134.05
141,4.829,1684.0,14.3,3059.0,99.88,0.0,0.0,0.0,4.829,1321.63,1141.21
142,4.752,1712.0,17.52,3063.0,99.88,0.0,0.0,0.0,4.752,1319.0,1116.42
143,4.812,1681.0,13.13,3060.0,99.95,0.0,0.0,0.0,4.812,1294.98,1140.62
144,4.814,1704.0,14.36,3058.0,99.99,0.0,0.0,0.0,4.814,1317.75,1141.33
145,4.792,1645.0,14.59,3063.0,99.79,0.0,0.0,0.0,4.792,1304.29,1121.17
146,4.797,1694.0,14.5,3060.0,100.0,0.0,0.0,0.0,4.797,1298.06,1136.45
147,4.777,1657.0,15.8,3062.0,99.77,0.0,0.0,0.0,4.777,1310.93,1120.91
148,4.774,1695.0,23.93,3064.0,99.72,0.0,0.0,0.0,4.774,1309.9,1129.47
149,4.838,1683.0,20.14,3059.0,100.0,0.0,0.0,0.0,4.838,1313.0,1145.71
150,4.836,1700.0,14.92,3058.0,100.0,0.0,0.0,0.0,4.836,1318.97,1150.15
151,4.788,1702.0,15.03,3060.0,99.99,0.0,0.0,0.0,4.788,1306.8,1135.67
152,4.795,1661.0,15.01,3063.0,99.84,0.0,0.0,0.0,4.795,1308.89,1118.24
153,4.743,1701.0,16.82,3063.0,99.98,0.0,0.0,0.0,4.743,1305.88,1125.67
154,4.795,1688.0,16.56,3063.0,100.0,0.0,0.0,0.0,4.795,1286.04,1132.98
155,4.8,1666.0,14.27,3059.0,99.72,0.0,0.0,0.0,4.8,1319.8,1133.88
156,4.783,1681.0,17.16,3062.0,99.91,0.0,0.0,0.0,4.783,1320.91,1135.6
157,4.831,1645.0,13.67,3060.0,99.96,0.002,715.0,0.51,4.833,1305.61,1132.61
158,4.793,1713.0,15.99,3060.0,99.97,0.0,0.0,0.0,4.793,1317.63,1136.56
159,4.764,1689.0,18.62,3065.0,99.65,0.0,0.0,0.0,4.764,1311.47,1120.78
160,4.743,1746.0,20.04,3065.0,99.89,0.0,0.0,0.0,4.743,1309.89,1138.06
161,4.773,1691.0,16.57,3060.0,99.51,0.0,0.0,0.0,4.773,1310.81,1147.53
162,4.781,1685.0,15.14,3063.0,99.38,0.0,0.0,0.0,4.781,1300.05,1124.38
163,4.817,1728.0,13.67,3057.0,100.0,0.001,712.0,0.31,4.818,1297.01,1141.2
164,4.814,1668.0,15.68,3062.0,99.89,0.0,0.0,0.0,4.814,1311.5,1126.8
165,4.792,1677.0,14.89,3060.0,100.0,0.0,0.0,0.0,4.792,1308.13,1132.39
166,4.778,1716.0,18.26,3060.0,99.89,0.0,0.0,0.0,4.778,1330.12,1141.18
167,4.762,1722.0,18.14,3065.0,99.47,0.0,0.0,0.0,4.762,1302.25,1132.94
168,4.799,1718.0,14.38,3059.0,100.0,0.0,0.0,0.0,4.799,1320.22,1139.94
169,4.76,1684.0,15.97,3065.0,99.7,0.0,0.0,0.0,4.76,1287.87,1117.78
170,4.789,1699.0,15.13,3062.0,99.99,0.0,0.0,0.0,4.789,1313.14,1126.15
171,4.73,1731.0,21.33,3064.0,99.97,0.0,0.0,0.0,4.73,1300.51,1137.49
172,4.76,1614.0,14.86,3064.0,99.06,0.0,0.0,0.0,4.76,1295.08,1099.14
173,4.806,1719.0,15.27,3059.0,100.0,0.0,0.0,0.0,4.806,1309.54,1146.99
174,4.801,1661.0,17.03,3061.0,99.61,0.0,0.0,0.0,4.801,1316.23,1147.52
175,4.78,1649.0,14.96,3063.0,99.73,0.0,0.0,0.0,4.78,1300.54,1123.11
176,4.806,1684.0,14.64,3059.0,100.0,0.0,0.0,0.0,4.806,1313.17,1145.84
177,4.806,1703.0,16.09,3061.0,99.91,0.0,0.0,0.0,4.806,1309.77,1122.54
178,4.825,1682.0,28.22,3064.0,99.82,0.0,0.0,0.0,4.825,1322.38,1120.1
179,4.806,1711.0,16.25,3059.0,100.0,0.0,0.0,0.0,4.806,1309.7,1147.54
180,4.785,1696.0,16.61,3062.0,99.61,0.0,710.0,0.53,4.785,1298.23,1125.97
181,4.82,1645.0,13.52,3059.0,100.0,0.0,0.0,0.0,4.82,1322.31,1136.29
182,4.797,1727.0,16.18,3060.0,99.97,0.0,0.0,0.0,4.797,1323.12,1137.67
183,4.798,1688.0,14.89,3061.0,99.37,0.0,0.0,0.0,4.798,1317.04,1104.27
184,4.798,1682.0,15.51,3062.0,99.98,0.0,0.0,0.0,4.798,1308.28,1149.36
185,4.809,1678.0,15.23,3059.0,99.91,0.0,0.0,0.0,4.809,1306.83,1151.53
186,4.801,1684.0,15.89,3063.0,99.74,0.0,0.0,0.0,4.801,1301.6,1128.77
187,4.695,1711.0,22.54,3065.0,99.28,0.0,0.0,0.0,4.695,1296.88,1147.03
188,4.801,1718.0,17.11,3062.0,100.0,0.0,0.0,0.0,4.801,1311.87,1149.9
189,4.822,1696.0,14.76,3060.0,99.51,0.0,0.0,0.0,4.822,1305.71,1151.71
190,4.8,1659.0,15.14,3060.0,99.95,0.0,0.0,0.0,4.8,1312.82,1130.13
191,4.781,1716.0,16.63,3062.0,99.51,0.0,0.0,0.0,4.781,1305.86,1140.11
192,4.762,1638.0,15.32,3063.0,99.21,0.0,0.0,0.0,4.762,1291.79,1108.25
193,4.835,1695.0,13.42,3057.0,100.0,0.0,0.0,0.0,4.835,1310.07,1160.07
194,4.805,1668.0,16.5,3059.0,99.9,0.0,712.0,0.32,4.805,1315.52,1146.26
195,4.792,1674.0,16.63,3064.0,99.78,0.0,0.0,0.0,4.792,1304.71,1125.55
196,4.799,1722.0,15.1,3059.0,100.0,0.0,0.0,0.0,4.799,1298.4,1134.83
197,4.846,1665.0,14.0,3059.0,100.0,0.0,0.0,0.0,4.846,1313.84,1148.99
198,4.789,1653.0,15.93,3064.0,99.5,0.0,0.0,0.0,4.789,1314.41,1112.58
199,4.836,1695.0,15.17,3057.0,100.0,0.0,0.0,0.0,4.836,1304.08,1149.79
200,4.851,1756.0,24.65,3061.0,100.0,0.0,708.0,0.22,4.851,1331.83,1151.04
201,4.843,1638.0,13.56,3059.0,99.89,0.0,0.0,0.0,4.843,1301.99,1139.21
202,4.832,1711.0,14.2,3058.0,100.0,0.0,0.0,0.0,4.832,1306.46,1149.82
203,4.853,1707.0,13.38,3056.0,100.0,0.0,0.0,0.0,4.853,1327.98,1150.64
204,4.801,1683.0,15.16,3063.0,99.48,0.0,0.0,0.0,4.801,1299.92,1118.96
205,4.798,1692.0,16.24,3063.0,99.99,0.0,0.0,0.0,4.798,1311.29,1126.54
206,4.838,1711.0,15.0,3056.0,100.0,0.0,0.0,0.0,4.838,1331.43,1143.53
207,4.821,1659.0,13.6,3062.0,99.57,0.0,0.0,0.0,4.821,1294.51,1122.99
208,4.826,1736.0,27.11,3063.0,99.89,0.0,0.0,0.0,4.826,1314.23,1128.56
209,4.824,1733.0,15.67,3058.0,100.0,0.0,708.0,0.22,4.824,1316.58,1141.85
210,4.814,1647.0,16.02,3064.0,99.93,0.0,0.0,0.0,4.814,1301.53,1119.55
211,4.811,1684.0,14.28,3059.0,99.76,0.0,0.0,0.0,4.811,1317.7,1136.41
212,4.825,1693.0,14.32,3059.0,100.0,0.0,0.0,0.0,4.825,1320.56,1132.93
213,4.825,1747.0,14.38,3058.0,99.83,0.0,0.0,0.0,4.825,1310.55,1132.01
214,4.808,1646.0,13.51,3060.0,99.55,0.0,0.0,0.0,4.808,1308.52,1113.63
215,4.8,1711.0,15.35,3061.0,100.0,0.0,0.0,0.0,4.8,1298.78,1146.92
216,4.769,1745.0,19.42,3064.0,99.96,0.0,712.0,0.31,4.769,1305.62,1134.97
217,4.759,1658.0,16.27,3066.0,99.14,0.0,0.0,0.0,4.759,1305.38,1092.88
218,4.768,1696.0,18.15,3063.0,99.87,0.0,0.0,0.0,4.768,1305.61,1139.01
219,4.818,1741.0,15.37,3059.0,100.0,0.0,0.0,0.0,4.818,1314.16,1148.16
220,4.872,1727.0,13.99,3060.0,100.0,0.0,0.0,0.0,4.872,1317.27,1145.88
221,4.808,1691.0,15.25,3060.0,99.71,0.0,0.0,0.0,4.808,1318.33,1121.0
222,4.836,1657.0,13.65,3058.0,100.0,0.0,0.0,0.0,4.836,1311.1,1146.58
223,4.843,1639.0,13.55,3058.0,100.0,0.0,0.0,0.0,4.843,1312.57,1145.51
224,4.78,1648.0,15.89,3065.0,99.56,0.0,0.0,0.0,4.78,1297.37,1107.77
225,4.805,1721.0,17.05,3061.0,99.9,0.0,0.0,0.0,4.805,1318.36,1131.67
226,4.823,1699.0,15.63,3061.0,100.0,0.0,0.0,0.0,4.823,1318.15,1140.6
227,4.788,1640.0,14.66,3058.0,98.87,0.0,0.0,0.0,4.788,1299.12,1110.91
228,4.802,1682.0,16.74,3063.0,99.84,0.0,0.0,0.0,4.802,1324.31,1143.9
229,4.828,1683.0,14.69,3057.0,100.0,0.0,0.0,0.0,4.828,1319.09,1146.08
230,4.827,1678.0,16.18,3057.0,99.51,0.0,0.0,0.0,4.827,1311.79,1149.82
231,4.828,1655.0,14.58,3062.0,99.8,0.0,0.0,0.0,4.828,1304.4,1111.65
232,4.805,1733.0,17.3,3061.0,100.0,0.0,0.0,0.0,4.805,1319.73,1149.74
233,4.873,1660.0,12.6,3056.0,100.0,0.0,0.0,0.0,4.873,1321.79,1152.47
234,4.798,1710.0,16.4,3062.0,99.55,0.0,0.0,0.0,4.798,1301.77,1128.98
235,4.831,1696.0,13.85,3060.0,99.99,0.0,0.0,0.0,4.831,1314.38,1124.52
236,5.096,1710.0,19.76,3055.0,100.0,0.0,0.0,0.0,5.096,1317.3,1145.57
237,4.916,1687.0,25.17,3055.0,100.0,0.0,0.0,0.0,4.916,1320.09,1154.52
238,4.75,1630.0,15.71,3065.0,98.3,0.0,0.0,0.0,4.75,1298.57,1087.49
239,4.822,1696.0,14.66,3059.0,99.87,0.0,0.0,0.0,4.822,1313.76,1135.78
240,4.821,1708.0,16.17,3058.0,100.0,0.0,712.0,0.31,4.821,1310.46,1139.09
241,4.835,1653.0,15.53,3059.0,100.0,0.0,0.0,0.0,4.835,1314.27,1157.95
242,4.781,1659.0,16.67,3066.0,99.65,0.0,709.0,0.22,4.781,1302.76,1096.61
243,4.811,1691.0,15.01,3061.0,99.99,0.0,0.0,0.0,4.811,1313.57,1133.54
244,4.841,1614.0,13.25,3056.0,100.0,0.0,0.0,0.0,4.841,1304.04,1146.52
245,4.862,1701.0,13.33,3058.0,99.85,0.0,0.0,0.0,4.862,1314.36,1142.16
246,4.764,1666.0,16.58,3066.0,99.6,0.0,0.0,0.0,4.764,1293.86,1097.92
247,4.832,1654.0,13.39,3058.0,100.0,0.0,0.0,0.0,4.832,1307.52,1151.97
248,4.797,1724.0,17.21,3063.0,100.0,0.0,0.0,0.0,4.797,1315.63,1130.57
249,4.849,1658.0,14.85,3059.0,99.9,0.0,0.0,0.0,4.849,1300.95,1128.94
250,4.747,1652.0,16.35,3066.0,99.33,0.0,0.0,0.0,4.747,1304.89,1094.94
251,4.812,1689.0,15.2,3059.0,99.96,0.0,0.0,0.0,4.812,1314.68,1135.94
252,4.819,1755.0,16.04,3059.0,99.93,0.0,0.0,0.0,4.819,1321.63,1144.88
253,4.81,1654.0,14.22,3062.0,99.29,0.0,0.0,0.0,4.81,1295.15,1098.85
254,4.787,1654.0,15.35,3064.0,99.47,0.0,0.0,0.0,4.787,1303.76,1114.63
255,4.778,1701.0,16.02,3063.0,99.88,0.0,0.0,0.0,4.778,1311.83,1113.33
256,4.818,1682.0,16.35,3059.0,99.99,0.0,0.0,0.0,4.818,1313.71,1140.55
257,4.796,1627.0,14.95,3062.0,98.96,0.0,0.0,0.0,4.796,1295.55,1125.65
258,4.776,1673.0,16.55,3065.0,99.85,0.0,0.0,0.0,4.776,1300.7,1106.43
259,4.792,1730.0,16.37,3060.0,99.55,0.0,0.0,0.0,4.792,1315.37,1151.1
260,4.827,1691.0,14.37,3059.0,99.99,0.0,0.0,0.0,4.827,1318.62,1138.84
261,4.8,1679.0,13.65,3062.0,99.49,0.0,0.0,0.0,4.8,1295.25,1110.15
262,4.803,1623.0,14.44,3064.0,99.91,0.0,0.0,0.0,4.803,1301.04,1108.07
263,4.808,1678.0,14.89,3059.0,100.0,0.0,0.0,0.0,4.808,1312.36,1138.78
264,4.83,1709.0,13.71,3059.0,99.99,0.0,0.0,0.0,4.83,1306.7,1147.16
265,4.796,1681.0,14.98,3063.0,99.18,0.0,0.0,0.0,4.796,1310.95,1112.77
266,4.795,1636.0,14.07,3063.0,99.51,0.0,0.0,0.0,4.795,1302.58,1110.3
267,4.744,1722.0,29.51,3067.0,99.45,0.0,0.0,0.0,4.744,1305.77,1126.11
268,4.829,1659.0,13.72,3060.0,99.97,0.0,0.0,0.0,4.829,1317.3,1137.26
269,4.856,1712.0,14.93,3061.0,100.0,0.0,0.0,0.0,4.856,1299.1,1149.53
270,4.72,1674.0,16.37,3066.0,98.61,0.0,0.0,0.0,4.72,1290.72,1093.45
271,4.823,1669.0,15.02,3059.0,100.0,0.0,0.0,0.0,4.823,1306.55,1145.66
272,4.857,1707.0,13.74,3056.0,100.0,0.0,712.0,0.32,4.857,1327.47,1143.17
273,4.844,1676.0,16.98,3060.0,100.0,0.0,0.0,0.0,4.844,1315.54,1149.31
