Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
63,4.78,1724.0,25.83,3068.0,99.66,0.0,0.0,0.0,4.78,1338.63,1155.76
64,4.79,1742.0,28.67,3068.0,99.61,0.0,0.0,0.0,4.79,1389.94,1170.19
65,4.775,1750.0,30.29,3069.0,99.44,0.0,0.0,0.0,4.775,1356.59,1163.23
66,4.748,1719.0,27.67,3072.0,99.56,0.0,0.0,0.0,4.748,1328.66,1156.67
67,4.828,1740.0,26.64,3063.0,99.58,0.0,0.0,0.0,4.828,1418.9,1144.83
68,4.813,1747.0,28.57,3065.0,99.79,0.0,0.0,0.0,4.813,1390.93,1157.06
69,4.761,1723.0,28.11,3070.0,99.39,0.0,0.0,0.0,4.761,1347.78,1158.47
70,4.648,1744.0,33.47,3078.0,98.87,0.0,0.0,0.0,4.648,1320.35,1161.05
71,4.818,1715.0,26.23,3066.0,99.69,0.0,0.0,0.0,4.818,1372.13,1156.89
72,4.771,1748.0,29.64,3069.0,99.59,0.0,0.0,0.0,4.771,1367.11,1152.68
73,4.71,1758.0,32.22,3074.0,99.11,0.0,0.0,0.0,4.71,1334.16,1162.31
74,4.77,1742.0,26.47,3069.0,99.63,0.0,0.0,0.0,4.77,1337.47,1157.88
75,4.813,1701.0,26.28,3066.0,99.59,0.0,0.0,0.0,4.813,1345.02,1166.37
76,4.795,1712.0,27.74,3069.0,99.61,0.0,0.0,0.0,4.795,1365.64,1162.5
77,4.761,1737.0,28.09,3070.0,99.54,0.0,0.0,0.0,4.761,1332.83,1158.64
78,4.791,1746.0,27.9,3070.0,99.67,0.0,714.0,0.41,4.791,1335.34,1153.59
79,4.857,1709.0,34.28,3066.0,99.67,0.0,0.0,0.0,4.857,1376.8,1163.71
80,4.724,1723.0,29.45,3073.0,99.45,0.0,0.0,0.0,4.724,1341.42,1158.03
81,4.74,1711.0,30.24,3073.0,99.56,0.001,713.0,0.63,4.741,1325.02,1157.43
82,4.81,1748.0,35.02,3070.0,99.66,0.0,0.0,0.0,4.81,1353.13,1164.12
83,4.789,1727.0,28.38,3068.0,99.65,0.002,711.0,0.53,4.791,1357.47,1158.6
84,4.698,1770.0,29.82,3075.0,99.18,0.0,0.0,0.0,4.698,1328.38,1156.82
85,4.846,1706.0,26.72,3064.0,100.0,0.0,0.0,0.0,4.846,1378.13,1159.87
86,4.804,1701.0,26.16,3068.0,99.7,0.0,0.0,0.0,4.804,1357.07,1155.72
87,4.717,1707.0,28.3,3073.0,99.17,0.0,0.0,0.0,4.717,1330.36,1161.46
88,4.754,1731.0,28.15,3071.0,99.45,0.0,0.0,0.0,4.754,1343.27,1158.83
89,4.802,1740.0,27.23,3068.0,99.57,0.0,0.0,0.0,4.802,1362.44,1156.62
90,4.796,1733.0,27.41,3067.0,99.77,0.0,0.0,0.0,4.796,1357.42,1156.92
91,4.764,1742.0,30.1,3070.0,99.41,0.0,0.0,0.0,4.764,1339.19,1158.11
92,4.767,1756.0,28.6,3069.0,99.49,0.0,0.0,0.0,4.767,1336.34,1151.29
93,4.759,1723.0,28.74,3070.0,99.49,0.0,0.0,0.0,4.759,1344.71,1160.21
94,4.815,1724.0,28.15,3067.0,99.78,0.0,0.0,0.0,4.815,1362.18,1159.29
95,4.835,1701.0,25.23,3065.0,99.86,0.0,0.0,0.0,4.835,1360.94,1155.62
96,4.819,1717.0,26.74,3066.0,99.77,0.0,0.0,0.0,4.819,1355.52,1158.19
97,4.751,1721.0,27.63,3071.0,99.24,0.0,0.0,0.0,4.751,1321.22,1160.94
98,4.826,1704.0,23.62,3065.0,99.88,0.0,0.0,0.0,4.826,1372.24,1157.16
99,4.78,1711.0,23.17,3068.0,99.56,0.0,0.0,0.0,4.78,1351.42,1162.01
100,4.788,1730.0,27.51,3068.0,99.58,0.0,0.0,0.0,4.788,1353.11,1158.34
101,4.771,1725.0,28.96,3069.0,99.35,0.0,0.0,0.0,4.771,1323.96,1152.77
102,4.827,1702.0,26.34,3066.0,99.68,0.0,0.0,0.0,4.827,1368.0,1160.28
103,4.846,1715.0,24.76,3064.0,99.85,0.0,0.0,0.0,4.846,1359.74,1157.24
104,4.781,1707.0,26.28,3069.0,99.63,0.0,0.0,0.0,4.781,1328.6,1159.27
105,4.762,1723.0,28.64,3070.0,99.47,0.0,0.0,0.0,4.762,1323.88,1154.59
106,4.827,1735.0,25.45,3066.0,99.75,0.0,0.0,0.0,4.827,1348.79,1146.64
107,4.852,1712.0,25.77,3065.0,99.82,0.0,0.0,0.0,4.852,1367.71,1167.26
108,4.871,1777.0,31.29,3061.0,99.93,0.0,0.0,0.0,4.871,1483.09,1148.91
109,4.871,1755.0,36.84,3064.0,99.82,0.0,0.0,0.0,4.871,1416.15,1152.55
110,4.815,1732.0,27.32,3067.0,99.68,0.0,0.0,0.0,4.815,1349.63,1162.83
111,4.824,1729.0,27.06,3067.0,99.85,0.0,0.0,0.0,4.824,1356.07,1158.69
112,4.848,1706.0,21.1,3064.0,99.86,0.0,0.0,0.0,4.848,1340.26,1159.78
113,4.856,1730.0,24.28,3063.0,99.88,0.0,0.0,0.0,4.856,1362.31,1155.3
114,4.848,1711.0,27.3,3065.0,99.86,0.0,712.0,0.32,4.848,1360.18,1153.49
115,4.786,1700.0,26.87,3068.0,99.54,0.0,0.0,0.0,4.786,1325.38,1158.58
116,4.854,1698.0,23.88,3065.0,99.85,0.0,0.0,0.0,4.854,1345.16,1152.71
117,5.078,1724.0,33.58,3064.0,99.43,0.0,0.0,0.0,5.078,1347.57,1164.34
118,4.768,1733.0,25.31,3069.0,99.59,0.0,0.0,0.0,4.768,1355.63,1159.98
119,4.819,1719.0,24.37,3066.0,99.56,0.0,0.0,0.0,4.819,1348.34,1155.75
120,4.825,1713.0,26.26,3065.0,99.69,0.0,0.0,0.0,4.825,1359.34,1155.61
121,4.846,1689.0,27.36,3066.0,99.88,0.0,0.0,0.0,4.846,1345.47,1159.58
122,4.761,1752.0,29.08,3068.0,99.36,0.0,0.0,0.0,4.761,1340.0,1152.81
123,4.872,1717.0,23.3,3063.0,100.0,0.0,0.0,0.0,4.872,1346.4,1162.18
124,4.812,1718.0,26.72,3068.0,99.7,0.0,0.0,0.0,4.812,1341.39,1156.49
125,4.799,1740.0,27.18,3067.0,99.42,0.0,0.0,0.0,4.799,1351.37,1157.22
126,4.871,1712.0,24.78,3064.0,99.88,0.0,0.0,0.0,4.871,1352.95,1153.45
127,4.818,1735.0,25.91,3067.0,99.65,0.0,0.0,0.0,4.818,1355.06,1156.87
128,4.867,1701.0,24.6,3065.0,99.91,0.0,0.0,0.0,4.867,1364.58,1163.11
129,4.754,1768.0,29.46,3068.0,99.36,0.0,0.0,0.0,4.754,1318.02,1149.87
130,4.788,1732.0,29.27,3067.0,99.31,0.0,0.0,0.0,4.788,1359.68,1160.7
131,4.846,1721.0,25.58,3065.0,99.87,0.0,0.0,0.0,4.846,1360.79,1150.77
132,4.802,1716.0,28.6,3069.0,99.54,0.0,0.0,0.0,4.802,1357.73,1166.9
133,4.788,1728.0,28.47,3068.0,99.26,0.0,0.0,0.0,4.788,1338.16,1158.79
134,4.833,1720.0,25.63,3066.0,99.74,0.0,0.0,0.0,4.833,1331.97,1147.04
135,4.844,1703.0,26.49,3065.0,99.7,0.0,0.0,0.0,4.844,1357.18,1166.66
136,4.856,1720.0,25.54,3066.0,99.85,0.0,0.0,0.0,4.856,1370.69,1159.4
137,4.724,1726.0,26.39,3070.0,99.1,0.0,0.0,0.0,4.724,1334.89,1157.48
138,4.756,1732.0,25.56,3063.0,98.61,0.0,714.0,0.41,4.756,1339.87,1148.5
139,4.904,1729.0,35.15,3065.0,99.84,0.0,0.0,0.0,4.904,1360.46,1171.07
140,4.848,1723.0,28.43,3065.0,99.7,0.001,713.0,0.63,4.849,1363.16,1157.89
141,4.861,1732.0,33.36,3065.0,99.7,0.0,0.0,0.0,4.861,1361.28,1153.94
142,4.756,1723.0,28.65,3069.0,99.3,0.0,0.0,0.0,4.756,1315.13,1155.9
143,4.771,1729.0,29.39,3068.0,99.4,0.0,0.0,0.0,4.771,1337.42,1154.59
144,4.89,1721.0,25.75,3064.0,100.0,0.0,0.0,0.0,4.89,1386.31,1163.02
145,4.829,1710.0,28.25,3066.0,99.72,0.0,709.0,0.22,4.829,1354.42,1158.04
146,4.779,1755.0,29.93,3068.0,99.48,0.0,0.0,0.0,4.779,1349.65,1161.83
147,4.798,1714.0,28.44,3066.0,99.44,0.0,708.0,0.22,4.798,1338.97,1158.87
148,4.802,1733.0,25.56,3066.0,99.41,0.0,0.0,0.0,4.802,1328.31,1155.77
149,4.893,1723.0,24.56,3064.0,100.0,0.0,0.0,0.0,4.893,1364.96,1156.81
150,4.817,1711.0,29.02,3067.0,99.57,0.0,0.0,0.0,4.817,1350.84,1156.81
151,4.854,1719.0,24.8,3064.0,99.73,0.0,0.0,0.0,4.854,1327.15,1159.46
152,4.811,1726.0,30.23,3068.0,99.49,0.0,0.0,0.0,4.811,1356.16,1160.09
153,4.842,1701.0,25.49,3066.0,99.74,0.0,0.0,0.0,4.842,1367.27,1161.04
154,4.811,1724.0,28.8,3067.0,99.47,0.0,0.0,0.0,4.811,1331.86,1158.16
155,4.811,1712.0,26.98,3066.0,99.54,0.0,709.0,0.43,4.811,1349.55,1158.74
156,4.735,1752.0,31.84,3070.0,99.21,0.0,0.0,0.0,4.735,1322.4,1148.63
157,4.785,1724.0,24.64,3067.0,99.62,0.0,0.0,0.0,4.785,1360.73,1163.51
158,4.816,1703.0,26.17,3067.0,99.6,0.0,0.0,0.0,4.816,1360.14,1156.99
159,4.792,1725.0,27.64,3068.0,99.66,0.0,0.0,0.0,4.792,1346.72,1154.09
160,4.762,1742.0,28.99,3068.0,99.21,0.0,0.0,0.0,4.762,1342.19,1155.19
161,4.818,1733.0,26.85,3067.0,99.69,0.0,0.0,0.0,4.818,1346.89,1159.2
162,4.873,1695.0,24.79,3064.0,99.87,0.0,0.0,0.0,4.873,1350.23,1154.73
163,4.828,1750.0,28.81,3064.0,99.71,0.0,0.0,0.0,4.828,1387.8,1147.36
164,4.828,1779.0,30.81,3062.0,99.77,0.0,708.0,0.22,4.828,1431.15,1161.58
165,4.847,1811.0,34.32,3063.0,99.83,0.0,0.0,0.0,4.847,1471.4,1147.86
166,4.905,1764.0,30.03,3059.0,99.92,0.0,0.0,0.0,4.905,1459.38,1149.44
167,4.777,1826.0,37.61,3066.0,99.65,0.0,0.0,0.0,4.777,1441.35,1152.24
168,4.891,1786.0,37.94,3061.0,99.64,0.0,0.0,0.0,4.891,1451.49,1153.64
169,4.816,1758.0,31.71,3064.0,99.62,0.0,0.0,0.0,4.816,1433.23,1154.93
170,4.851,1727.0,28.44,3065.0,99.69,0.0,0.0,0.0,4.851,1384.53,1159.05
171,4.837,1710.0,26.86,3066.0,99.76,0.0,0.0,0.0,4.837,1355.43,1158.81
172,4.866,1711.0,24.76,3065.0,99.9,0.0,0.0,0.0,4.866,1353.06,1155.77
173,4.795,1776.0,32.6,3066.0,99.63,0.0,0.0,0.0,4.795,1392.6,1157.42
174,4.871,1791.0,32.32,3062.0,99.87,0.0,0.0,0.0,4.871,1464.79,1150.21
175,4.895,1741.0,28.36,3062.0,99.87,0.0,0.0,0.0,4.895,1437.74,1161.51
176,4.832,1725.0,26.89,3066.0,99.69,0.0,0.0,0.0,4.832,1358.15,1153.01
177,4.81,1690.0,23.39,3065.0,99.78,0.0,712.0,0.32,4.81,1347.15,1155.55
178,4.827,1723.0,25.06,3066.0,99.54,0.0,0.0,0.0,4.827,1343.41,1156.92
179,4.89,1682.0,25.68,3065.0,100.0,0.0,0.0,0.0,4.89,1366.65,1160.61
180,4.803,1723.0,27.23,3068.0,99.64,0.0,0.0,0.0,4.803,1349.24,1159.49
181,4.806,1710.0,29.6,3068.0,99.49,0.0,0.0,0.0,4.806,1348.06,1154.72
182,4.82,1708.0,25.56,3067.0,99.68,0.0,0.0,0.0,4.82,1331.99,1157.02
183,4.808,1738.0,29.92,3067.0,99.61,0.0,0.0,0.0,4.808,1346.81,1151.74
184,4.773,1718.0,28.06,3069.0,99.5,0.0,0.0,0.0,4.773,1310.82,1151.89
185,4.865,1717.0,25.5,3065.0,99.87,0.0,0.0,0.0,4.865,1343.38,1161.74
186,4.81,1737.0,29.67,3066.0,99.4,0.0,0.0,0.0,4.81,1380.67,1154.12
187,4.824,1722.0,29.13,3067.0,99.74,0.0,0.0,0.0,4.824,1359.32,1160.15
188,4.831,1732.0,27.8,3066.0,99.57,0.0,0.0,0.0,4.831,1363.27,1157.04
189,4.788,1722.0,25.56,3068.0,99.48,0.0,0.0,0.0,4.788,1326.93,1154.68
190,4.749,1743.0,29.26,3069.0,99.35,0.0,0.0,0.0,4.749,1354.5,1155.11
191,4.802,1744.0,28.15,3068.0,99.42,0.0,0.0,0.0,4.802,1340.87,1159.3
192,4.854,1725.0,28.06,3065.0,99.86,0.0,0.0,0.0,4.854,1386.03,1158.8
193,4.821,1714.0,31.4,3067.0,99.52,0.0,712.0,0.32,4.821,1338.51,1155.04
194,4.869,1719.0,26.44,3065.0,99.72,0.0,0.0,0.0,4.869,1359.61,1156.59
195,4.786,1742.0,30.51,3069.0,99.18,0.0,0.0,0.0,4.786,1335.13,1157.47
196,4.799,1730.0,27.66,3068.0,99.46,0.0,0.0,0.0,4.799,1347.48,1158.69
197,4.805,1707.0,24.48,3066.0,99.62,0.0,711.0,0.32,4.805,1360.07,1149.81
198,4.948,1721.0,38.38,3063.0,99.84,0.0,0.0,0.0,4.948,1379.66,1165.94
199,4.807,1735.0,32.33,3068.0,99.49,0.0,713.0,0.31,4.807,1346.59,1157.93
200,4.894,1753.0,29.0,3063.0,99.93,0.0,0.0,0.0,4.894,1408.06,1159.55
201,4.942,1768.0,36.09,3062.0,99.95,0.0,0.0,0.0,4.942,1435.53,1152.36
202,4.863,1683.0,26.55,3066.0,99.73,0.0,0.0,0.0,4.863,1351.62,1159.53
203,4.787,1730.0,31.0,3070.0,99.4,0.0,0.0,0.0,4.787,1338.99,1154.24
204,4.898,1703.0,24.81,3065.0,100.0,0.0,0.0,0.0,4.898,1380.16,1152.95
205,4.784,1720.0,29.99,3068.0,99.24,0.0,0.0,0.0,4.784,1342.64,1161.64
206,4.822,1711.0,28.59,3067.0,99.37,0.0,0.0,0.0,4.822,1343.24,1156.39
207,4.844,1717.0,26.9,3066.0,99.57,0.0,0.0,0.0,4.844,1360.73,1156.24
208,4.839,1745.0,28.67,3067.0,99.76,0.0,709.0,0.22,4.839,1347.76,1154.68
209,4.768,1743.0,31.18,3068.0,99.28,0.0,0.0,0.0,4.768,1317.8,1147.15
210,4.794,1744.0,30.21,3068.0,99.38,0.0,708.0,0.22,4.794,1336.75,1162.02
211,4.875,1715.0,26.2,3064.0,99.74,0.0,0.0,0.0,4.875,1357.53,1152.98
212,4.876,1720.0,33.32,3067.0,99.59,0.0,0.0,0.0,4.876,1356.63,1167.65
213,4.838,1724.0,26.51,3067.0,99.74,0.0,0.0,0.0,4.838,1349.97,1155.17
214,4.813,1735.0,29.69,3068.0,99.58,0.0,0.0,0.0,4.813,1346.37,1157.83
215,4.886,1708.0,23.05,3064.0,99.84,0.0,0.0,0.0,4.886,1346.06,1154.69
216,4.823,1685.0,22.36,3066.0,99.71,0.0,0.0,0.0,4.823,1340.74,1155.96
217,4.853,1728.0,23.57,3065.0,99.83,0.0,0.0,0.0,4.853,1349.89,1152.39
218,4.814,1760.0,32.94,3069.0,99.33,0.0,0.0,0.0,4.814,1345.76,1160.98
219,4.895,1704.0,26.91,3064.0,99.89,0.0,0.0,0.0,4.895,1352.25,1151.29
220,4.794,1750.0,28.94,3068.0,99.33,0.0,0.0,0.0,4.794,1338.45,1158.86
221,4.831,1727.0,29.42,3067.0,99.4,0.0,0.0,0.0,4.831,1363.15,1155.83
222,4.906,1755.0,29.98,3064.0,99.84,0.0,712.0,0.31,4.906,1344.76,1154.21
223,4.838,1718.0,28.04,3067.0,99.55,0.0,0.0,0.0,4.838,1347.61,1162.46
224,4.861,1714.0,27.78,3066.0,99.7,0.0,0.0,0.0,4.861,1369.31,1157.31
225,4.81,1711.0,28.49,3068.0,99.38,0.0,0.0,0.0,4.81,1328.46,1160.47
226,4.787,1727.0,29.27,3069.0,99.33,0.0,0.0,0.0,4.787,1335.25,1148.6
227,4.765,1742.0,42.98,3071.0,99.06,0.0,0.0,0.0,4.765,1332.7,1165.05
228,4.879,1724.0,25.12,3064.0,99.87,0.0,0.0,0.0,4.879,1355.96,1153.22
229,4.845,1719.0,26.05,3065.0,99.57,0.0,0.0,0.0,4.845,1351.97,1154.54
230,4.812,1709.0,28.31,3067.0,99.43,0.0,0.0,0.0,4.812,1349.28,1158.44
231,4.831,1708.0,27.63,3066.0,99.43,0.0,0.0,0.0,4.831,1338.48,1156.65
232,4.868,1737.0,25.27,3065.0,99.7,0.0,0.0,0.0,4.868,1364.7,1156.18
233,4.844,1707.0,28.84,3067.0,99.81,0.0,0.0,0.0,4.844,1352.38,1154.67
234,4.835,1702.0,26.28,3066.0,99.47,0.0,0.0,0.0,4.835,1348.43,1158.11
235,4.891,1676.0,23.63,3064.0,99.79,0.0,0.0,0.0,4.891,1352.2,1164.33
236,5.087,1730.0,27.79,3063.0,99.48,0.0,0.0,0.0,5.087,1341.06,1152.04
237,4.888,1700.0,23.91,3065.0,99.81,0.0,0.0,0.0,4.888,1339.1,1148.49
238,4.797,1733.0,27.91,3069.0,99.38,0.0,0.0,0.0,4.797,1337.56,1158.86
239,4.857,1715.0,29.17,3067.0,99.62,0.0,715.0,0.51,4.857,1344.78,1155.52
240,4.86,1727.0,25.82,3066.0,99.7,0.0,0.0,0.0,4.86,1354.31,1152.71
241,4.796,1745.0,27.89,3068.0,99.46,0.0,0.0,0.0,4.796,1360.98,1161.6
242,4.855,1724.0,25.7,3066.0,99.58,0.0,0.0,0.0,4.855,1352.1,1159.64
243,4.899,1708.0,25.85,3064.0,99.85,0.0,0.0,0.0,4.899,1368.92,1153.99
244,4.923,1719.0,23.9,3063.0,100.0,0.0,0.0,0.0,4.923,1385.92,1170.48
245,4.844,1719.0,27.08,3066.0,99.72,0.0,0.0,0.0,4.844,1363.95,1158.58
246,4.845,1735.0,26.49,3067.0,99.63,0.0,0.0,0.0,4.845,1338.84,1155.46
247,4.801,1707.0,28.31,3068.0,99.42,0.0,0.0,0.0,4.801,1313.64,1153.86
248,4.822,1738.0,27.36,3067.0,99.63,0.0,0.0,0.0,4.822,1350.65,1151.84
249,4.767,1744.0,31.9,3070.0,99.41,0.0,0.0,0.0,4.767,1332.18,1161.39
250,4.858,1703.0,26.87,3066.0,99.74,0.0,0.0,0.0,4.858,1358.53,1147.28
251,4.878,1707.0,26.97,3066.0,99.73,0.0,0.0,0.0,4.878,1379.19,1166.76
252,4.796,1745.0,32.03,3069.0,99.39,0.0,0.0,0.0,4.796,1364.66,1157.93
253,4.854,1703.0,27.05,3066.0,99.69,0.0,0.0,0.0,4.854,1346.59,1158.86
254,4.806,1742.0,30.04,3068.0,99.47,0.0,0.0,0.0,4.806,1352.93,1155.06
255,4.734,1727.0,30.02,3071.0,99.14,0.0,0.0,0.0,4.734,1346.53,1155.05
256,4.846,1818.0,34.07,3064.0,99.7,0.0,716.0,0.61,4.846,1441.07,1156.06
257,4.968,1767.0,40.05,3059.0,99.89,0.0,0.0,0.0,4.968,1454.35,1150.77
258,4.909,1805.0,33.32,3061.0,99.87,0.0,712.0,0.32,4.909,1504.87,1152.54
259,4.923,1769.0,30.67,3060.0,99.93,0.0,0.0,0.0,4.923,1474.55,1148.82
260,4.919,1722.0,32.95,3064.0,99.65,0.0,0.0,0.0,4.919,1349.03,1167.44
261,4.853,1715.0,30.22,3066.0,99.37,0.0,0.0,0.0,4.853,1339.78,1155.93
262,4.866,1740.0,28.25,3065.0,99.56,0.0,0.0,0.0,4.866,1344.95,1159.37
263,4.874,1725.0,28.4,3066.0,99.87,0.0,0.0,0.0,4.874,1366.78,1152.5
264,4.805,1737.0,29.38,3069.0,99.17,0.0,0.0,0.0,4.805,1339.46,1160.54
265,4.856,1723.0,27.52,3066.0,99.65,0.0,709.0,0.22,4.856,1345.52,1156.6
266,4.857,1729.0,24.17,3065.0,99.65,0.0,0.0,0.0,4.857,1347.66,1155.07
267,4.796,1689.0,25.39,3068.0,99.7,0.0,0.0,0.0,4.796,1326.49,1158.3
268,4.815,1708.0,28.93,3068.0,99.54,0.0,0.0,0.0,4.815,1341.86,1153.78
269,4.873,1706.0,26.58,3065.0,99.71,0.0,0.0,0.0,4.873,1365.07,1161.57
270,4.837,1713.0,28.04,3067.0,99.7,0.0,709.0,0.22,4.837,1361.41,1150.8
271,4.879,1722.0,25.45,3065.0,99.77,0.0,0.0,0.0,4.879,1363.48,1155.69
272,4.783,1742.0,31.67,3069.0,99.25,0.0,709.0,0.22,4.783,1327.83,1156.05
273,4.85,1724.0,27.78,3065.0,99.48,0.0,0.0,0.0,4.85,1362.13,1156.93
274,4.905,1710.0,26.08,3063.0,99.87,0.0,0.0,0.0,4.905,1374.5,1153.87
