Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
65,4.766,1714.0,24.73,3067.0,99.79,0.0,0.0,0.0,4.766,1379.4,1160.17
66,4.754,1704.0,28.05,3070.0,99.71,0.0,0.0,0.0,4.754,1345.02,1156.63
67,4.697,1734.0,28.3,3074.0,99.49,0.0,0.0,0.0,4.697,1297.13,1148.08
68,4.768,1732.0,27.99,3069.0,99.54,0.0,0.0,0.0,4.768,1344.6,1159.14
69,4.781,1701.0,25.18,3067.0,99.7,0.0,0.0,0.0,4.781,1346.3,1157.71
70,4.778,1722.0,24.23,3068.0,99.54,0.0,0.0,0.0,4.778,1327.7,1160.69
71,4.733,1714.0,28.36,3072.0,99.49,0.0,0.0,0.0,4.733,1310.07,1160.86
72,4.803,1693.0,24.52,3065.0,99.76,0.0,0.0,0.0,4.803,1324.64,1153.99
73,4.727,1753.0,30.17,3072.0,99.37,0.0,0.0,0.0,4.727,1334.97,1152.49
74,4.78,1684.0,23.84,3068.0,99.75,0.0,0.0,0.0,4.78,1316.93,1157.6
75,4.794,1713.0,24.07,3066.0,99.78,0.0,0.0,0.0,4.794,1318.11,1152.22
76,4.762,1734.0,32.89,3071.0,99.51,0.0,0.0,0.0,4.762,1335.86,1148.99
77,4.854,1737.0,34.6,3066.0,99.78,0.0,0.0,0.0,4.854,1352.29,1165.8
78,4.753,1725.0,27.21,3071.0,99.58,0.0,712.0,0.63,4.753,1324.77,1155.95
79,4.794,1738.0,24.99,3067.0,99.68,0.001,708.0,0.22,4.795,1333.22,1147.7
80,4.774,1720.0,27.7,3071.0,99.68,0.0,0.0,0.0,4.774,1342.36,1167.68
81,4.77,1692.0,26.68,3070.0,99.7,0.0,0.0,0.0,4.77,1314.2,1153.76
82,4.766,1724.0,28.05,3070.0,99.43,0.0,0.0,0.0,4.766,1336.31,1158.4
83,4.738,1741.0,29.65,3073.0,99.37,0.0,0.0,0.0,4.738,1319.8,1153.61
84,4.763,1730.0,27.69,3070.0,99.48,0.0,0.0,0.0,4.763,1321.06,1157.71
85,4.746,1694.0,23.78,3070.0,99.6,0.0,0.0,0.0,4.746,1328.14,1149.13
86,4.771,1682.0,25.27,3069.0,99.75,0.0,0.0,0.0,4.771,1320.0,1154.89
87,4.793,1718.0,27.9,3068.0,99.69,0.0,0.0,0.0,4.793,1347.54,1167.17
88,4.821,1723.0,26.92,3066.0,99.84,0.0,0.0,0.0,4.821,1373.73,1158.55
89,4.804,1714.0,27.41,3068.0,99.8,0.0,0.0,0.0,4.804,1354.05,1155.35
90,4.801,1724.0,25.51,3067.0,99.71,0.0,0.0,0.0,4.801,1329.77,1157.01
91,4.757,1705.0,27.7,3071.0,99.6,0.0,0.0,0.0,4.757,1331.38,1157.1
92,4.812,1710.0,25.0,3067.0,100.0,0.0,0.0,0.0,4.812,1333.71,1157.2
93,4.774,1725.0,27.74,3070.0,99.58,0.0,0.0,0.0,4.774,1325.3,1160.67
94,4.827,1692.0,25.48,3066.0,99.86,0.0,0.0,0.0,4.827,1347.01,1154.06
95,4.82,1694.0,23.66,3065.0,99.85,0.0,0.0,0.0,4.82,1335.05,1153.34
96,4.782,1718.0,27.8,3069.0,99.77,0.0,0.0,0.0,4.782,1332.46,1156.49
97,4.861,1705.0,23.82,3064.0,100.0,0.0,0.0,0.0,4.861,1360.01,1162.81
98,4.831,1723.0,23.61,3065.0,100.0,0.0,0.0,0.0,4.831,1354.86,1154.42
99,4.745,1700.0,25.43,3070.0,99.36,0.0,0.0,0.0,4.745,1316.51,1159.89
100,4.831,1705.0,24.32,3065.0,99.87,0.0,0.0,0.0,4.831,1366.88,1158.88
101,4.736,1745.0,31.54,3072.0,99.18,0.0,714.0,0.41,4.736,1321.98,1151.41
102,4.855,1740.0,32.35,3066.0,99.7,0.0,0.0,0.0,4.855,1354.18,1167.6
103,4.765,1713.0,26.26,3071.0,99.33,0.0,0.0,0.0,4.765,1324.09,1151.79
104,4.681,1743.0,27.6,3075.0,99.2,0.0,0.0,0.0,4.681,1303.46,1152.51
105,4.747,1723.0,26.23,3070.0,99.43,0.002,714.0,0.93,4.749,1335.61,1160.96
106,4.79,1738.0,40.9,3072.0,99.33,0.0,0.0,0.0,4.79,1329.68,1159.21
107,4.805,1732.0,26.44,3068.0,99.75,0.0,0.0,0.0,4.805,1348.93,1159.75
108,4.831,1746.0,32.88,3068.0,99.79,0.002,711.0,0.53,4.833,1362.0,1156.7
109,4.765,1753.0,29.02,3070.0,99.42,0.0,0.0,0.0,4.765,1331.67,1158.84
110,4.791,1725.0,28.82,3069.0,99.59,0.001,709.0,0.22,4.792,1332.63,1153.88
111,4.77,1736.0,27.81,3070.0,99.39,0.0,0.0,0.0,4.77,1344.17,1153.56
112,4.863,1751.0,29.46,3064.0,99.96,0.0,0.0,0.0,4.863,1453.54,1153.81
113,4.878,1770.0,28.25,3061.0,99.9,0.0,0.0,0.0,4.878,1456.25,1142.46
114,4.897,1788.0,28.77,3060.0,99.96,0.0,0.0,0.0,4.897,1463.29,1162.43
115,4.837,1777.0,28.92,3063.0,99.8,0.0,0.0,0.0,4.837,1438.29,1149.92
116,4.904,1766.0,25.52,3058.0,99.99,0.0,0.0,0.0,4.904,1460.97,1147.27
117,4.821,1802.0,34.02,3065.0,99.87,0.0,0.0,0.0,4.821,1458.76,1147.66
118,4.808,1821.0,34.19,3066.0,99.89,0.0,0.0,0.0,4.808,1457.84,1151.36
119,4.846,1790.0,32.44,3064.0,99.87,0.0,710.0,0.22,4.846,1437.87,1152.04
120,4.822,1769.0,30.41,3064.0,99.8,0.0,0.0,0.0,4.822,1429.41,1144.94
121,4.831,1755.0,30.25,3063.0,99.73,0.0,709.0,0.22,4.831,1439.74,1156.76
122,4.849,1786.0,31.98,3063.0,99.86,0.0,0.0,0.0,4.849,1445.41,1145.94
123,4.801,1704.0,24.26,3067.0,99.75,0.0,0.0,0.0,4.801,1303.81,1160.83
124,4.816,1684.0,23.28,3065.0,99.75,0.0,0.0,0.0,4.816,1329.08,1146.41
125,4.783,1735.0,26.67,3067.0,99.63,0.0,709.0,0.22,4.783,1360.98,1157.39
126,4.843,1675.0,25.54,3067.0,99.84,0.0,0.0,0.0,4.843,1353.01,1166.78
127,4.878,1702.0,25.23,3064.0,100.0,0.0,709.0,0.22,4.878,1360.9,1151.23
128,4.859,1730.0,25.66,3065.0,99.83,0.0,0.0,0.0,4.859,1355.9,1159.83
129,4.719,1735.0,29.89,3071.0,99.17,0.0,0.0,0.0,4.719,1314.86,1153.27
130,4.802,1736.0,27.8,3068.0,99.61,0.0,0.0,0.0,4.802,1345.26,1154.06
131,4.865,1716.0,22.52,3065.0,99.84,0.0,0.0,0.0,4.865,1345.8,1163.18
132,4.836,1714.0,24.78,3066.0,99.83,0.0,0.0,0.0,4.836,1351.54,1158.48
133,4.831,1688.0,24.99,3066.0,99.88,0.0,0.0,0.0,4.831,1335.11,1153.57
134,4.74,1754.0,29.79,3071.0,99.28,0.0,0.0,0.0,4.74,1317.43,1159.54
135,5.056,1737.0,28.41,3063.0,99.66,0.0,0.0,0.0,5.056,1339.77,1152.6
136,4.903,1681.0,36.99,3065.0,99.84,0.0,0.0,0.0,4.903,1338.64,1162.4
137,4.847,1694.0,24.87,3065.0,99.88,0.0,0.0,0.0,4.847,1340.66,1154.82
138,4.793,1722.0,29.12,3068.0,99.39,0.0,0.0,0.0,4.793,1318.37,1152.74
139,4.745,1727.0,28.5,3071.0,99.51,0.0,0.0,0.0,4.745,1330.87,1152.88
140,4.868,1700.0,25.42,3063.0,99.88,0.0,713.0,0.63,4.868,1338.54,1155.63
141,4.885,1720.0,24.32,3064.0,100.0,0.0,0.0,0.0,4.885,1362.43,1168.44
142,4.813,1732.0,28.02,3067.0,99.66,0.003,711.0,0.53,4.816,1341.0,1156.76
143,4.865,1679.0,21.27,3064.0,100.0,0.0,0.0,0.0,4.865,1336.03,1144.69
144,4.788,1699.0,23.08,3068.0,99.67,0.0,0.0,0.0,4.788,1328.71,1155.06
145,4.839,1724.0,25.26,3066.0,99.64,0.0,709.0,0.22,4.839,1350.53,1164.04
146,4.805,1716.0,28.63,3068.0,99.73,0.0,0.0,0.0,4.805,1338.23,1159.04
147,4.841,1707.0,25.94,3065.0,99.67,0.0,0.0,0.0,4.841,1353.5,1154.45
148,4.825,1711.0,26.93,3066.0,99.65,0.0,0.0,0.0,4.825,1350.25,1158.14
149,5.085,1819.0,54.86,3064.0,99.88,0.001,712.0,0.63,5.086,1332.07,1158.3
150,4.755,1721.0,29.94,3069.0,99.25,0.0,0.0,0.0,4.755,1320.14,1152.32
151,4.839,1705.0,26.51,3065.0,99.78,0.0,708.0,0.22,4.839,1341.01,1164.9
152,4.821,1734.0,27.68,3067.0,99.54,0.0,0.0,0.0,4.821,1340.95,1156.43
153,4.792,1716.0,29.48,3067.0,99.4,0.0,0.0,0.0,4.792,1341.92,1148.98
154,4.823,1719.0,26.82,3066.0,99.74,0.0,0.0,0.0,4.823,1320.9,1160.25
155,4.834,1726.0,25.71,3065.0,99.64,0.0,0.0,0.0,4.834,1332.07,1158.88
156,4.864,1695.0,23.49,3065.0,100.0,0.0,0.0,0.0,4.864,1353.81,1156.63
157,4.806,1747.0,32.16,3064.0,99.5,0.0,0.0,0.0,4.806,1415.32,1148.9
158,4.907,1761.0,29.14,3057.0,99.92,0.0,0.0,0.0,4.907,1479.93,1159.92
159,4.779,1752.0,31.55,3068.0,99.48,0.0,0.0,0.0,4.779,1344.1,1144.36
160,4.753,1743.0,32.56,3070.0,99.42,0.0,0.0,0.0,4.753,1346.52,1162.69
161,4.837,1704.0,25.93,3064.0,99.74,0.0,0.0,0.0,4.837,1348.98,1159.09
162,4.819,1708.0,22.62,3066.0,99.86,0.0,0.0,0.0,4.819,1322.39,1153.64
163,4.769,1687.0,24.98,3067.0,99.44,0.0,713.0,0.31,4.769,1328.6,1160.8
164,4.837,1755.0,29.41,3063.0,99.69,0.001,714.0,0.41,4.838,1398.35,1152.67
165,4.934,1798.0,45.54,3061.0,99.73,0.0,711.0,0.32,4.934,1436.2,1150.14
166,4.873,1778.0,30.61,3061.0,99.74,0.0,0.0,0.0,4.873,1439.48,1149.76
167,4.889,1788.0,40.72,3064.0,99.56,0.002,713.0,0.71,4.891,1415.05,1150.59
168,4.821,1863.0,48.84,3066.0,99.6,0.0,0.0,0.0,4.821,1411.35,1146.49
169,4.774,1743.0,34.0,3070.0,99.34,0.001,712.0,0.32,4.775,1343.74,1165.86
170,4.774,1752.0,32.13,3069.0,99.37,0.0,0.0,0.0,4.774,1327.21,1155.67
171,4.82,1735.0,28.36,3067.0,99.63,0.001,713.0,0.31,4.821,1327.01,1157.82
172,4.875,1745.0,36.59,3067.0,99.6,0.0,0.0,0.0,4.875,1351.15,1159.48
173,4.918,1739.0,36.34,3065.0,99.89,0.002,708.0,0.43,4.92,1347.35,1155.58
174,4.817,1706.0,28.17,3067.0,99.6,0.0,0.0,0.0,4.817,1340.26,1156.77
175,4.819,1703.0,25.72,3067.0,99.75,0.0,0.0,0.0,4.819,1334.48,1158.04
176,4.914,1887.0,62.03,3071.0,98.74,0.001,709.0,0.22,4.915,1311.11,1162.76
177,4.864,1733.0,32.27,3066.0,99.71,0.0,0.0,0.0,4.864,1362.72,1157.48
178,4.93,1738.0,34.63,3066.0,99.88,0.0,708.0,0.22,4.93,1356.93,1165.89
179,4.843,1725.0,27.22,3066.0,99.77,0.0,0.0,0.0,4.843,1339.53,1152.99
180,4.74,1752.0,31.8,3070.0,99.12,0.0,0.0,0.0,4.74,1315.46,1158.91
181,4.872,1714.0,21.78,3064.0,100.0,0.0,0.0,0.0,4.872,1366.55,1152.28
182,4.752,1723.0,27.5,3070.0,99.26,0.0,0.0,0.0,4.752,1323.36,1157.1
183,5.094,1722.0,67.23,3064.0,100.0,0.0,708.0,0.22,5.094,1366.6,1159.9
184,4.887,1704.0,40.85,3066.0,99.56,0.0,0.0,0.0,4.887,1327.63,1165.13
185,5.447,1874.0,80.24,3061.0,99.53,0.0,709.0,0.22,5.447,1329.88,1156.8
186,5.169,1862.0,61.79,3065.0,99.6,0.0,0.0,0.0,5.169,1345.84,1161.95
187,4.849,1734.0,34.24,3067.0,99.42,0.0,708.0,0.22,4.849,1332.83,1151.76
188,4.835,1733.0,30.86,3066.0,99.59,0.0,0.0,0.0,4.835,1322.96,1157.36
189,4.807,1708.0,29.69,3068.0,99.58,0.0,0.0,0.0,4.807,1323.08,1156.8
190,5.074,1763.0,52.63,3064.0,99.05,0.0,0.0,0.0,5.074,1330.74,1158.17
191,4.79,1723.0,28.59,3068.0,99.47,0.0,0.0,0.0,4.79,1323.25,1161.79
192,4.766,1724.0,28.95,3068.0,99.27,0.0,0.0,0.0,4.766,1304.8,1156.2
193,4.834,1707.0,25.4,3065.0,99.74,0.0,0.0,0.0,4.834,1358.7,1149.22
194,4.858,1708.0,27.43,3066.0,99.87,0.0,0.0,0.0,4.858,1356.29,1164.62
195,4.88,1731.0,38.53,3065.0,99.73,0.0,0.0,0.0,4.88,1345.37,1160.52
196,4.731,1721.0,34.43,3070.0,99.15,0.0,709.0,0.22,4.731,1323.2,1151.4
197,4.848,1686.0,27.0,3065.0,99.73,0.0,0.0,0.0,4.848,1335.16,1153.42
198,4.775,1722.0,27.64,3069.0,99.36,0.0,0.0,0.0,4.775,1314.91,1159.71
199,4.812,1713.0,29.61,3067.0,99.65,0.0,708.0,0.22,4.812,1331.68,1155.78
200,4.837,1714.0,27.5,3066.0,99.63,0.0,0.0,0.0,4.837,1340.4,1157.55
201,4.836,1679.0,23.79,3066.0,99.78,0.0,0.0,0.0,4.836,1328.23,1156.27
202,4.72,1718.0,28.08,3071.0,99.25,0.0,0.0,0.0,4.72,1304.26,1160.12
203,4.79,1742.0,30.32,3068.0,99.44,0.0,711.0,0.53,4.79,1342.64,1149.76
204,4.922,1721.0,27.64,3063.0,99.97,0.0,0.0,0.0,4.922,1373.64,1157.68
205,4.852,1696.0,29.94,3067.0,99.77,0.002,708.0,0.22,4.854,1342.97,1158.65
206,4.86,1695.0,25.3,3065.0,99.84,0.0,0.0,0.0,4.86,1358.96,1162.89
207,4.854,1725.0,26.52,3066.0,99.69,0.0,710.0,0.22,4.854,1344.69,1154.57
208,4.833,1716.0,25.28,3067.0,99.72,0.001,709.0,0.22,4.834,1335.87,1159.5
209,4.816,1728.0,29.7,3068.0,99.6,0.0,708.0,0.43,4.816,1337.09,1158.2
210,4.813,1756.0,27.87,3067.0,99.57,0.0,712.0,0.32,4.813,1329.51,1154.56
211,4.792,1712.0,29.74,3069.0,99.52,0.0,0.0,0.0,4.792,1323.76,1154.51
212,4.796,1710.0,25.43,3069.0,99.62,0.0,0.0,0.0,4.796,1322.66,1155.3
213,4.834,1718.0,28.32,3067.0,99.59,0.001,708.0,0.22,4.835,1331.37,1159.42
214,4.856,1722.0,27.03,3065.0,99.72,0.0,0.0,0.0,4.856,1356.99,1155.59
215,4.753,1773.0,33.49,3068.0,99.52,0.0,0.0,0.0,4.753,1386.42,1150.49
216,4.874,1781.0,30.9,3060.0,99.89,0.0,0.0,0.0,4.874,1438.19,1151.86
217,4.829,1755.0,31.12,3063.0,99.78,0.0,0.0,0.0,4.829,1426.62,1148.06
218,4.915,1775.0,28.67,3060.0,99.89,0.0,0.0,0.0,4.915,1475.66,1154.89
219,4.911,1763.0,31.07,3061.0,99.99,0.0,713.0,0.31,4.911,1450.55,1149.9
220,4.937,1782.0,31.92,3059.0,100.0,0.0,0.0,0.0,4.937,1487.68,1151.93
221,4.841,1719.0,24.29,3064.0,99.94,0.002,708.0,0.43,4.843,1375.83,1148.69
222,4.864,1709.0,21.96,3064.0,99.89,0.0,0.0,0.0,4.864,1340.38,1150.93
223,4.787,1727.0,30.0,3069.0,99.39,0.0,0.0,0.0,4.787,1332.78,1158.29
224,4.83,1730.0,40.33,3068.0,99.35,0.001,712.0,0.63,4.831,1322.92,1158.83
225,4.867,1706.0,26.29,3065.0,99.85,0.0,0.0,0.0,4.867,1328.49,1153.83
226,4.847,1693.0,28.2,3066.0,99.75,0.001,709.0,0.21,4.848,1352.33,1151.03
227,4.908,1706.0,24.38,3064.0,100.0,0.0,0.0,0.0,4.908,1356.47,1163.88
228,4.965,1763.0,42.51,3065.0,99.83,0.0,0.0,0.0,4.965,1351.25,1167.8
229,4.856,1746.0,30.95,3067.0,99.55,0.0,0.0,0.0,4.856,1341.82,1157.27
230,4.8,1719.0,28.55,3068.0,99.46,0.0,0.0,0.0,4.8,1326.62,1157.82
231,4.866,1690.0,26.84,3066.0,99.73,0.0,0.0,0.0,4.866,1339.38,1145.25
232,4.772,1744.0,30.64,3070.0,99.14,0.0,0.0,0.0,4.772,1321.44,1162.57
233,4.819,1721.0,26.17,3068.0,99.72,0.0,0.0,0.0,4.819,1346.39,1157.48
234,4.835,1705.0,27.81,3067.0,99.74,0.001,711.0,0.53,4.836,1341.53,1153.96
235,4.869,1709.0,26.98,3065.0,99.83,0.0,0.0,0.0,4.869,1347.4,1159.28
236,4.854,1717.0,29.71,3066.0,99.69,0.0,709.0,0.43,4.854,1339.26,1156.18
237,4.827,1721.0,27.59,3067.0,99.7,0.0,0.0,0.0,4.827,1341.99,1155.51
238,4.867,1690.0,26.85,3064.0,99.82,0.0,0.0,0.0,4.867,1347.62,1154.87
239,4.818,1713.0,27.95,3068.0,99.3,0.0,0.0,0.0,4.818,1328.33,1153.44
240,4.836,1713.0,26.51,3066.0,99.59,0.0,708.0,0.22,4.836,1330.2,1159.58
241,4.791,1702.0,22.61,3067.0,99.48,0.0,0.0,0.0,4.791,1327.46,1158.05
242,4.872,1700.0,23.68,3065.0,99.94,0.0,0.0,0.0,4.872,1342.9,1155.84
243,4.829,1699.0,27.73,3067.0,99.41,0.0,0.0,0.0,4.829,1334.21,1156.43
244,4.867,1688.0,27.25,3067.0,99.88,0.0,0.0,0.0,4.867,1331.85,1150.65
245,4.993,1727.0,39.1,3062.0,100.0,0.0,0.0,0.0,4.993,1376.11,1164.08
246,4.98,1779.0,43.14,3064.0,99.84,0.0,0.0,0.0,4.98,1346.93,1163.76
247,4.867,1709.0,26.42,3066.0,99.89,0.0,0.0,0.0,4.867,1315.96,1152.34
248,4.804,1723.0,30.15,3068.0,99.45,0.0,0.0,0.0,4.804,1332.65,1159.07
249,4.844,1712.0,27.15,3067.0,99.58,0.0,0.0,0.0,4.844,1348.94,1161.57
250,4.768,1740.0,29.96,3069.0,99.23,0.0,0.0,0.0,4.768,1336.61,1153.71
251,4.998,1824.0,50.33,3068.0,99.57,0.0,710.0,0.53,4.998,1330.98,1158.8
252,4.87,1734.0,25.12,3066.0,100.0,0.0,0.0,0.0,4.87,1335.54,1155.04
253,5.236,1719.0,27.05,3059.0,100.0,0.0,709.0,0.22,5.236,1350.59,1157.61
254,4.791,1752.0,42.45,3070.0,99.36,0.0,0.0,0.0,4.791,1317.73,1160.29
255,5.005,1857.0,57.1,3066.0,99.56,0.0,711.0,0.32,5.005,1331.26,1153.0
256,4.859,1715.0,25.88,3065.0,99.77,0.0,0.0,0.0,4.859,1341.62,1155.3
257,4.89,1690.0,25.62,3065.0,100.0,0.002,712.0,0.31,4.892,1346.58,1165.09
258,4.77,1715.0,29.53,3070.0,99.26,0.0,0.0,0.0,4.77,1318.91,1152.55
259,4.873,1709.0,24.57,3066.0,99.86,0.0,0.0,0.0,4.873,1371.99,1161.1
260,4.852,1695.0,23.64,3065.0,99.72,0.0,0.0,0.0,4.852,1339.28,1158.16
261,4.848,1683.0,22.87,3065.0,99.74,0.0,0.0,0.0,4.848,1349.47,1154.36
262,5.105,1718.0,72.5,3065.0,99.72,0.0,709.0,0.22,5.105,1341.27,1155.24
263,5.068,1749.0,45.29,3064.0,99.88,0.0,0.0,0.0,5.068,1346.58,1168.8
264,5.284,1804.0,75.56,3066.0,99.42,0.0,709.0,0.22,5.284,1325.08,1151.03
265,5.07,1780.0,44.67,3062.0,100.0,0.0,0.0,0.0,5.07,1358.61,1158.74
266,4.958,1786.0,42.73,3066.0,99.62,0.0,709.0,0.22,4.958,1340.74,1151.94
267,4.884,1729.0,34.16,3067.0,99.63,0.0,708.0,0.22,4.884,1342.3,1166.81
268,4.826,1748.0,28.95,3067.0,99.64,0.0,0.0,0.0,4.826,1342.46,1154.56
269,5.104,1777.0,49.28,3063.0,99.59,0.0,0.0,0.0,5.104,1328.24,1154.93
270,4.845,1715.0,26.76,3065.0,99.64,0.0,0.0,0.0,4.845,1327.82,1155.17
271,4.888,1694.0,24.34,3064.0,99.87,0.0,0.0,0.0,4.888,1342.21,1152.5
272,4.799,1737.0,29.5,3069.0,99.47,0.0,0.0,0.0,4.799,1325.44,1160.16
273,4.801,1746.0,31.79,3069.0,99.35,0.0,709.0,0.22,4.801,1322.75,1162.49
274,4.873,1673.0,26.58,3065.0,99.74,0.0,0.0,0.0,4.873,1346.94,1154.35
