Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
102,4.712,1727.0,18.6,3066.0,98.95,0.0,0.0,0.0,4.712,1310.48,1130.87
103,4.787,1742.0,15.21,3060.0,99.83,0.0,0.0,0.0,4.787,1314.25,1129.25
104,4.786,1718.0,15.12,3058.0,100.0,0.0,0.0,0.0,4.786,1316.21,1148.48
105,4.803,1685.0,13.77,3060.0,100.0,0.0,0.0,0.0,4.803,1311.17,1143.82
106,4.796,1699.0,16.38,3060.0,99.75,0.0,0.0,0.0,4.796,1326.44,1151.28
107,4.826,1707.0,12.84,3056.0,100.0,0.0,0.0,0.0,4.826,1311.69,1149.09
108,4.777,1688.0,15.59,3061.0,99.74,0.0,0.0,0.0,4.777,1321.1,1125.78
109,4.783,1695.0,15.92,3061.0,99.92,0.0,0.0,0.0,4.783,1317.34,1144.16
110,4.849,1731.0,29.39,3062.0,100.0,0.002,714.0,0.73,4.85,1322.76,1150.6
111,4.773,1730.0,17.98,3062.0,100.0,0.0,0.0,0.0,4.773,1323.59,1147.51
112,4.815,1710.0,15.81,3057.0,100.0,0.003,711.0,0.53,4.818,1313.83,1155.58
113,4.812,1700.0,15.34,3058.0,100.0,0.001,712.0,0.32,4.813,1317.17,1144.96
114,4.802,1670.0,14.67,3058.0,100.0,0.0,0.0,0.0,4.802,1322.1,1139.77
115,4.798,1661.0,15.47,3060.0,99.82,0.001,708.0,0.22,4.799,1310.31,1141.87
116,4.782,1716.0,17.02,3058.0,100.0,0.0,0.0,0.0,4.782,1323.05,1160.33
117,5.124,1723.0,17.43,3052.0,100.0,0.0,0.0,0.0,5.124,1308.87,1150.07
118,4.782,1718.0,15.98,3061.0,100.0,0.0,0.0,0.0,4.782,1322.31,1138.44
119,4.787,1699.0,16.52,3062.0,99.89,0.0,0.0,0.0,4.787,1324.46,1115.33
120,4.82,1734.0,13.97,3056.0,100.0,0.0,0.0,0.0,4.82,1318.85,1156.12
121,4.783,1684.0,15.11,3064.0,99.92,0.0,0.0,0.0,4.783,1318.11,1122.23
122,4.705,1700.0,20.07,3062.0,99.01,0.0,0.0,0.0,4.705,1309.51,1135.85
123,4.748,1674.0,16.11,3065.0,99.88,0.0,0.0,0.0,4.748,1301.12,1112.28
124,4.803,1683.0,14.39,3059.0,99.81,0.0,0.0,0.0,4.803,1316.79,1143.96
125,4.788,1700.0,14.54,3061.0,100.0,0.0,0.0,0.0,4.788,1303.63,1137.99
126,4.783,1704.0,17.12,3063.0,99.87,0.0,0.0,0.0,4.783,1325.22,1121.3
127,4.708,1691.0,18.54,3062.0,98.91,0.0,0.0,0.0,4.708,1318.05,1115.62
128,4.832,1692.0,14.82,3059.0,100.0,0.0,0.0,0.0,4.832,1313.63,1138.03
129,4.782,1700.0,16.3,3063.0,99.98,0.0,0.0,0.0,4.782,1322.19,1127.95
130,4.783,1737.0,15.87,3060.0,99.8,0.0,0.0,0.0,4.783,1309.7,1128.06
131,4.746,1686.0,18.89,3065.0,99.88,0.0,0.0,0.0,4.746,1336.83,1127.47
132,4.805,1708.0,14.76,3059.0,99.8,0.0,0.0,0.0,4.805,1314.34,1130.39
133,4.75,1701.0,17.34,3064.0,99.81,0.0,0.0,0.0,4.75,1311.33,1128.66
134,4.754,1673.0,17.6,3063.0,99.35,0.0,0.0,0.0,4.754,1316.63,1119.92
135,4.759,1700.0,15.7,3062.0,99.55,0.0,0.0,0.0,4.759,1312.59,1121.27
136,4.788,1700.0,15.49,3061.0,99.9,0.0,0.0,0.0,4.788,1310.06,1127.03
137,4.772,1676.0,17.59,3064.0,99.86,0.0,0.0,0.0,4.772,1322.22,1128.05
138,4.799,1704.0,17.26,3061.0,100.0,0.0,0.0,0.0,4.799,1316.72,1140.81
139,4.853,1739.0,27.68,3058.0,100.0,0.0,0.0,0.0,4.853,1327.64,1155.58
140,4.829,1715.0,14.34,3056.0,100.0,0.0,0.0,0.0,4.829,1328.96,1150.74
141,4.809,1659.0,13.16,3060.0,99.48,0.0,0.0,0.0,4.809,1313.58,1123.74
142,4.827,1696.0,16.22,3057.0,100.0,0.001,713.0,0.73,4.828,1324.91,1149.47
143,4.796,1692.0,15.77,3061.0,99.98,0.0,0.0,0.0,4.796,1309.59,1121.63
144,4.783,1708.0,15.51,3061.0,99.98,0.0,0.0,0.0,4.783,1319.53,1129.64
145,4.803,1676.0,14.24,3061.0,99.88,0.0,0.0,0.0,4.803,1304.02,1129.2
146,4.79,1674.0,16.64,3062.0,99.99,0.001,709.0,0.22,4.791,1322.67,1133.77
147,4.811,1733.0,16.57,3058.0,99.5,0.0,0.0,0.0,4.811,1315.57,1151.96
148,4.725,1733.0,19.75,3064.0,99.84,0.002,712.0,0.63,4.726,1312.48,1118.27
149,4.821,1689.0,13.47,3058.0,100.0,0.0,0.0,0.0,4.821,1314.93,1136.87
150,4.789,1694.0,16.7,3061.0,99.38,0.0,0.0,0.0,4.789,1318.67,1130.45
151,4.829,1687.0,13.51,3056.0,100.0,0.0,0.0,0.0,4.829,1324.46,1144.51
152,4.771,1687.0,16.99,3062.0,99.32,0.0,0.0,0.0,4.771,1319.75,1122.98
153,4.808,1696.0,15.51,3060.0,100.0,0.0,0.0,0.0,4.808,1316.12,1139.43
154,4.762,1720.0,16.32,3063.0,99.32,0.0,0.0,0.0,4.762,1303.53,1108.72
155,4.811,1681.0,14.19,3058.0,99.91,0.0,0.0,0.0,4.811,1319.94,1139.73
156,4.782,1720.0,16.49,3060.0,99.92,0.0,0.0,0.0,4.782,1319.78,1140.23
157,4.793,1681.0,16.1,3065.0,99.86,0.0,0.0,0.0,4.793,1302.49,1109.13
158,4.748,1660.0,18.72,3064.0,99.47,0.0,713.0,0.31,4.748,1321.66,1142.6
159,4.803,1691.0,16.52,3063.0,99.88,0.0,0.0,0.0,4.803,1293.36,1136.14
160,4.773,1690.0,17.53,3061.0,99.96,0.0,0.0,0.0,4.773,1321.13,1134.68
161,4.834,1701.0,14.73,3057.0,100.0,0.0,0.0,0.0,4.834,1332.97,1150.05
162,4.809,1653.0,16.02,3064.0,99.95,0.0,0.0,0.0,4.809,1312.16,1122.93
163,4.762,1709.0,18.93,3063.0,99.97,0.0,0.0,0.0,4.762,1312.97,1141.01
164,4.811,1700.0,16.2,3061.0,99.69,0.0,0.0,0.0,4.811,1318.06,1131.23
165,4.789,1745.0,18.48,3060.0,100.0,0.0,0.0,0.0,4.789,1323.49,1147.65
166,4.825,1701.0,14.04,3057.0,100.0,0.0,0.0,0.0,4.825,1312.7,1140.09
167,4.767,1688.0,16.23,3064.0,99.13,0.0,0.0,0.0,4.767,1317.58,1102.27
168,4.822,1686.0,16.09,3058.0,100.0,0.0,0.0,0.0,4.822,1326.76,1155.45
169,4.87,1727.0,26.2,3060.0,99.83,0.0,0.0,0.0,4.87,1314.25,1133.3
170,4.77,1684.0,16.72,3062.0,99.99,0.0,0.0,0.0,4.77,1308.44,1126.03
171,4.801,1697.0,15.72,3060.0,99.95,0.0,0.0,0.0,4.801,1314.58,1133.83
172,4.795,1620.0,15.73,3062.0,99.72,0.0,0.0,0.0,4.795,1306.8,1122.27
173,4.858,1649.0,14.79,3054.0,100.0,0.0,712.0,0.32,4.858,1330.73,1151.16
174,4.809,1704.0,14.4,3059.0,99.57,0.0,709.0,0.22,4.809,1305.36,1148.56
175,4.788,1696.0,16.87,3064.0,99.77,0.0,0.0,0.0,4.788,1321.22,1116.25
176,4.769,1732.0,20.3,3062.0,100.0,0.0,0.0,0.0,4.769,1312.96,1150.41
177,4.835,1709.0,15.74,3060.0,99.98,0.0,0.0,0.0,4.835,1326.03,1150.77
178,4.786,1698.0,17.35,3063.0,99.98,0.0,0.0,0.0,4.786,1312.49,1125.07
179,4.76,1728.0,19.03,3066.0,99.94,0.0,0.0,0.0,4.76,1314.23,1119.82
180,4.819,1665.0,14.3,3059.0,99.68,0.0,709.0,0.22,4.819,1308.0,1123.47
181,4.809,1674.0,15.89,3061.0,99.92,0.0,0.0,0.0,4.809,1322.27,1120.96
182,4.83,1707.0,15.97,3059.0,100.0,0.0,0.0,0.0,4.83,1331.7,1157.11
183,4.816,1670.0,15.93,3061.0,99.83,0.0,0.0,0.0,4.816,1310.63,1133.47
184,4.815,1719.0,15.45,3059.0,100.0,0.0,0.0,0.0,4.815,1322.71,1138.43
185,4.838,1691.0,13.5,3058.0,100.0,0.0,0.0,0.0,4.838,1304.32,1145.44
186,4.789,1637.0,14.71,3063.0,99.5,0.0,0.0,0.0,4.789,1309.36,1124.46
187,4.783,1714.0,17.46,3063.0,99.99,0.0,0.0,0.0,4.783,1321.71,1123.84
188,4.846,1685.0,13.96,3056.0,100.0,0.0,0.0,0.0,4.846,1316.29,1151.2
189,4.805,1657.0,15.41,3062.0,99.98,0.0,0.0,0.0,4.805,1312.96,1119.12
190,4.765,1711.0,18.91,3064.0,99.84,0.0,710.0,0.22,4.765,1311.68,1127.42
191,4.848,1679.0,13.98,3055.0,100.0,0.0,0.0,0.0,4.848,1323.46,1141.04
192,4.731,1658.0,18.35,3067.0,98.9,0.0,709.0,0.22,4.731,1309.86,1114.04
193,4.855,1671.0,13.01,3056.0,100.0,0.0,0.0,0.0,4.855,1327.22,1141.8
194,4.769,1747.0,20.8,3063.0,99.55,0.0,0.0,0.0,4.769,1308.6,1157.37
195,4.777,1667.0,15.13,3063.0,99.35,0.0,0.0,0.0,4.777,1313.91,1123.74
196,4.813,1694.0,15.95,3058.0,100.0,0.0,0.0,0.0,4.813,1318.08,1138.12
197,4.839,1716.0,15.41,3057.0,100.0,0.0,0.0,0.0,4.839,1323.09,1153.86
198,4.765,1680.0,16.96,3064.0,99.41,0.0,0.0,0.0,4.765,1306.51,1097.27
199,4.842,1735.0,25.47,3060.0,100.0,0.0,0.0,0.0,4.842,1317.88,1137.57
200,4.823,1684.0,14.5,3059.0,100.0,0.0,0.0,0.0,4.823,1308.18,1135.82
201,4.732,1657.0,16.55,3066.0,98.56,0.0,0.0,0.0,4.732,1299.74,1105.27
202,4.808,1700.0,14.83,3058.0,100.0,0.0,0.0,0.0,4.808,1307.98,1147.81
203,4.823,1674.0,15.05,3057.0,99.56,0.0,0.0,0.0,4.823,1329.14,1150.91
204,4.807,1679.0,15.5,3063.0,99.78,0.0,0.0,0.0,4.807,1302.27,1112.05
205,4.772,1717.0,18.89,3063.0,99.86,0.003,714.0,0.83,4.775,1316.17,1124.8
206,4.839,1634.0,14.39,3057.0,100.0,0.0,0.0,0.0,4.839,1318.08,1148.75
207,4.805,1670.0,16.31,3063.0,99.73,0.002,715.0,0.51,4.807,1303.49,1106.57
208,4.808,1696.0,15.8,3061.0,99.89,0.002,708.0,0.22,4.81,1322.77,1128.87
209,4.827,1648.0,14.95,3060.0,99.99,0.0,0.0,0.0,4.827,1324.76,1130.43
210,4.839,1662.0,13.82,3058.0,99.94,0.0,0.0,0.0,4.839,1308.65,1133.16
211,4.74,1652.0,19.09,3065.0,99.25,0.0,0.0,0.0,4.74,1313.38,1126.15
212,4.834,1678.0,14.05,3056.0,100.0,0.0,0.0,0.0,4.834,1315.21,1148.61
213,4.829,1687.0,15.22,3061.0,100.0,0.0,0.0,0.0,4.829,1319.69,1137.18
214,4.807,1659.0,14.44,3061.0,99.5,0.0,0.0,0.0,4.807,1304.62,1113.58
215,4.772,1676.0,17.02,3062.0,99.45,0.0,0.0,0.0,4.772,1316.02,1146.38
216,4.844,1728.0,13.74,3056.0,100.0,0.0,0.0,0.0,4.844,1315.4,1140.78
217,4.794,1656.0,15.2,3062.0,99.52,0.0,0.0,0.0,4.794,1304.91,1122.19
218,4.763,1739.0,18.22,3064.0,99.7,0.0,0.0,0.0,4.763,1320.26,1120.33
219,4.827,1705.0,15.21,3058.0,99.99,0.0,0.0,0.0,4.827,1325.42,1139.66
220,4.818,1670.0,14.82,3061.0,99.39,0.0,0.0,0.0,4.818,1302.96,1125.44
221,4.774,1686.0,17.89,3063.0,99.73,0.002,713.0,0.73,4.776,1316.85,1121.56
222,4.806,1717.0,16.55,3060.0,99.91,0.0,0.0,0.0,4.806,1329.85,1135.0
223,4.815,1715.0,17.67,3061.0,100.0,0.0,0.0,0.0,4.815,1321.82,1148.1
224,4.767,1637.0,15.61,3063.0,99.05,0.0,0.0,0.0,4.767,1300.29,1101.38
225,4.812,1711.0,15.4,3058.0,99.87,0.001,709.0,0.22,4.813,1322.42,1123.96
226,4.831,1657.0,14.22,3058.0,100.0,0.0,0.0,0.0,4.831,1321.13,1153.1
227,4.757,1631.0,17.42,3065.0,99.33,0.0,0.0,0.0,4.757,1302.2,1096.13
228,4.85,1701.0,30.0,3062.0,100.0,0.0,0.0,0.0,4.85,1325.05,1136.72
229,4.794,1697.0,15.8,3061.0,99.98,0.0,0.0,0.0,4.794,1322.13,1128.87
230,4.797,1747.0,16.88,3061.0,99.55,0.0,0.0,0.0,4.797,1313.46,1147.98
231,4.75,1633.0,16.64,3065.0,99.19,0.0,0.0,0.0,4.75,1300.68,1102.59
232,4.83,1697.0,14.73,3058.0,99.93,0.0,0.0,0.0,4.83,1312.79,1143.43
233,4.789,1721.0,18.56,3060.0,100.0,0.0,0.0,0.0,4.789,1327.1,1145.77
234,4.836,1677.0,15.98,3059.0,100.0,0.0,0.0,0.0,4.836,1312.91,1134.72
235,4.778,1695.0,16.28,3064.0,99.83,0.0,0.0,0.0,4.778,1317.26,1110.67
236,5.078,1746.0,21.67,3060.0,100.0,0.0,712.0,0.31,5.078,1313.4,1132.77
237,4.819,1705.0,18.77,3063.0,100.0,0.0,0.0,0.0,4.819,1327.33,1143.22
238,4.802,1670.0,14.9,3062.0,99.15,0.0,0.0,0.0,4.802,1298.63,1125.45
239,4.851,1698.0,14.8,3057.0,100.0,0.0,0.0,0.0,4.851,1321.65,1149.18
240,4.793,1696.0,17.69,3062.0,100.0,0.0,0.0,0.0,4.793,1314.22,1147.37
241,4.828,1730.0,15.86,3059.0,100.0,0.0,0.0,0.0,4.828,1317.3,1142.9
242,4.828,1658.0,15.56,3062.0,99.81,0.0,0.0,0.0,4.828,1311.83,1127.69
243,4.823,1697.0,15.57,3059.0,100.0,0.0,0.0,0.0,4.823,1312.6,1146.37
244,4.848,1694.0,13.96,3057.0,100.0,0.0,0.0,0.0,4.848,1326.3,1153.01
245,4.813,1711.0,16.63,3062.0,99.94,0.001,709.0,0.22,4.814,1311.63,1133.75
246,4.784,1660.0,16.3,3065.0,99.47,0.0,0.0,0.0,4.784,1304.15,1108.44
247,4.837,1674.0,13.58,3057.0,100.0,0.0,0.0,0.0,4.837,1312.44,1141.09
248,4.848,1719.0,14.21,3059.0,100.0,0.0,0.0,0.0,4.848,1323.69,1145.54
249,4.861,1641.0,13.39,3057.0,99.97,0.0,0.0,0.0,4.861,1307.1,1145.74
250,4.769,1652.0,15.69,3066.0,99.29,0.0,0.0,0.0,4.769,1307.93,1103.26
251,4.85,1654.0,11.95,3056.0,100.0,0.0,0.0,0.0,4.85,1310.73,1149.03
252,4.877,1665.0,12.87,3054.0,100.0,0.0,0.0,0.0,4.877,1320.32,1150.36
253,4.864,1632.0,14.0,3058.0,100.0,0.0,0.0,0.0,4.864,1308.7,1144.63
254,4.781,1689.0,18.11,3066.0,99.79,0.0,0.0,0.0,4.781,1319.82,1110.34
255,4.831,1673.0,15.13,3058.0,100.0,0.0,0.0,0.0,4.831,1322.48,1142.85
256,4.828,1716.0,16.32,3059.0,100.0,0.0,0.0,0.0,4.828,1321.44,1156.95
257,4.833,1649.0,14.59,3061.0,99.81,0.0,0.0,0.0,4.833,1310.05,1116.72
258,4.801,1681.0,28.48,3066.0,99.7,0.0,0.0,0.0,4.801,1308.46,1108.7
259,4.814,1692.0,15.36,3060.0,100.0,0.0,0.0,0.0,4.814,1319.0,1139.84
260,4.81,1685.0,17.54,3060.0,99.94,0.0,0.0,0.0,4.81,1322.7,1141.71
261,4.863,1662.0,13.12,3058.0,100.0,0.0,0.0,0.0,4.863,1301.45,1137.56
262,4.784,1646.0,15.45,3064.0,99.62,0.0,0.0,0.0,4.784,1316.37,1105.21
263,4.848,1657.0,14.35,3057.0,100.0,0.0,0.0,0.0,4.848,1322.32,1149.56
264,4.838,1665.0,15.3,3057.0,100.0,0.0,0.0,0.0,4.838,1328.73,1139.2
265,4.834,1706.0,15.37,3061.0,99.51,0.0,0.0,0.0,4.834,1308.73,1154.6
266,4.807,1642.0,15.73,3063.0,99.84,0.0,714.0,0.41,4.807,1301.74,1112.96
267,4.746,1699.0,19.1,3066.0,99.47,0.0,0.0,0.0,4.746,1324.34,1115.53
268,4.847,1697.0,15.11,3057.0,100.0,0.002,714.0,0.41,4.849,1316.72,1145.36
269,4.876,1704.0,15.54,3057.0,100.0,0.002,711.0,0.53,4.878,1330.33,1156.11
270,4.751,1633.0,15.95,3063.0,99.15,0.0,0.0,0.0,4.751,1307.3,1102.2
271,4.812,1702.0,15.03,3061.0,99.87,0.0,0.0,0.0,4.812,1319.98,1123.37
272,4.785,1725.0,19.4,3062.0,99.9,0.001,708.0,0.22,4.786,1326.28,1131.08
273,4.842,1730.0,15.84,3058.0,100.0,0.0,0.0,0.0,4.842,1323.78,1156.36
