Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
19,4.691,1665.0,17.55,3063.0,100.0,0.0,0.0,0.0,4.691,1322.19,1142.33
20,4.725,1661.0,12.9,3058.0,100.0,0.0,0.0,0.0,4.725,1309.68,1139.53
21,4.734,1685.0,13.13,3059.0,100.0,0.0,0.0,0.0,4.734,1317.93,1143.58
22,4.688,1683.0,15.12,3060.0,99.4,0.0,0.0,0.0,4.688,1313.42,1140.81
23,4.706,1725.0,16.02,3063.0,99.89,0.0,0.0,0.0,4.706,1318.23,1140.09
24,4.656,1715.0,17.49,3067.0,99.9,0.0,0.0,0.0,4.656,1303.47,1124.5
25,4.744,1710.0,25.88,3063.0,99.95,0.0,0.0,0.0,4.744,1326.28,1127.51
26,4.665,1716.0,19.44,3067.0,99.78,0.0,0.0,0.0,4.665,1310.5,1115.42
27,4.679,1715.0,16.59,3064.0,99.93,0.0,0.0,0.0,4.679,1314.14,1125.83
28,4.659,1759.0,20.25,3067.0,99.89,0.0,0.0,0.0,4.659,1322.44,1112.97
29,4.723,1725.0,16.39,3063.0,99.9,0.0,0.0,0.0,4.723,1311.12,1157.98
30,4.71,1683.0,15.92,3062.0,100.0,0.0,0.0,0.0,4.71,1301.31,1148.47
31,4.628,1705.0,19.86,3066.0,98.6,0.0,0.0,0.0,4.628,1303.09,1150.23
32,4.781,1668.0,22.72,3059.0,100.0,0.0,0.0,0.0,4.781,1324.54,1148.86
33,4.788,1660.0,15.35,3057.0,100.0,0.0,0.0,0.0,4.788,1327.04,1153.17
34,4.737,1703.0,16.48,3061.0,100.0,0.0,0.0,0.0,4.737,1321.55,1146.72
35,4.766,1687.0,13.32,3058.0,100.0,0.0,0.0,0.0,4.766,1312.63,1155.58
36,4.757,1709.0,14.18,3059.0,100.0,0.0,0.0,0.0,4.757,1320.69,1141.91
37,4.718,1746.0,17.19,3063.0,99.99,0.0,0.0,0.0,4.718,1328.55,1138.72
38,4.758,1715.0,13.6,3060.0,99.95,0.0,0.0,0.0,4.758,1319.8,1143.39
39,4.99,1707.0,51.27,3060.0,99.93,0.0,0.0,0.0,4.99,1317.79,1147.31
40,4.892,1700.0,42.55,3061.0,100.0,0.0,714.0,0.73,4.892,1316.1,1146.66
41,4.741,1693.0,14.74,3059.0,99.85,0.0,0.0,0.0,4.741,1310.64,1136.66
42,4.765,1689.0,15.09,3061.0,100.0,0.001,712.0,0.31,4.766,1300.64,1147.45
43,4.691,1679.0,18.48,3066.0,99.87,0.0,0.0,0.0,4.691,1314.46,1127.44
44,4.77,1660.0,16.11,3059.0,100.0,0.0,0.0,0.0,4.77,1321.42,1147.2
45,4.754,1717.0,14.5,3059.0,99.89,0.0,0.0,0.0,4.754,1321.4,1140.96
46,4.561,1718.0,23.78,3076.0,98.21,0.0,0.0,0.0,4.561,1299.67,1101.02
47,4.651,1717.0,17.16,3067.0,98.33,0.0,0.0,0.0,4.651,1307.55,1127.1
48,4.772,1706.0,14.23,3060.0,100.0,0.0,0.0,0.0,4.772,1315.39,1148.35
49,4.722,1710.0,17.04,3065.0,99.91,0.0,0.0,0.0,4.722,1310.95,1126.55
50,4.706,1698.0,16.54,3066.0,99.41,0.0,0.0,0.0,4.706,1315.6,1134.42
51,4.775,1657.0,13.59,3059.0,100.0,0.0,0.0,0.0,4.775,1305.97,1146.92
52,4.748,1701.0,15.5,3063.0,99.99,0.0,0.0,0.0,4.748,1314.65,1128.87
53,4.719,1710.0,17.3,3065.0,99.85,0.0,0.0,0.0,4.719,1309.24,1123.08
54,4.727,1707.0,18.28,3065.0,99.93,0.0,0.0,0.0,4.727,1327.92,1130.32
55,4.778,1681.0,14.31,3059.0,100.0,0.0,0.0,0.0,4.778,1314.01,1143.14
56,4.761,1721.0,17.04,3063.0,100.0,0.0,0.0,0.0,4.761,1323.78,1153.21
57,4.716,1727.0,19.44,3064.0,99.97,0.0,0.0,0.0,4.716,1309.38,1150.3
58,4.72,1685.0,17.42,3066.0,99.85,0.0,0.0,0.0,4.72,1322.19,1118.09
59,4.763,1684.0,14.99,3062.0,100.0,0.0,0.0,0.0,4.763,1295.98,1138.21
60,4.729,1729.0,16.56,3065.0,99.55,0.0,0.0,0.0,4.729,1313.5,1137.78
61,4.784,1723.0,13.8,3058.0,100.0,0.0,0.0,0.0,4.784,1304.3,1148.94
62,4.774,1692.0,27.8,3062.0,99.46,0.0,0.0,0.0,4.774,1308.41,1133.87
63,4.754,1686.0,14.97,3063.0,99.98,0.0,0.0,0.0,4.754,1310.81,1131.55
64,4.804,1689.0,12.91,3056.0,100.0,0.0,0.0,0.0,4.804,1312.36,1156.59
65,4.776,1695.0,13.67,3058.0,100.0,0.0,0.0,0.0,4.776,1313.04,1138.31
66,4.745,1719.0,17.67,3066.0,99.99,0.0,0.0,0.0,4.745,1316.39,1133.53
67,4.694,1709.0,17.83,3068.0,99.7,0.0,0.0,0.0,4.694,1290.15,1104.88
68,4.713,1706.0,17.77,3066.0,99.5,0.001,713.0,0.31,4.714,1311.69,1132.49
69,4.715,1684.0,17.55,3066.0,99.89,0.0,0.0,0.0,4.715,1303.43,1121.45
70,4.747,1672.0,16.41,3064.0,99.94,0.0,0.0,0.0,4.747,1308.44,1123.95
71,4.738,1704.0,17.7,3065.0,100.0,0.0,715.0,0.51,4.738,1319.25,1141.06
72,4.799,1704.0,13.37,3058.0,100.0,0.0,0.0,0.0,4.799,1319.49,1143.42
73,4.775,1729.0,17.03,3060.0,100.0,0.0,713.0,0.31,4.775,1310.25,1148.84
74,4.766,1701.0,15.48,3061.0,99.8,0.0,0.0,0.0,4.766,1315.86,1134.1
75,4.799,1661.0,13.95,3059.0,99.89,0.0,709.0,0.22,4.799,1319.78,1139.73
76,4.794,1698.0,14.58,3060.0,100.0,0.0,0.0,0.0,4.794,1310.71,1143.12
77,4.71,1696.0,18.28,3068.0,99.71,0.0,0.0,0.0,4.71,1304.75,1112.88
78,4.738,1707.0,16.91,3066.0,99.94,0.0,0.0,0.0,4.738,1303.27,1134.12
79,4.735,1697.0,17.22,3063.0,99.94,0.0,0.0,0.0,4.735,1313.53,1129.56
80,4.753,1733.0,15.57,3061.0,99.85,0.0,0.0,0.0,4.753,1307.73,1130.52
81,4.786,1693.0,13.51,3058.0,100.0,0.0,0.0,0.0,4.786,1313.31,1135.58
82,4.728,1701.0,16.67,3065.0,99.91,0.0,0.0,0.0,4.728,1298.95,1128.17
83,4.735,1703.0,15.48,3064.0,99.51,0.0,0.0,0.0,4.735,1302.74,1135.09
84,4.779,1680.0,14.32,3060.0,100.0,0.0,0.0,0.0,4.779,1311.04,1134.17
85,4.788,1719.0,14.07,3059.0,99.81,0.0,0.0,0.0,4.788,1317.76,1145.84
86,4.776,1708.0,15.52,3062.0,100.0,0.0,0.0,0.0,4.776,1308.43,1134.24
87,4.786,1686.0,15.52,3060.0,99.99,0.0,0.0,0.0,4.786,1321.62,1134.74
88,4.79,1675.0,13.9,3058.0,100.0,0.0,0.0,0.0,4.79,1307.94,1138.66
89,4.82,1695.0,12.96,3057.0,100.0,0.0,0.0,0.0,4.82,1317.9,1148.6
90,4.773,1692.0,14.78,3061.0,99.91,0.0,0.0,0.0,4.773,1320.47,1134.61
91,4.776,1696.0,14.2,3060.0,99.51,0.0,0.0,0.0,4.776,1299.15,1144.11
92,4.815,1727.0,25.24,3059.0,100.0,0.0,0.0,0.0,4.815,1310.8,1149.05
93,4.77,1728.0,16.23,3063.0,99.99,0.0,0.0,0.0,4.77,1311.5,1130.87
94,4.783,1667.0,16.42,3060.0,99.98,0.0,0.0,0.0,4.783,1317.77,1126.52
95,4.807,1745.0,13.82,3056.0,100.0,0.0,0.0,0.0,4.807,1326.36,1148.74
96,4.753,1723.0,16.11,3064.0,99.95,0.0,0.0,0.0,4.753,1301.81,1130.55
97,4.785,1708.0,14.56,3061.0,99.77,0.0,0.0,0.0,4.785,1319.28,1121.7
98,4.767,1717.0,18.61,3060.0,100.0,0.0,0.0,0.0,4.767,1310.91,1148.82
99,4.795,1704.0,14.93,3059.0,100.0,0.0,0.0,0.0,4.795,1319.28,1141.79
100,4.806,1654.0,12.1,3058.0,100.0,0.0,0.0,0.0,4.806,1295.96,1135.15
101,4.793,1713.0,16.58,3058.0,100.0,0.0,713.0,0.31,4.793,1328.6,1152.29
102,4.795,1677.0,14.71,3063.0,99.99,0.0,0.0,0.0,4.795,1310.54,1122.87
103,4.79,1705.0,16.01,3060.0,99.87,0.0,0.0,0.0,4.79,1316.67,1132.95
104,4.779,1721.0,15.87,3060.0,100.0,0.0,0.0,0.0,4.779,1316.8,1142.64
105,4.751,1703.0,18.1,3064.0,99.83,0.0,709.0,0.22,4.751,1305.02,1128.2
106,4.752,1715.0,17.09,3062.0,100.0,0.0,0.0,0.0,4.752,1307.53,1132.17
107,4.687,1687.0,18.24,3068.0,99.63,0.0,0.0,0.0,4.687,1306.98,1104.42
108,4.808,1644.0,13.22,3058.0,100.0,0.0,0.0,0.0,4.808,1297.56,1145.05
109,4.806,1721.0,15.29,3056.0,100.0,0.0,0.0,0.0,4.806,1332.39,1152.92
110,4.755,1694.0,17.94,3063.0,99.77,0.0,0.0,0.0,4.755,1304.34,1123.58
111,4.773,1724.0,16.69,3061.0,100.0,0.0,0.0,0.0,4.773,1315.83,1151.44
112,4.781,1691.0,13.33,3057.0,99.51,0.0,0.0,0.0,4.781,1304.84,1148.52
113,4.83,1688.0,13.46,3057.0,100.0,0.0,0.0,0.0,4.83,1315.52,1148.11
114,4.784,1692.0,14.45,3061.0,100.0,0.0,0.0,0.0,4.784,1310.78,1140.67
115,4.768,1679.0,16.11,3064.0,99.78,0.0,0.0,0.0,4.768,1313.79,1127.16
116,4.794,1703.0,15.28,3058.0,100.0,0.0,0.0,0.0,4.794,1316.03,1141.63
117,5.083,1718.0,20.64,3056.0,100.0,0.0,0.0,0.0,5.083,1318.12,1151.16
118,4.81,1694.0,13.83,3056.0,100.0,0.0,0.0,0.0,4.81,1317.18,1151.71
119,4.79,1699.0,16.32,3063.0,99.95,0.0,0.0,0.0,4.79,1312.26,1131.46
120,4.747,1733.0,19.15,3062.0,99.81,0.0,0.0,0.0,4.747,1305.68,1151.23
121,4.807,1717.0,28.06,3064.0,100.0,0.0,0.0,0.0,4.807,1316.68,1133.66
122,4.791,1662.0,14.49,3059.0,100.0,0.0,0.0,0.0,4.791,1299.19,1145.53
123,4.771,1683.0,15.01,3063.0,100.0,0.0,0.0,0.0,4.771,1292.62,1131.15
124,4.788,1667.0,15.3,3057.0,99.47,0.0,0.0,0.0,4.788,1320.67,1144.46
125,4.757,1702.0,16.02,3064.0,99.84,0.0,0.0,0.0,4.757,1308.61,1124.6
126,4.829,1659.0,12.33,3058.0,99.87,0.0,0.0,0.0,4.829,1307.17,1139.29
127,4.778,1657.0,16.46,3061.0,99.99,0.0,0.0,0.0,4.778,1307.88,1132.78
128,4.757,1682.0,16.7,3064.0,99.38,0.0,0.0,0.0,4.757,1303.23,1117.85
129,4.8,1695.0,14.65,3061.0,100.0,0.0,0.0,0.0,4.8,1326.35,1136.58
130,4.815,1669.0,14.1,3058.0,99.95,0.0,714.0,0.41,4.815,1298.41,1137.61
131,4.749,1683.0,16.35,3064.0,99.96,0.0,0.0,0.0,4.749,1314.01,1124.31
132,4.783,1710.0,16.42,3063.0,99.86,0.0,0.0,0.0,4.783,1311.98,1119.06
133,4.777,1682.0,15.32,3062.0,100.0,0.0,0.0,0.0,4.777,1318.06,1127.68
134,4.786,1694.0,15.69,3062.0,99.86,0.0,0.0,0.0,4.786,1309.97,1125.68
135,4.768,1683.0,16.13,3063.0,99.99,0.0,0.0,0.0,4.768,1310.83,1136.28
136,4.844,1695.0,14.7,3057.0,100.0,0.0,712.0,0.31,4.844,1324.78,1144.18
137,4.754,1695.0,17.07,3064.0,99.77,0.0,0.0,0.0,4.754,1311.96,1131.45
138,4.82,1659.0,15.13,3058.0,100.0,0.0,0.0,0.0,4.82,1316.58,1145.23
139,4.832,1684.0,13.61,3059.0,100.0,0.0,0.0,0.0,4.832,1321.49,1155.81
140,4.826,1706.0,13.12,3057.0,100.0,0.0,0.0,0.0,4.826,1316.95,1146.71
141,4.817,1698.0,14.52,3059.0,99.89,0.0,0.0,0.0,4.817,1311.13,1142.11
142,4.834,1647.0,11.67,3055.0,100.0,0.0,0.0,0.0,4.834,1317.09,1150.46
143,4.798,1651.0,15.18,3062.0,99.95,0.0,0.0,0.0,4.798,1298.91,1123.35
144,4.797,1704.0,15.13,3059.0,99.99,0.0,0.0,0.0,4.797,1322.96,1134.88
145,4.784,1698.0,14.55,3062.0,99.66,0.0,0.0,0.0,4.784,1297.36,1122.33
146,4.782,1680.0,16.1,3062.0,100.0,0.0,0.0,0.0,4.782,1310.33,1140.9
147,4.842,1667.0,12.54,3058.0,100.0,0.0,0.0,0.0,4.842,1312.27,1154.11
148,4.738,1694.0,18.88,3065.0,99.83,0.0,0.0,0.0,4.738,1304.09,1124.4
149,4.829,1685.0,14.45,3058.0,100.0,0.0,0.0,0.0,4.829,1325.17,1151.25
150,4.768,1679.0,15.43,3059.0,98.98,0.0,0.0,0.0,4.768,1306.12,1140.06
151,4.843,1673.0,28.09,3058.0,100.0,0.0,712.0,0.32,4.843,1327.73,1142.71
152,4.795,1698.0,15.7,3063.0,99.85,0.0,0.0,0.0,4.795,1298.44,1133.33
153,4.809,1721.0,14.44,3059.0,99.99,0.0,0.0,0.0,4.809,1301.61,1139.21
154,4.802,1686.0,14.8,3063.0,99.55,0.0,0.0,0.0,4.802,1318.36,1118.25
155,4.76,1734.0,16.66,3062.0,99.81,0.0,0.0,0.0,4.76,1315.47,1128.57
156,4.794,1681.0,16.61,3062.0,99.96,0.0,710.0,0.22,4.794,1311.86,1137.22
157,4.776,1688.0,18.82,3064.0,99.92,0.0,0.0,0.0,4.776,1298.12,1123.43
158,4.803,1695.0,15.84,3059.0,100.0,0.0,709.0,0.22,4.803,1319.12,1135.59
159,4.787,1668.0,15.04,3063.0,99.47,0.0,0.0,0.0,4.787,1305.4,1120.38
160,4.827,1693.0,14.14,3058.0,100.0,0.0,0.0,0.0,4.827,1317.67,1144.36
161,4.807,1676.0,17.06,3062.0,100.0,0.0,0.0,0.0,4.807,1325.2,1149.23
162,4.863,1683.0,11.17,3056.0,100.0,0.0,0.0,0.0,4.863,1315.17,1147.53
163,4.824,1674.0,13.23,3056.0,100.0,0.0,0.0,0.0,4.824,1319.48,1144.83
164,4.802,1694.0,15.74,3061.0,99.62,0.0,0.0,0.0,4.802,1308.57,1131.67
165,4.825,1666.0,12.71,3056.0,99.97,0.0,0.0,0.0,4.825,1320.65,1144.54
166,4.785,1692.0,17.09,3061.0,99.86,0.0,0.0,0.0,4.785,1316.25,1138.33
167,4.801,1654.0,17.17,3063.0,100.0,0.002,712.0,0.53,4.803,1307.62,1113.78
168,4.767,1684.0,17.68,3061.0,99.82,0.0,0.0,0.0,4.767,1308.61,1149.29
169,4.823,1669.0,17.07,3059.0,100.0,0.001,712.0,0.31,4.824,1314.55,1148.17
170,4.812,1713.0,14.24,3059.0,100.0,0.0,0.0,0.0,4.812,1312.95,1151.48
171,4.8,1726.0,14.94,3059.0,100.0,0.0,0.0,0.0,4.8,1315.53,1134.37
172,4.842,1670.0,12.98,3061.0,99.9,0.0,0.0,0.0,4.842,1313.74,1125.54
173,4.827,1679.0,13.55,3056.0,100.0,0.0,0.0,0.0,4.827,1318.39,1150.91
174,4.79,1743.0,16.71,3061.0,99.96,0.0,0.0,0.0,4.79,1317.02,1137.44
175,4.768,1653.0,16.05,3065.0,99.8,0.0,0.0,0.0,4.768,1312.72,1101.99
176,4.811,1707.0,14.9,3058.0,100.0,0.0,0.0,0.0,4.811,1316.44,1148.57
177,4.801,1681.0,15.94,3061.0,99.72,0.0,0.0,0.0,4.801,1314.92,1120.06
178,4.75,1670.0,16.82,3066.0,99.88,0.0,0.0,0.0,4.75,1313.05,1118.2
179,4.807,1677.0,14.61,3059.0,100.0,0.0,0.0,0.0,4.807,1314.37,1138.21
180,4.842,1625.0,24.08,3060.0,99.43,0.0,0.0,0.0,4.842,1302.85,1121.78
181,4.823,1728.0,13.48,3057.0,100.0,0.0,0.0,0.0,4.823,1321.47,1142.69
182,4.837,1665.0,15.26,3055.0,100.0,0.0,712.0,0.32,4.837,1314.32,1153.87
183,4.788,1666.0,15.22,3064.0,99.59,0.0,0.0,0.0,4.788,1312.7,1108.79
184,4.797,1719.0,15.83,3060.0,100.0,0.0,0.0,0.0,4.797,1307.79,1138.91
185,4.817,1703.0,13.76,3059.0,100.0,0.0,0.0,0.0,4.817,1298.32,1138.59
186,4.794,1640.0,14.8,3064.0,99.85,0.0,0.0,0.0,4.794,1316.17,1097.8
187,4.766,1717.0,16.85,3064.0,99.94,0.0,0.0,0.0,4.766,1312.55,1130.5
188,4.825,1740.0,15.21,3059.0,100.0,0.0,0.0,0.0,4.825,1316.11,1153.09
189,4.807,1638.0,14.92,3063.0,99.64,0.0,713.0,0.53,4.807,1308.2,1103.59
190,4.82,1697.0,15.16,3058.0,100.0,0.0,0.0,0.0,4.82,1319.91,1144.78
191,4.845,1665.0,14.33,3059.0,100.0,0.0,0.0,0.0,4.845,1318.84,1160.72
192,4.806,1658.0,14.91,3061.0,99.75,0.0,0.0,0.0,4.806,1312.86,1119.77
193,4.824,1696.0,14.06,3059.0,100.0,0.0,0.0,0.0,4.824,1319.7,1143.67
194,4.827,1656.0,15.08,3058.0,99.9,0.0,0.0,0.0,4.827,1312.48,1139.01
195,4.773,1629.0,14.62,3063.0,99.41,0.0,0.0,0.0,4.773,1293.82,1113.61
196,4.806,1696.0,16.03,3058.0,100.0,0.0,0.0,0.0,4.806,1322.04,1151.23
197,4.855,1664.0,12.69,3055.0,100.0,0.0,0.0,0.0,4.855,1315.14,1141.73
198,4.995,1691.0,52.92,3062.0,99.36,0.0,0.0,0.0,4.995,1316.8,1121.18
199,5.336,1746.0,100.0,3056.0,100.0,0.0,0.0,0.0,5.336,1323.88,1143.55
200,5.015,1753.0,45.07,3059.0,100.0,0.0,0.0,0.0,5.015,1322.38,1153.77
201,4.775,1665.0,15.14,3064.0,99.37,0.0,0.0,0.0,4.775,1297.01,1122.88
202,4.803,1727.0,15.87,3058.0,99.93,0.0,0.0,0.0,4.803,1326.73,1140.0
203,4.851,1652.0,12.8,3056.0,100.0,0.0,0.0,0.0,4.851,1316.05,1141.05
204,4.81,1630.0,13.0,3062.0,99.83,0.0,0.0,0.0,4.81,1288.69,1130.88
205,4.788,1692.0,16.93,3060.0,100.0,0.0,0.0,0.0,4.788,1330.38,1139.83
206,4.805,1699.0,16.81,3061.0,100.0,0.0,0.0,0.0,4.805,1311.47,1146.69
207,4.835,1685.0,15.68,3060.0,99.97,0.0,0.0,0.0,4.835,1300.3,1128.34
208,4.793,1666.0,17.01,3062.0,99.98,0.0,714.0,0.41,4.793,1315.96,1134.65
209,4.756,1711.0,20.37,3063.0,99.71,0.0,0.0,0.0,4.756,1317.42,1147.38
210,4.9,1675.0,26.03,3058.0,99.99,0.0,0.0,0.0,4.9,1309.14,1141.9
211,4.77,1703.0,17.18,3061.0,99.52,0.0,0.0,0.0,4.77,1327.1,1136.35
212,4.82,1673.0,14.1,3061.0,99.99,0.0,0.0,0.0,4.82,1311.29,1138.57
213,4.818,1696.0,15.64,3060.0,99.49,0.0,709.0,0.22,4.818,1302.93,1128.47
214,4.797,1713.0,14.34,3061.0,99.38,0.0,0.0,0.0,4.797,1310.16,1120.6
215,4.779,1698.0,18.66,3064.0,99.95,0.0,711.0,0.53,4.779,1309.27,1135.86
216,4.806,1648.0,14.75,3059.0,99.53,0.0,0.0,0.0,4.806,1304.03,1158.04
217,4.785,1660.0,17.06,3065.0,99.94,0.0,0.0,0.0,4.785,1294.43,1105.62
218,4.826,1719.0,13.84,3059.0,100.0,0.0,0.0,0.0,4.826,1321.96,1140.3
219,4.79,1737.0,17.53,3060.0,99.91,0.0,0.0,0.0,4.79,1314.86,1155.72
220,4.828,1677.0,13.89,3062.0,99.94,0.0,0.0,0.0,4.828,1304.13,1110.56
221,4.822,1729.0,14.26,3059.0,99.99,0.0,0.0,0.0,4.822,1320.67,1138.37
222,4.787,1724.0,15.79,3060.0,99.65,0.0,0.0,0.0,4.787,1311.93,1147.14
223,4.832,1709.0,14.9,3061.0,99.95,0.0,0.0,0.0,4.832,1320.42,1128.75
224,4.78,1711.0,14.91,3062.0,99.69,0.0,0.0,0.0,4.78,1302.31,1126.03
225,4.806,1687.0,15.21,3060.0,99.99,0.0,0.0,0.0,4.806,1316.34,1141.61
226,4.834,1671.0,13.34,3058.0,100.0,0.0,0.0,0.0,4.834,1296.56,1155.32
227,4.761,1659.0,14.92,3064.0,98.96,0.0,0.0,0.0,4.761,1300.16,1092.94
228,4.836,1627.0,13.12,3059.0,99.99,0.0,0.0,0.0,4.836,1317.17,1138.8
229,4.868,1671.0,12.57,3055.0,100.0,0.0,0.0,0.0,4.868,1322.21,1157.57
230,4.85,1647.0,14.26,3057.0,99.93,0.0,0.0,0.0,4.85,1312.59,1137.66
231,4.79,1668.0,14.99,3062.0,99.9,0.0,0.0,0.0,4.79,1305.7,1120.06
232,4.796,1704.0,17.65,3062.0,100.0,0.0,0.0,0.0,4.796,1315.68,1146.3
233,4.805,1697.0,15.7,3060.0,100.0,0.0,0.0,0.0,4.805,1309.14,1146.78
234,4.819,1640.0,14.18,3062.0,99.75,0.0,0.0,0.0,4.819,1303.71,1122.13
235,4.78,1729.0,14.81,3061.0,99.93,0.0,0.0,0.0,4.78,1300.13,1129.15
236,5.042,1682.0,20.9,3062.0,99.66,0.0,0.0,0.0,5.042,1301.8,1111.51
237,4.758,1698.0,17.32,3065.0,99.57,0.0,0.0,0.0,4.758,1308.56,1126.85
238,4.774,1627.0,14.68,3065.0,99.41,0.0,0.0,0.0,4.774,1292.83,1092.99
239,4.822,1713.0,23.53,3060.0,99.97,0.0,0.0,0.0,4.822,1317.36,1143.23
240,4.855,1677.0,18.08,3057.0,100.0,0.0,0.0,0.0,4.855,1318.82,1142.56
241,4.794,1723.0,16.62,3061.0,99.52,0.0,0.0,0.0,4.794,1318.85,1124.05
242,4.78,1647.0,14.92,3066.0,99.58,0.0,0.0,0.0,4.78,1298.22,1095.07
243,4.807,1726.0,15.63,3059.0,99.94,0.0,0.0,0.0,4.807,1322.89,1143.64
244,4.824,1681.0,15.41,3060.0,100.0,0.0,0.0,0.0,4.824,1314.95,1137.61
245,4.805,1648.0,15.6,3062.0,99.36,0.003,714.0,0.41,4.808,1295.59,1115.53
246,4.807,1708.0,14.57,3063.0,99.98,0.0,0.0,0.0,4.807,1315.06,1118.14
247,4.792,1656.0,15.14,3062.0,99.97,0.0,0.0,0.0,4.792,1297.2,1130.31
248,4.828,1696.0,16.21,3060.0,100.0,0.0,712.0,0.32,4.828,1326.21,1148.8
249,4.784,1653.0,16.26,3065.0,99.48,0.0,0.0,0.0,4.784,1301.5,1104.18
250,4.737,1663.0,16.61,3067.0,99.57,0.0,0.0,0.0,4.737,1308.0,1097.07
251,4.81,1676.0,14.75,3060.0,100.0,0.0,0.0,0.0,4.81,1311.9,1132.31
252,4.808,1704.0,15.02,3060.0,99.99,0.0,0.0,0.0,4.808,1307.19,1140.27
253,4.74,1643.0,15.7,3065.0,98.59,0.0,0.0,0.0,4.74,1292.69,1089.37
254,4.791,1663.0,15.68,3064.0,99.99,0.0,0.0,0.0,4.791,1321.71,1114.32
255,4.836,1643.0,13.3,3058.0,99.99,0.0,0.0,0.0,4.836,1314.29,1141.35
256,4.773,1692.0,18.62,3063.0,99.51,0.0,0.0,0.0,4.773,1319.49,1157.07
257,4.812,1628.0,14.28,3062.0,99.43,0.0,0.0,0.0,4.812,1291.47,1118.0
258,4.776,1673.0,15.66,3065.0,99.79,0.0,0.0,0.0,4.776,1314.5,1106.76
259,4.819,1694.0,14.25,3060.0,100.0,0.0,0.0,0.0,4.819,1313.75,1134.61
260,4.827,1686.0,14.77,3058.0,100.0,0.0,0.0,0.0,4.827,1309.95,1144.03
261,4.803,1647.0,17.17,3063.0,99.09,0.0,0.0,0.0,4.803,1305.76,1127.58
262,4.803,1687.0,15.68,3063.0,99.98,0.0,0.0,0.0,4.803,1311.94,1124.68
263,4.779,1698.0,16.59,3063.0,99.92,0.0,0.0,0.0,4.779,1318.96,1121.13
264,4.838,1639.0,14.0,3057.0,100.0,0.0,0.0,0.0,4.838,1319.84,1147.4
265,4.864,1704.0,14.21,3060.0,100.0,0.0,0.0,0.0,4.864,1305.61,1155.26
266,4.759,1636.0,15.67,3065.0,99.21,0.0,0.0,0.0,4.759,1303.92,1109.2
267,4.842,1643.0,14.09,3057.0,100.0,0.0,0.0,0.0,4.842,1325.61,1149.6
268,4.828,1730.0,14.28,3058.0,100.0,0.0,0.0,0.0,4.828,1314.56,1145.32
269,4.89,1670.0,24.47,3059.0,99.79,0.0,0.0,0.0,4.89,1304.82,1129.3
270,4.743,1665.0,17.25,3066.0,99.56,0.0,0.0,0.0,4.743,1298.37,1109.32
271,4.795,1697.0,16.69,3062.0,99.52,0.0,0.0,0.0,4.795,1323.62,1138.14
272,4.788,1708.0,17.86,3062.0,100.0,0.0,0.0,0.0,4.788,1306.47,1151.96
273,4.828,1673.0,14.72,3059.0,99.86,0.0,0.0,0.0,4.828,1309.95,1135.86
