Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
109,4.762,1725.0,11.84,3062.0,100.0,0.0,0.0,0.0,4.762,1259.34,1149.05
110,4.84,1712.0,22.81,3059.0,100.0,0.0,0.0,0.0,4.84,1253.39,1149.35
111,4.773,1683.0,12.26,3061.0,100.0,0.0,0.0,0.0,4.773,1269.6,1148.54
112,4.765,1733.0,13.2,3062.0,100.0,0.0,0.0,0.0,4.765,1263.82,1148.52
113,4.777,1722.0,10.9,3060.0,100.0,0.0,0.0,0.0,4.777,1260.14,1134.04
114,4.765,1712.0,12.75,3059.0,100.0,0.0,0.0,0.0,4.765,1257.59,1153.74
115,4.762,1632.0,12.01,3059.0,99.45,0.0,0.0,0.0,4.762,1256.31,1150.58
116,4.77,1698.0,11.63,3057.0,100.0,0.0,0.0,0.0,4.77,1255.06,1148.19
117,5.073,1702.0,18.0,3057.0,100.0,0.0,714.0,0.41,5.073,1265.46,1147.68
118,4.752,1735.0,13.44,3061.0,100.0,0.0,0.0,0.0,4.752,1261.92,1147.56
119,4.759,1751.0,13.77,3063.0,99.91,0.0,0.0,0.0,4.759,1261.05,1143.46
120,4.774,1688.0,11.06,3061.0,100.0,0.0,0.0,0.0,4.774,1259.63,1152.49
121,4.777,1670.0,11.33,3059.0,100.0,0.0,0.0,0.0,4.777,1252.27,1136.68
122,4.744,1682.0,14.78,3063.0,100.0,0.0,0.0,0.0,4.744,1249.56,1148.51
123,4.743,1617.0,12.96,3062.0,100.0,0.0,0.0,0.0,4.743,1245.76,1152.24
124,4.767,1638.0,11.64,3060.0,100.0,0.0,0.0,0.0,4.767,1246.16,1152.18
125,4.757,1655.0,12.75,3061.0,100.0,0.0,0.0,0.0,4.757,1257.02,1151.58
126,4.78,1659.0,10.96,3062.0,100.0,0.0,0.0,0.0,4.78,1246.87,1146.41
127,4.739,1691.0,16.6,3062.0,100.0,0.0,0.0,0.0,4.739,1260.65,1150.15
128,4.789,1662.0,12.63,3059.0,100.0,0.0,0.0,0.0,4.789,1247.62,1146.63
129,4.757,1638.0,11.18,3060.0,100.0,0.0,0.0,0.0,4.757,1255.8,1144.68
130,4.793,1602.0,9.61,3058.0,100.0,0.0,0.0,0.0,4.793,1237.2,1157.29
131,4.76,1628.0,10.92,3059.0,100.0,0.0,0.0,0.0,4.76,1249.18,1139.52
132,4.784,1673.0,12.99,3062.0,100.0,0.0,0.0,0.0,4.784,1262.27,1158.1
133,4.742,1675.0,15.04,3060.0,100.0,0.0,0.0,0.0,4.742,1264.61,1141.62
134,4.784,1707.0,12.65,3061.0,100.0,0.001,712.0,0.32,4.785,1244.12,1150.51
135,4.745,1640.0,13.07,3062.0,100.0,0.0,0.0,0.0,4.745,1259.2,1150.52
136,4.781,1644.0,11.64,3060.0,100.0,0.0,0.0,0.0,4.781,1250.93,1142.31
137,4.791,1638.0,10.22,3057.0,100.0,0.0,0.0,0.0,4.791,1250.93,1155.6
138,4.778,1653.0,11.92,3062.0,100.0,0.0,0.0,0.0,4.778,1253.41,1149.58
139,4.818,1632.0,24.42,3059.0,100.0,0.0,0.0,0.0,4.818,1250.54,1148.14
140,4.799,1618.0,10.1,3056.0,100.0,0.0,0.0,0.0,4.799,1264.35,1151.67
141,4.812,1646.0,10.96,3058.0,100.0,0.0,0.0,0.0,4.812,1261.59,1139.45
142,4.783,1689.0,12.06,3060.0,100.0,0.0,0.0,0.0,4.783,1265.38,1158.05
143,4.781,1685.0,13.83,3061.0,100.0,0.0,0.0,0.0,4.781,1255.55,1150.8
144,4.804,1670.0,20.8,3061.0,100.0,0.0,712.0,0.53,4.804,1263.03,1151.55
145,4.794,1663.0,12.36,3059.0,100.0,0.0,0.0,0.0,4.794,1252.04,1146.28
146,4.94,1707.0,33.4,3059.0,100.0,0.0,0.0,0.0,4.94,1264.69,1153.08
147,4.793,1659.0,12.68,3060.0,100.0,0.0,0.0,0.0,4.793,1256.95,1149.58
148,4.773,1652.0,15.16,3059.0,100.0,0.004,713.0,0.94,4.777,1257.71,1147.47
149,4.781,1589.0,12.1,3058.0,100.0,0.0,0.0,0.0,4.781,1255.54,1146.57
150,4.77,1671.0,14.97,3061.0,100.0,0.0,714.0,0.41,4.77,1252.78,1156.1
151,4.762,1671.0,13.73,3060.0,99.87,0.0,0.0,0.0,4.762,1269.19,1143.77
152,4.766,1677.0,14.59,3062.0,100.0,0.0,0.0,0.0,4.766,1251.38,1144.94
153,4.742,1638.0,13.53,3061.0,100.0,0.0,0.0,0.0,4.742,1244.9,1155.32
154,4.779,1620.0,11.81,3061.0,100.0,0.0,0.0,0.0,4.779,1240.42,1144.01
155,4.747,1689.0,12.82,3062.0,99.95,0.0,0.0,0.0,4.747,1247.08,1146.25
156,4.771,1682.0,13.49,3059.0,100.0,0.0,0.0,0.0,4.771,1263.06,1148.79
157,4.751,1636.0,12.63,3064.0,99.99,0.0,0.0,0.0,4.751,1240.31,1128.9
158,4.775,1653.0,11.87,3060.0,100.0,0.0,0.0,0.0,4.775,1254.86,1145.94
159,4.747,1673.0,15.12,3063.0,99.92,0.0,0.0,0.0,4.747,1256.39,1132.32
160,4.863,1706.0,36.64,3063.0,100.0,0.001,709.0,0.43,4.864,1258.72,1148.94
161,5.082,1651.0,63.1,3051.0,100.0,0.0,713.0,0.31,5.086,1259.14,1158.2
162,4.861,1620.0,22.91,3061.0,100.0,0.0,0.0,0.0,4.861,1261.41,1149.92
163,4.777,1636.0,11.62,3059.0,100.0,0.0,708.0,0.22,4.777,1259.78,1144.81
164,4.776,1666.0,13.69,3062.0,99.99,0.0,0.0,0.0,4.776,1249.67,1139.89
165,4.777,1614.0,12.47,3060.0,100.0,0.0,0.0,0.0,4.777,1259.65,1142.07
166,4.798,1643.0,10.34,3058.0,100.0,0.0,0.0,0.0,4.798,1247.17,1154.1
167,4.803,1621.0,14.15,3058.0,100.0,0.0,0.0,0.0,4.803,1241.26,1143.0
168,4.753,1642.0,13.0,3061.0,99.89,0.0,0.0,0.0,4.753,1261.03,1146.64
169,4.839,1647.0,23.84,3062.0,100.0,0.0,0.0,0.0,4.839,1247.75,1146.28
170,4.744,1689.0,13.99,3062.0,100.0,0.0,0.0,0.0,4.744,1257.17,1145.47
171,4.78,1636.0,13.0,3058.0,100.0,0.0,0.0,0.0,4.78,1267.03,1154.14
172,4.762,1669.0,14.29,3065.0,99.7,0.0,0.0,0.0,4.762,1244.99,1124.47
173,4.75,1622.0,12.49,3060.0,100.0,0.0,0.0,0.0,4.75,1247.06,1156.37
174,4.806,1669.0,11.56,3059.0,100.0,0.0,0.0,0.0,4.806,1257.67,1144.62
175,4.759,1592.0,12.73,3063.0,99.99,0.0,0.0,0.0,4.759,1246.61,1129.97
176,4.734,1722.0,17.9,3064.0,100.0,0.0,713.0,0.31,4.734,1256.49,1158.06
177,4.787,1607.0,11.83,3061.0,100.0,0.0,0.0,0.0,4.787,1237.4,1134.66
178,4.777,1602.0,10.63,3058.0,100.0,0.0,0.0,0.0,4.777,1252.73,1155.54
179,4.81,1620.0,12.38,3058.0,100.0,0.0,709.0,0.22,4.81,1267.45,1152.82
180,4.803,1642.0,12.39,3062.0,100.0,0.0,0.0,0.0,4.803,1255.16,1143.65
181,4.776,1597.0,11.2,3057.0,100.0,0.0,709.0,0.22,4.776,1246.24,1148.21
182,4.785,1626.0,12.06,3058.0,100.0,0.0,0.0,0.0,4.785,1253.46,1140.42
183,4.747,1695.0,15.33,3066.0,99.97,0.0,0.0,0.0,4.747,1259.45,1130.35
184,4.759,1645.0,11.53,3060.0,100.0,0.0,0.0,0.0,4.759,1232.82,1148.32
185,4.817,1573.0,10.42,3058.0,100.0,0.0,708.0,0.22,4.817,1257.45,1149.58
186,4.786,1618.0,10.46,3059.0,100.0,0.0,0.0,0.0,4.786,1240.99,1148.48
187,5.219,1676.0,90.71,3060.0,100.0,0.0,0.0,0.0,5.219,1259.21,1149.72
188,5.07,1630.0,59.12,3059.0,100.0,0.0,0.0,0.0,5.07,1262.66,1142.89
189,4.766,1702.0,11.38,3063.0,100.0,0.0,0.0,0.0,4.766,1240.6,1150.46
190,4.792,1599.0,10.28,3057.0,100.0,0.0,0.0,0.0,4.792,1248.18,1148.19
191,4.826,1609.0,10.72,3059.0,100.0,0.0,0.0,0.0,4.826,1250.63,1146.25
192,4.781,1594.0,9.7,3057.0,100.0,0.0,0.0,0.0,4.781,1252.26,1148.39
193,4.771,1656.0,12.1,3058.0,100.0,0.0,0.0,0.0,4.771,1248.64,1148.84
194,4.808,1612.0,11.61,3060.0,100.0,0.0,0.0,0.0,4.808,1248.68,1146.36
195,4.767,1631.0,13.3,3058.0,100.0,0.0,0.0,0.0,4.767,1249.45,1150.57
196,4.79,1627.0,10.78,3058.0,100.0,0.0,0.0,0.0,4.79,1252.2,1143.8
197,4.782,1631.0,14.08,3063.0,99.74,0.0,0.0,0.0,4.782,1254.67,1138.64
198,4.79,1655.0,20.51,3065.0,100.0,0.0,0.0,0.0,4.79,1261.79,1131.52
199,4.79,1668.0,15.16,3061.0,100.0,0.0,0.0,0.0,4.79,1252.18,1151.6
200,4.806,1597.0,10.97,3060.0,100.0,0.0,0.0,0.0,4.806,1238.39,1128.42
201,4.733,1613.0,13.53,3064.0,99.99,0.0,0.0,0.0,4.733,1252.82,1126.46
202,4.815,1640.0,15.01,3059.0,100.0,0.0,712.0,0.31,4.815,1252.98,1150.26
203,4.764,1672.0,14.22,3062.0,99.81,0.0,0.0,0.0,4.764,1247.5,1135.78
204,4.755,1653.0,13.58,3063.0,99.99,0.0,0.0,0.0,4.755,1248.0,1125.27
205,4.781,1656.0,12.29,3060.0,100.0,0.0,0.0,0.0,4.781,1243.63,1149.72
206,4.81,1604.0,12.18,3058.0,100.0,0.0,708.0,0.22,4.81,1256.95,1144.24
207,4.767,1576.0,13.69,3063.0,100.0,0.0,712.0,0.32,4.767,1248.57,1132.38
208,4.754,1706.0,13.39,3064.0,100.0,0.0,0.0,0.0,4.754,1239.5,1146.22
209,4.785,1695.0,15.77,3065.0,100.0,0.001,713.0,0.31,4.786,1261.74,1152.92
210,4.795,1657.0,12.67,3061.0,100.0,0.0,0.0,0.0,4.795,1244.52,1144.41
211,4.793,1633.0,12.52,3059.0,100.0,0.0,709.0,0.22,4.793,1262.74,1147.61
212,4.773,1693.0,14.3,3062.0,100.0,0.0,0.0,0.0,4.773,1256.12,1147.33
213,4.814,1633.0,13.14,3061.0,100.0,0.0,0.0,0.0,4.814,1261.82,1149.81
214,4.762,1639.0,13.12,3061.0,100.0,0.0,0.0,0.0,4.762,1248.75,1149.73
215,4.735,1695.0,14.06,3064.0,99.99,0.0,0.0,0.0,4.735,1236.32,1137.57
216,4.712,1593.0,14.27,3068.0,99.34,0.0,0.0,0.0,4.712,1230.06,1103.1
217,4.749,1643.0,13.13,3062.0,99.83,0.0,0.0,0.0,4.749,1244.77,1129.19
218,4.766,1654.0,15.33,3061.0,100.0,0.0,709.0,0.22,4.766,1252.04,1146.33
219,4.781,1658.0,13.26,3062.0,100.0,0.0,0.0,0.0,4.781,1244.77,1144.17
220,4.722,1623.0,15.46,3065.0,99.38,0.0,0.0,0.0,4.722,1239.81,1135.65
221,4.792,1663.0,11.69,3059.0,100.0,0.0,0.0,0.0,4.792,1263.98,1149.91
222,4.773,1673.0,13.27,3061.0,100.0,0.0,0.0,0.0,4.773,1255.4,1152.38
223,4.782,1614.0,11.7,3064.0,99.63,0.0,0.0,0.0,4.782,1240.99,1119.61
224,4.764,1574.0,10.56,3060.0,99.89,0.0,0.0,0.0,4.764,1233.38,1137.75
225,4.802,1580.0,10.35,3056.0,100.0,0.0,0.0,0.0,4.802,1264.34,1148.65
226,4.767,1661.0,14.33,3061.0,99.23,0.0,0.0,0.0,4.767,1250.83,1140.81
227,4.746,1604.0,13.92,3067.0,99.66,0.0,708.0,0.22,4.746,1242.34,1111.84
228,4.827,1663.0,24.14,3060.0,100.0,0.0,0.0,0.0,4.827,1244.93,1147.53
229,4.773,1630.0,13.08,3059.0,100.0,0.0,708.0,0.22,4.773,1245.23,1138.31
230,4.784,1612.0,12.1,3065.0,99.46,0.0,0.0,0.0,4.784,1237.94,1115.26
231,4.799,1665.0,13.29,3061.0,100.0,0.0,0.0,0.0,4.799,1249.91,1147.68
232,4.809,1586.0,9.92,3056.0,100.0,0.0,0.0,0.0,4.809,1259.77,1150.83
233,4.812,1629.0,13.78,3060.0,100.0,0.0,0.0,0.0,4.812,1260.24,1145.91
234,4.745,1664.0,15.48,3067.0,99.83,0.0,708.0,0.22,4.745,1246.75,1105.26
235,4.781,1600.0,12.0,3060.0,100.0,0.0,0.0,0.0,4.781,1243.17,1145.9
236,5.053,1664.0,17.66,3056.0,100.0,0.0,0.0,0.0,5.053,1249.33,1153.47
237,4.766,1614.0,15.02,3064.0,99.63,0.0,710.0,0.22,4.766,1240.33,1116.24
238,4.765,1634.0,12.35,3062.0,99.98,0.0,0.0,0.0,4.765,1245.59,1139.74
239,4.794,1656.0,11.22,3059.0,100.0,0.0,0.0,0.0,4.794,1240.49,1149.5
240,4.795,1608.0,12.2,3058.0,100.0,0.0,0.0,0.0,4.795,1262.3,1147.8
241,4.756,1608.0,13.99,3066.0,99.56,0.0,712.0,0.53,4.756,1237.93,1110.71
242,4.707,1682.0,16.03,3067.0,99.91,0.0,0.0,0.0,4.707,1243.71,1120.54
243,4.782,1648.0,15.25,3063.0,100.0,0.003,712.0,0.63,4.784,1255.98,1146.74
244,4.803,1637.0,12.28,3061.0,100.0,0.0,0.0,0.0,4.803,1258.85,1158.22
245,4.768,1648.0,13.22,3065.0,99.68,0.0,0.0,0.0,4.768,1253.63,1118.57
246,4.77,1604.0,11.27,3060.0,100.0,0.0,0.0,0.0,4.77,1229.68,1144.99
247,4.773,1656.0,11.62,3060.0,100.0,0.0,0.0,0.0,4.773,1255.06,1142.04
248,4.798,1615.0,12.45,3060.0,99.87,0.0,0.0,0.0,4.798,1251.33,1146.28
249,4.746,1630.0,12.61,3066.0,99.62,0.0,0.0,0.0,4.746,1251.98,1107.74
250,4.75,1663.0,13.4,3065.0,99.95,0.0,0.0,0.0,4.75,1243.35,1136.52
251,4.769,1638.0,10.9,3058.0,100.0,0.0,0.0,0.0,4.769,1248.82,1145.93
252,5.052,1654.0,57.35,3062.0,99.81,0.0,0.0,0.0,5.052,1247.55,1136.13
253,4.715,1659.0,15.62,3067.0,99.44,0.0,0.0,0.0,4.715,1256.29,1116.04
254,4.801,1653.0,18.6,3059.0,100.0,0.003,714.0,0.41,4.804,1237.92,1144.11
255,4.785,1635.0,11.79,3059.0,100.0,0.0,0.0,0.0,4.785,1265.07,1146.19
256,4.805,1629.0,11.65,3062.0,100.0,0.0,0.0,0.0,4.805,1241.88,1139.97
257,4.7,1645.0,17.56,3067.0,99.81,0.0,712.0,0.53,4.7,1251.24,1109.19
258,4.838,1644.0,23.66,3058.0,100.0,0.0,0.0,0.0,4.838,1254.99,1140.43
259,4.797,1661.0,12.39,3058.0,100.0,0.001,712.0,0.31,4.798,1254.5,1156.35
260,4.741,1597.0,15.46,3066.0,99.63,0.0,0.0,0.0,4.741,1240.22,1118.85
261,4.741,1640.0,13.18,3066.0,99.81,0.0,0.0,0.0,4.741,1247.12,1112.08
262,4.78,1647.0,13.05,3061.0,100.0,0.0,0.0,0.0,4.78,1249.5,1141.99
263,4.778,1671.0,13.86,3061.0,100.0,0.0,0.0,0.0,4.778,1248.9,1158.38
264,4.833,1621.0,10.12,3059.0,100.0,0.0,0.0,0.0,4.833,1241.92,1140.77
265,4.752,1603.0,12.44,3064.0,99.69,0.0,0.0,0.0,4.752,1254.32,1123.26
266,4.766,1680.0,13.51,3062.0,100.0,0.001,712.0,0.32,4.767,1246.31,1135.04
267,4.776,1648.0,12.79,3062.0,100.0,0.0,0.0,0.0,4.776,1254.64,1149.71
268,4.785,1657.0,14.12,3062.0,100.0,0.0,0.0,0.0,4.785,1247.65,1153.23
269,4.725,1596.0,14.09,3066.0,99.23,0.0,0.0,0.0,4.725,1251.3,1107.71
270,4.717,1653.0,16.13,3064.0,99.9,0.0,0.0,0.0,4.717,1243.5,1135.56
271,4.747,1681.0,14.49,3062.0,100.0,0.0,0.0,0.0,4.747,1252.29,1153.48
272,4.807,1633.0,14.1,3061.0,100.0,0.001,713.0,0.63,4.808,1251.7,1142.12
273,4.741,1586.0,12.87,3064.0,99.58,0.0,0.0,0.0,4.741,1251.54,1110.07
