Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
46,4.703,1635.0,13.52,3063.0,99.99,0.0,0.0,0.0,4.703,1262.26,1131.57
47,4.678,1710.0,14.33,3065.0,99.93,0.0,0.0,0.0,4.678,1248.21,1130.62
48,4.698,1704.0,14.62,3064.0,100.0,0.0,0.0,0.0,4.698,1260.65,1146.31
49,4.669,1700.0,15.04,3068.0,99.97,0.0,0.0,0.0,4.669,1259.5,1121.44
50,4.677,1709.0,14.89,3066.0,99.9,0.0,0.0,0.0,4.677,1249.62,1129.46
51,4.677,1742.0,20.53,3068.0,100.0,0.0,712.0,0.32,4.677,1240.82,1142.85
52,4.648,1689.0,17.85,3071.0,99.96,0.0,0.0,0.0,4.648,1251.4,1109.81
53,4.702,1703.0,13.84,3065.0,99.99,0.0,0.0,0.0,4.702,1268.81,1125.94
54,4.686,1647.0,14.63,3065.0,99.75,0.0,0.0,0.0,4.686,1256.94,1125.43
55,4.678,1700.0,16.18,3068.0,99.97,0.0,0.0,0.0,4.678,1255.37,1139.62
56,4.687,1644.0,15.53,3067.0,99.85,0.0,0.0,0.0,4.687,1263.6,1125.3
57,4.698,1662.0,13.9,3065.0,99.99,0.0,0.0,0.0,4.698,1249.8,1140.25
58,4.664,1664.0,15.29,3068.0,99.96,0.0,0.0,0.0,4.664,1247.8,1123.22
59,4.724,1691.0,14.68,3064.0,100.0,0.0,0.0,0.0,4.724,1260.03,1138.95
60,4.686,1688.0,13.84,3064.0,99.98,0.0,0.0,0.0,4.686,1251.98,1128.66
61,4.709,1697.0,13.73,3065.0,99.89,0.0,0.0,0.0,4.709,1253.04,1138.68
62,4.718,1664.0,13.38,3063.0,99.97,0.0,0.0,0.0,4.718,1264.79,1136.86
63,4.725,1698.0,13.46,3063.0,100.0,0.0,0.0,0.0,4.725,1256.01,1148.75
64,4.696,1676.0,13.5,3064.0,99.86,0.0,0.0,0.0,4.696,1247.28,1130.27
65,4.655,1716.0,17.36,3070.0,99.64,0.0,0.0,0.0,4.655,1256.99,1122.27
66,4.695,1686.0,25.9,3068.0,99.81,0.0,0.0,0.0,4.695,1262.8,1129.36
67,4.726,1690.0,16.8,3065.0,99.89,0.0,0.0,0.0,4.726,1255.12,1130.8
68,4.689,1676.0,16.08,3066.0,99.85,0.0,0.0,0.0,4.689,1259.71,1132.7
69,4.646,1720.0,19.47,3072.0,99.84,0.0,712.0,0.32,4.646,1248.65,1119.07
70,4.691,1674.0,14.95,3067.0,99.99,0.0,0.0,0.0,4.691,1248.07,1120.88
71,4.692,1711.0,15.72,3068.0,99.96,0.0,0.0,0.0,4.692,1246.88,1127.74
72,4.717,1669.0,15.57,3067.0,99.99,0.0,0.0,0.0,4.717,1263.35,1133.87
73,4.687,1708.0,16.12,3068.0,99.93,0.0,0.0,0.0,4.687,1254.5,1124.83
74,4.69,1659.0,15.77,3067.0,99.96,0.0,0.0,0.0,4.69,1245.8,1118.43
75,4.727,1703.0,14.56,3064.0,99.98,0.0,714.0,0.41,4.727,1269.92,1126.67
76,4.73,1681.0,12.9,3062.0,99.99,0.0,0.0,0.0,4.73,1248.33,1148.28
77,4.715,1630.0,13.14,3063.0,99.9,0.0,0.0,0.0,4.715,1247.62,1129.01
78,4.763,1623.0,11.27,3060.0,100.0,0.0,0.0,0.0,4.763,1248.27,1151.6
79,4.715,1716.0,16.46,3067.0,100.0,0.0,0.0,0.0,4.715,1267.5,1139.69
80,4.703,1668.0,14.36,3066.0,99.94,0.0,0.0,0.0,4.703,1241.77,1131.09
81,4.743,1690.0,13.69,3063.0,99.95,0.0,0.0,0.0,4.743,1272.43,1137.43
82,4.659,1693.0,15.48,3067.0,99.56,0.0,0.0,0.0,4.659,1248.56,1122.26
83,4.695,1721.0,17.0,3068.0,99.93,0.0,0.0,0.0,4.695,1262.23,1115.47
84,4.72,1685.0,15.4,3066.0,99.95,0.0,0.0,0.0,4.72,1259.04,1123.32
85,4.731,1697.0,13.38,3063.0,99.88,0.0,0.0,0.0,4.731,1263.17,1127.21
86,4.67,1694.0,16.07,3068.0,99.96,0.0,0.0,0.0,4.67,1241.81,1125.49
87,4.723,1657.0,15.87,3067.0,99.99,0.0,0.0,0.0,4.723,1259.77,1139.3
88,4.717,1708.0,16.47,3065.0,100.0,0.0,0.0,0.0,4.717,1256.22,1145.55
89,4.69,1697.0,17.99,3066.0,99.88,0.0,0.0,0.0,4.69,1268.32,1126.03
90,4.741,1687.0,11.81,3061.0,100.0,0.0,0.0,0.0,4.741,1249.45,1141.07
91,4.715,1700.0,16.22,3067.0,99.96,0.0,0.0,0.0,4.715,1264.03,1132.94
92,4.66,1709.0,16.98,3069.0,99.53,0.0,0.0,0.0,4.66,1241.67,1115.75
93,4.634,1704.0,19.86,3070.0,99.64,0.0,0.0,0.0,4.634,1253.87,1113.27
94,4.678,1696.0,15.9,3068.0,99.86,0.0,0.0,0.0,4.678,1247.54,1119.94
95,4.69,1638.0,14.68,3066.0,99.73,0.0,0.0,0.0,4.69,1248.68,1115.68
96,4.761,1685.0,26.07,3062.0,99.87,0.0,0.0,0.0,4.761,1254.11,1124.05
97,4.726,1670.0,12.93,3063.0,99.99,0.0,0.0,0.0,4.726,1253.43,1142.78
98,4.733,1638.0,13.98,3063.0,99.93,0.0,0.0,0.0,4.733,1246.73,1133.02
99,4.734,1670.0,16.81,3064.0,99.91,0.0,715.0,0.51,4.734,1252.3,1130.56
100,4.68,1679.0,17.14,3068.0,99.65,0.0,0.0,0.0,4.68,1254.26,1112.85
101,4.726,1683.0,16.05,3066.0,99.91,0.0,710.0,0.22,4.726,1260.73,1125.41
102,4.733,1667.0,15.35,3062.0,100.0,0.0,0.0,0.0,4.733,1257.12,1150.27
103,4.716,1676.0,15.79,3065.0,99.94,0.0,0.0,0.0,4.716,1262.54,1115.32
104,4.7,1724.0,15.81,3065.0,99.85,0.0,0.0,0.0,4.7,1238.38,1126.75
105,4.701,1699.0,16.02,3066.0,99.5,0.0,0.0,0.0,4.701,1269.04,1119.04
106,4.702,1695.0,15.06,3067.0,99.76,0.0,0.0,0.0,4.702,1252.97,1117.27
107,4.722,1696.0,14.9,3063.0,99.7,0.0,0.0,0.0,4.722,1266.98,1125.17
108,4.711,1652.0,15.07,3067.0,99.93,0.0,0.0,0.0,4.711,1252.71,1114.65
109,4.729,1684.0,15.24,3063.0,100.0,0.0,0.0,0.0,4.729,1247.61,1138.31
110,4.729,1708.0,13.94,3063.0,99.99,0.0,0.0,0.0,4.729,1261.65,1130.43
111,4.735,1678.0,14.58,3066.0,99.93,0.0,0.0,0.0,4.735,1254.2,1119.0
112,4.766,1731.0,13.14,3061.0,100.0,0.0,0.0,0.0,4.766,1266.0,1157.62
113,4.739,1721.0,15.19,3064.0,99.91,0.0,0.0,0.0,4.739,1267.84,1128.24
114,4.752,1670.0,14.78,3064.0,99.96,0.0,0.0,0.0,4.752,1259.32,1126.6
115,4.66,1715.0,19.12,3069.0,99.79,0.0,712.0,0.32,4.66,1256.77,1105.74
116,4.748,1681.0,14.37,3062.0,100.0,0.0,0.0,0.0,4.748,1259.89,1139.37
117,4.954,1705.0,20.79,3065.0,99.79,0.0,0.0,0.0,4.954,1258.04,1129.87
118,4.734,1677.0,14.08,3063.0,99.82,0.0,0.0,0.0,4.734,1253.38,1129.49
119,4.738,1718.0,14.95,3065.0,99.99,0.0,0.0,0.0,4.738,1260.76,1127.21
120,4.707,1664.0,16.28,3067.0,99.56,0.0,0.0,0.0,4.707,1269.65,1119.87
121,4.746,1665.0,13.57,3062.0,100.0,0.0,0.0,0.0,4.746,1248.32,1147.14
122,4.695,1672.0,15.68,3068.0,99.73,0.0,0.0,0.0,4.695,1252.12,1105.27
123,4.745,1659.0,15.61,3062.0,100.0,0.0,0.0,0.0,4.745,1245.46,1154.77
124,4.752,1677.0,14.0,3062.0,100.0,0.0,0.0,0.0,4.752,1259.17,1141.91
125,4.736,1682.0,14.41,3064.0,99.86,0.0,0.0,0.0,4.736,1253.73,1121.44
126,4.751,1667.0,28.73,3067.0,99.89,0.0,0.0,0.0,4.751,1265.65,1119.71
127,4.734,1667.0,14.82,3062.0,99.85,0.0,0.0,0.0,4.734,1257.11,1145.34
128,4.698,1678.0,15.94,3066.0,99.87,0.0,0.0,0.0,4.698,1241.69,1119.62
129,4.749,1670.0,15.66,3066.0,99.95,0.0,0.0,0.0,4.749,1264.28,1126.28
130,4.732,1695.0,14.09,3064.0,99.98,0.0,0.0,0.0,4.732,1242.89,1136.35
131,4.724,1704.0,16.1,3065.0,99.81,0.0,712.0,0.31,4.724,1252.76,1127.91
132,4.758,1688.0,14.4,3064.0,99.99,0.0,0.0,0.0,4.758,1258.15,1134.39
133,4.727,1720.0,15.73,3067.0,99.78,0.0,0.0,0.0,4.727,1258.53,1116.42
134,4.692,1685.0,18.16,3067.0,99.84,0.0,713.0,0.31,4.692,1251.13,1122.74
135,4.708,1690.0,15.49,3066.0,99.79,0.0,0.0,0.0,4.708,1248.72,1115.97
136,4.711,1669.0,15.98,3066.0,99.76,0.0,0.0,0.0,4.711,1258.92,1114.59
137,4.722,1656.0,15.4,3065.0,99.86,0.0,0.0,0.0,4.722,1249.34,1118.37
138,4.756,1682.0,13.83,3065.0,99.97,0.0,0.0,0.0,4.756,1259.63,1135.98
139,4.75,1702.0,13.98,3063.0,99.95,0.0,0.0,0.0,4.75,1261.09,1124.94
140,4.752,1654.0,13.22,3064.0,99.86,0.0,0.0,0.0,4.752,1247.1,1135.15
141,4.727,1707.0,14.67,3065.0,99.87,0.0,0.0,0.0,4.727,1259.39,1125.42
142,4.751,1628.0,14.49,3066.0,99.99,0.0,0.0,0.0,4.751,1252.83,1116.94
143,4.733,1708.0,15.05,3064.0,99.83,0.0,0.0,0.0,4.733,1261.22,1130.98
144,4.716,1678.0,15.61,3068.0,99.77,0.0,0.0,0.0,4.716,1259.5,1100.35
145,4.738,1677.0,14.79,3065.0,99.96,0.0,0.0,0.0,4.738,1261.78,1136.3
146,4.753,1659.0,14.4,3064.0,99.83,0.0,0.0,0.0,4.753,1264.18,1121.67
147,4.713,1710.0,15.83,3067.0,99.83,0.0,0.0,0.0,4.713,1253.16,1114.68
148,4.763,1698.0,24.27,3065.0,99.77,0.0,0.0,0.0,4.763,1254.02,1119.59
149,4.721,1673.0,15.69,3066.0,99.73,0.0,0.0,0.0,4.721,1256.95,1114.1
150,4.702,1694.0,17.37,3067.0,99.83,0.0,0.0,0.0,4.702,1265.7,1115.74
151,4.739,1690.0,14.94,3066.0,99.94,0.0,0.0,0.0,4.739,1257.34,1125.92
152,4.718,1693.0,15.62,3067.0,99.99,0.0,0.0,0.0,4.718,1249.08,1124.24
153,4.68,1648.0,16.75,3068.0,99.05,0.0,0.0,0.0,4.68,1251.36,1090.33
154,4.695,1688.0,15.67,3067.0,99.72,0.0,0.0,0.0,4.695,1237.74,1112.29
155,4.747,1680.0,27.29,3067.0,99.81,0.0,0.0,0.0,4.747,1262.8,1126.33
156,4.719,1680.0,16.17,3067.0,99.98,0.0,0.0,0.0,4.719,1250.39,1119.5
157,4.741,1702.0,14.37,3063.0,99.98,0.0,0.0,0.0,4.741,1255.14,1128.29
158,4.731,1681.0,15.48,3066.0,99.45,0.0,0.0,0.0,4.731,1261.14,1110.01
159,4.683,1707.0,17.5,3067.0,99.87,0.0,0.0,0.0,4.683,1253.11,1112.38
160,4.734,1681.0,14.57,3065.0,99.67,0.0,0.0,0.0,4.734,1258.51,1121.51
161,4.723,1705.0,16.5,3065.0,100.0,0.0,0.0,0.0,4.723,1257.62,1131.24
162,5.184,1701.0,77.76,3060.0,99.85,0.001,714.0,0.41,5.185,1268.76,1147.7
163,4.792,1627.0,11.76,3060.0,100.0,0.0,0.0,0.0,4.792,1245.28,1140.4
164,4.684,1707.0,17.46,3067.0,99.56,0.0,0.0,0.0,4.684,1253.98,1120.58
165,4.748,1641.0,14.06,3065.0,99.95,0.0,0.0,0.0,4.748,1252.73,1136.25
166,4.721,1670.0,15.39,3066.0,99.87,0.0,0.0,0.0,4.721,1247.13,1099.6
167,4.78,1688.0,12.46,3060.0,99.99,0.0,0.0,0.0,4.78,1262.57,1155.49
168,4.747,1700.0,14.92,3066.0,99.85,0.0,0.0,0.0,4.747,1261.31,1125.38
169,4.729,1665.0,14.14,3064.0,99.95,0.0,0.0,0.0,4.729,1245.49,1124.75
170,4.783,1670.0,13.46,3062.0,100.0,0.0,0.0,0.0,4.783,1268.62,1142.37
171,4.683,1711.0,18.54,3068.0,99.38,0.0,0.0,0.0,4.683,1266.84,1107.59
172,4.728,1655.0,14.33,3063.0,99.94,0.0,0.0,0.0,4.728,1244.84,1126.52
173,4.756,1634.0,14.05,3064.0,99.66,0.0,0.0,0.0,4.756,1263.55,1119.62
174,4.71,1678.0,16.95,3068.0,99.94,0.0,0.0,0.0,4.71,1254.92,1112.22
175,4.732,1646.0,14.15,3064.0,99.89,0.0,0.0,0.0,4.732,1242.19,1130.09
176,4.735,1648.0,14.3,3065.0,99.52,0.0,0.0,0.0,4.735,1265.34,1109.05
177,4.768,1690.0,14.04,3061.0,99.99,0.0,0.0,0.0,4.768,1249.72,1141.41
178,4.755,1664.0,13.44,3063.0,99.88,0.0,0.0,0.0,4.755,1254.85,1128.17
179,4.734,1648.0,14.17,3066.0,99.7,0.0,0.0,0.0,4.734,1249.8,1114.89
180,4.729,1648.0,14.37,3064.0,99.98,0.0,0.0,0.0,4.729,1245.93,1122.95
181,4.75,1669.0,13.91,3064.0,99.96,0.0,0.0,0.0,4.75,1251.55,1122.67
182,4.705,1668.0,16.79,3067.0,99.84,0.0,0.0,0.0,4.705,1252.46,1110.72
183,4.755,1695.0,14.3,3064.0,99.94,0.0,0.0,0.0,4.755,1256.22,1137.88
184,4.741,1652.0,13.77,3064.0,99.63,0.0,0.0,0.0,4.741,1252.59,1120.6
185,4.784,1626.0,26.29,3066.0,99.83,0.0,0.0,0.0,4.784,1256.06,1119.11
186,4.743,1676.0,15.41,3066.0,99.95,0.0,0.0,0.0,4.743,1264.9,1127.14
187,4.733,1676.0,14.52,3065.0,99.79,0.0,0.0,0.0,4.733,1238.48,1122.3
188,4.692,1680.0,17.2,3069.0,99.81,0.0,0.0,0.0,4.692,1255.87,1105.31
189,4.728,1692.0,15.35,3066.0,99.91,0.0,0.0,0.0,4.728,1261.94,1120.01
190,4.781,1678.0,13.64,3064.0,99.94,0.0,0.0,0.0,4.781,1265.33,1115.78
191,4.726,1705.0,16.92,3067.0,99.91,0.002,714.0,0.63,4.728,1258.35,1124.41
192,4.71,1682.0,17.68,3068.0,99.84,0.0,0.0,0.0,4.71,1267.83,1117.79
193,4.765,1682.0,14.84,3063.0,100.0,0.001,712.0,0.63,4.766,1242.55,1127.03
194,4.757,1665.0,14.4,3065.0,100.0,0.0,0.0,0.0,4.757,1260.64,1131.77
195,4.73,1679.0,14.89,3066.0,99.85,0.0,0.0,0.0,4.73,1247.88,1123.66
196,4.775,1623.0,13.15,3064.0,99.95,0.0,0.0,0.0,4.775,1256.16,1127.95
197,4.707,1722.0,16.42,3068.0,99.71,0.0,0.0,0.0,4.707,1255.38,1115.9
198,4.742,1671.0,14.1,3064.0,99.92,0.0,0.0,0.0,4.742,1253.75,1125.26
199,4.737,1644.0,14.49,3065.0,99.54,0.0,0.0,0.0,4.737,1260.8,1114.78
200,4.766,1662.0,13.26,3064.0,99.96,0.0,0.0,0.0,4.766,1262.01,1120.21
201,4.757,1699.0,14.56,3063.0,100.0,0.0,0.0,0.0,4.757,1261.28,1140.16
202,4.734,1634.0,14.51,3065.0,99.45,0.0,0.0,0.0,4.734,1245.77,1115.54
203,4.753,1663.0,13.01,3065.0,99.81,0.0,0.0,0.0,4.753,1258.61,1120.92
204,4.754,1669.0,13.91,3063.0,100.0,0.0,0.0,0.0,4.754,1250.45,1141.2
205,4.746,1685.0,14.07,3063.0,99.84,0.0,0.0,0.0,4.746,1251.5,1127.71
206,4.7,1664.0,16.21,3066.0,99.5,0.0,0.0,0.0,4.7,1246.13,1099.82
207,4.754,1680.0,14.32,3063.0,99.96,0.0,0.0,0.0,4.754,1269.86,1128.04
208,4.759,1708.0,14.19,3064.0,99.37,0.0,0.0,0.0,4.759,1260.99,1130.66
209,4.737,1651.0,14.05,3065.0,99.77,0.0,0.0,0.0,4.737,1235.79,1119.01
210,4.719,1687.0,14.36,3065.0,99.47,0.0,0.0,0.0,4.719,1251.07,1126.28
211,4.769,1680.0,15.52,3065.0,99.99,0.0,0.0,0.0,4.769,1267.66,1137.51
212,4.753,1671.0,14.63,3066.0,99.94,0.0,0.0,0.0,4.753,1260.31,1114.54
213,4.729,1668.0,15.0,3064.0,99.89,0.0,0.0,0.0,4.729,1255.13,1120.74
214,4.76,1681.0,26.68,3065.0,99.78,0.0,0.0,0.0,4.76,1251.31,1121.38
215,4.683,1650.0,16.25,3068.0,98.96,0.0,0.0,0.0,4.683,1247.26,1086.54
216,4.76,1635.0,13.12,3062.0,99.85,0.0,0.0,0.0,4.76,1251.28,1130.26
217,4.743,1649.0,15.58,3063.0,99.81,0.0,0.0,0.0,4.743,1255.71,1130.4
218,4.759,1678.0,12.6,3063.0,99.95,0.0,0.0,0.0,4.759,1242.75,1126.67
219,4.704,1664.0,15.38,3067.0,99.46,0.0,0.0,0.0,4.704,1251.91,1107.56
220,4.726,1709.0,16.65,3066.0,99.96,0.0,0.0,0.0,4.726,1256.56,1135.2
221,4.716,1682.0,17.32,3066.0,99.86,0.0,0.0,0.0,4.716,1260.47,1120.66
222,4.737,1627.0,14.88,3067.0,99.68,0.0,0.0,0.0,4.737,1246.33,1104.59
223,4.709,1652.0,15.69,3065.0,99.85,0.0,0.0,0.0,4.709,1255.87,1122.19
224,4.725,1689.0,17.9,3067.0,99.97,0.001,714.0,0.73,4.726,1256.41,1114.41
225,4.726,1658.0,14.8,3067.0,99.7,0.0,0.0,0.0,4.726,1247.27,1106.78
226,4.729,1669.0,14.54,3066.0,99.79,0.001,713.0,0.32,4.73,1239.45,1106.48
227,4.746,1650.0,14.34,3064.0,99.95,0.0,0.0,0.0,4.746,1252.86,1127.02
228,4.773,1681.0,13.38,3063.0,100.0,0.0,0.0,0.0,4.773,1263.12,1137.87
229,4.711,1655.0,14.52,3067.0,99.29,0.0,0.0,0.0,4.711,1249.86,1099.23
230,4.734,1624.0,14.34,3065.0,99.89,0.0,0.0,0.0,4.734,1246.84,1122.44
231,4.739,1685.0,14.5,3064.0,99.93,0.0,0.0,0.0,4.739,1250.04,1125.64
232,4.78,1651.0,12.43,3064.0,99.99,0.0,0.0,0.0,4.78,1246.38,1122.46
233,4.726,1662.0,15.27,3067.0,99.71,0.0,0.0,0.0,4.726,1262.67,1120.67
234,4.669,1681.0,16.63,3067.0,99.1,0.0,0.0,0.0,4.669,1245.02,1114.47
235,4.753,1664.0,13.35,3062.0,99.71,0.0,0.0,0.0,4.753,1248.23,1129.4
236,4.958,1688.0,20.26,3066.0,99.06,0.0,0.0,0.0,4.958,1245.89,1094.04
237,4.728,1705.0,16.04,3065.0,99.93,0.0,0.0,0.0,4.728,1257.6,1124.37
238,4.727,1681.0,15.44,3066.0,99.82,0.0,0.0,0.0,4.727,1261.69,1115.87
239,4.761,1642.0,14.95,3064.0,99.75,0.0,0.0,0.0,4.761,1259.88,1120.74
240,4.723,1608.0,14.89,3066.0,99.48,0.0,0.0,0.0,4.723,1240.97,1104.96
241,4.745,1689.0,14.43,3065.0,99.96,0.0,0.0,0.0,4.745,1266.25,1120.3
242,4.736,1698.0,16.46,3067.0,99.98,0.0,0.0,0.0,4.736,1257.65,1120.93
243,4.769,1647.0,14.31,3065.0,99.87,0.0,0.0,0.0,4.769,1261.4,1119.41
244,4.752,1663.0,27.25,3067.0,99.65,0.0,0.0,0.0,4.752,1252.14,1110.44
245,4.708,1692.0,16.68,3068.0,99.71,0.0,0.0,0.0,4.708,1248.92,1103.45
246,4.716,1685.0,15.42,3066.0,99.71,0.0,0.0,0.0,4.716,1252.1,1122.8
247,4.735,1647.0,14.16,3065.0,99.44,0.0,0.0,0.0,4.735,1251.75,1112.38
248,4.72,1648.0,14.5,3068.0,99.55,0.0,0.0,0.0,4.72,1248.92,1104.16
249,4.782,1645.0,13.36,3062.0,99.98,0.0,0.0,0.0,4.782,1267.39,1131.05
250,4.741,1667.0,16.32,3062.0,99.51,0.0,0.0,0.0,4.741,1255.14,1145.7
251,4.731,1691.0,14.86,3066.0,99.5,0.0,0.0,0.0,4.731,1256.92,1116.67
252,4.71,1691.0,16.86,3067.0,99.28,0.002,714.0,0.41,4.712,1250.73,1107.55
253,4.706,1634.0,16.13,3067.0,99.73,0.0,0.0,0.0,4.706,1251.7,1101.42
254,4.744,1695.0,15.17,3068.0,99.92,0.0,0.0,0.0,4.744,1253.6,1121.83
255,4.762,1618.0,12.95,3065.0,99.92,0.0,0.0,0.0,4.762,1253.31,1108.01
256,4.725,1663.0,15.95,3067.0,99.69,0.0,713.0,0.31,4.725,1255.03,1115.7
257,4.744,1714.0,17.0,3064.0,99.87,0.0,0.0,0.0,4.744,1267.5,1134.72
258,4.749,1685.0,15.69,3064.0,99.92,0.0,0.0,0.0,4.749,1258.86,1132.23
259,4.702,1651.0,16.04,3067.0,99.65,0.0,0.0,0.0,4.702,1244.99,1110.44
260,4.716,1648.0,14.44,3067.0,99.63,0.0,0.0,0.0,4.716,1237.94,1102.78
261,4.735,1672.0,15.33,3066.0,99.61,0.0,0.0,0.0,4.735,1272.3,1116.65
262,4.739,1688.0,14.76,3064.0,99.95,0.0,0.0,0.0,4.739,1244.57,1130.52
263,4.73,1605.0,14.55,3067.0,99.63,0.0,0.0,0.0,4.73,1251.42,1105.72
264,4.706,1622.0,15.11,3066.0,99.33,0.0,0.0,0.0,4.706,1249.87,1100.73
265,4.705,1685.0,14.79,3068.0,99.63,0.0,0.0,0.0,4.705,1254.97,1104.5
266,4.763,1638.0,13.79,3061.0,99.99,0.0,0.0,0.0,4.763,1247.5,1151.65
267,4.741,1670.0,14.79,3066.0,99.77,0.0,0.0,0.0,4.741,1262.32,1105.45
268,4.717,1630.0,14.19,3066.0,99.67,0.0,0.0,0.0,4.717,1236.55,1104.58
269,4.75,1653.0,14.99,3066.0,99.96,0.0,0.0,0.0,4.75,1265.24,1114.85
270,4.712,1713.0,17.06,3067.0,99.93,0.0,0.0,0.0,4.712,1255.61,1117.88
271,4.73,1664.0,15.91,3066.0,99.8,0.0,0.0,0.0,4.73,1247.39,1113.71
272,4.716,1632.0,14.28,3066.0,99.51,0.0,0.0,0.0,4.716,1243.03,1091.79
273,4.752,1618.0,15.93,3064.0,99.86,0.0,0.0,0.0,4.752,1259.42,1125.62
