Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
42,4.73,1732.0,17.69,3063.0,100.0,0.0,0.0,0.0,4.73,1311.7,1153.71
43,4.72,1763.0,16.36,3062.0,100.0,0.0,0.0,0.0,4.72,1302.5,1141.59
44,4.711,1728.0,17.1,3066.0,99.94,0.0,0.0,0.0,4.711,1302.98,1127.35
45,4.717,1670.0,15.95,3066.0,99.84,0.0,0.0,0.0,4.717,1311.73,1119.94
46,4.748,1735.0,16.23,3063.0,100.0,0.0,0.0,0.0,4.748,1307.71,1136.58
47,4.72,1724.0,15.38,3065.0,99.94,0.0,0.0,0.0,4.72,1295.31,1126.75
48,4.74,1715.0,14.87,3063.0,99.99,0.0,0.0,0.0,4.74,1315.48,1125.58
49,4.715,1684.0,16.76,3066.0,99.95,0.0,0.0,0.0,4.715,1293.85,1129.96
50,4.702,1714.0,18.33,3067.0,99.75,0.0,0.0,0.0,4.702,1306.16,1131.32
51,4.747,1687.0,14.45,3060.0,100.0,0.0,0.0,0.0,4.747,1295.76,1148.38
52,4.718,1723.0,16.8,3065.0,99.99,0.0,0.0,0.0,4.718,1299.0,1137.4
53,4.708,1703.0,16.19,3065.0,99.94,0.0,0.0,0.0,4.708,1297.66,1125.3
54,4.716,1689.0,17.29,3067.0,99.96,0.0,0.0,0.0,4.716,1306.31,1127.67
55,4.787,1597.0,12.64,3057.0,100.0,0.0,0.0,0.0,4.787,1305.35,1154.44
56,4.739,1713.0,16.77,3063.0,100.0,0.0,0.0,0.0,4.739,1305.62,1138.09
57,4.809,1682.0,21.09,3057.0,100.0,0.0,0.0,0.0,4.809,1299.3,1156.38
58,4.738,1728.0,20.07,3066.0,99.96,0.0,0.0,0.0,4.738,1309.8,1122.78
59,4.721,1698.0,17.06,3066.0,99.85,0.0,0.0,0.0,4.721,1304.55,1131.77
60,4.703,1699.0,17.06,3066.0,99.95,0.0,0.0,0.0,4.703,1299.1,1114.46
61,4.676,1730.0,20.25,3070.0,99.87,0.0,0.0,0.0,4.676,1290.87,1123.39
62,4.732,1699.0,16.85,3065.0,100.0,0.0,712.0,0.32,4.732,1289.95,1121.87
63,4.721,1698.0,15.68,3064.0,99.47,0.0,0.0,0.0,4.721,1300.54,1131.33
64,4.911,1804.0,36.16,3059.0,100.0,0.0,0.0,0.0,4.911,1300.88,1143.4
65,4.678,1676.0,18.99,3068.0,99.78,0.0,0.0,0.0,4.678,1304.04,1113.67
66,4.714,1711.0,18.24,3067.0,99.92,0.0,715.0,0.51,4.714,1293.02,1122.23
67,4.74,1694.0,16.93,3064.0,99.94,0.0,0.0,0.0,4.74,1294.02,1127.85
68,4.701,1709.0,16.83,3067.0,99.83,0.0,0.0,0.0,4.701,1287.33,1117.14
69,4.757,1661.0,14.8,3062.0,99.93,0.0,0.0,0.0,4.757,1310.66,1144.0
70,4.733,1688.0,16.41,3064.0,99.71,0.0,0.0,0.0,4.733,1308.66,1124.63
71,4.732,1682.0,15.6,3065.0,99.53,0.0,0.0,0.0,4.732,1298.53,1127.13
72,4.719,1692.0,15.49,3063.0,99.99,0.0,0.0,0.0,4.719,1298.85,1130.04
73,4.712,1734.0,17.72,3066.0,99.58,0.0,0.0,0.0,4.712,1306.04,1124.87
74,4.711,1710.0,18.17,3067.0,99.72,0.0,0.0,0.0,4.711,1299.77,1116.62
75,4.791,1647.0,12.92,3057.0,99.91,0.0,0.0,0.0,4.791,1295.76,1153.42
76,4.785,1721.0,13.1,3058.0,100.0,0.0,0.0,0.0,4.785,1311.39,1134.3
77,4.742,1698.0,16.7,3065.0,99.84,0.0,0.0,0.0,4.742,1297.96,1128.59
78,4.713,1695.0,18.83,3066.0,99.88,0.0,0.0,0.0,4.713,1305.17,1121.91
79,4.784,1703.0,16.85,3060.0,100.0,0.0,0.0,0.0,4.784,1300.89,1139.06
80,4.808,1746.0,20.36,3062.0,100.0,0.0,0.0,0.0,4.808,1294.33,1150.9
81,4.798,1673.0,12.34,3056.0,100.0,0.0,0.0,0.0,4.798,1303.88,1141.19
82,4.77,1737.0,14.19,3059.0,99.95,0.0,0.0,0.0,4.77,1300.08,1149.2
83,4.776,1702.0,14.23,3062.0,100.0,0.0,0.0,0.0,4.776,1293.99,1126.61
84,4.76,1654.0,14.97,3060.0,99.81,0.0,0.0,0.0,4.76,1301.01,1132.38
85,4.759,1700.0,13.96,3059.0,99.72,0.0,0.0,0.0,4.759,1304.71,1131.79
86,4.764,1697.0,14.69,3062.0,99.94,0.0,0.0,0.0,4.764,1299.7,1134.99
87,4.753,1720.0,29.7,3067.0,99.83,0.0,0.0,0.0,4.753,1298.97,1123.3
88,4.777,1670.0,14.09,3059.0,100.0,0.0,0.0,0.0,4.777,1300.14,1139.32
89,4.803,1677.0,18.23,3059.0,99.98,0.0,0.0,0.0,4.803,1314.82,1134.91
90,4.749,1685.0,15.63,3064.0,99.99,0.0,0.0,0.0,4.749,1289.6,1134.5
91,4.714,1674.0,16.72,3064.0,99.26,0.0,0.0,0.0,4.714,1295.28,1123.34
92,4.763,1695.0,13.92,3059.0,100.0,0.0,0.0,0.0,4.763,1280.67,1144.46
93,4.739,1703.0,17.29,3065.0,99.83,0.0,0.0,0.0,4.739,1300.61,1116.08
94,4.757,1682.0,17.76,3063.0,99.74,0.001,715.0,0.51,4.758,1306.81,1126.4
95,4.794,1715.0,14.43,3059.0,100.0,0.0,0.0,0.0,4.794,1307.78,1145.35
96,4.742,1724.0,16.82,3066.0,99.96,0.0,0.0,0.0,4.742,1294.67,1118.67
97,4.746,1667.0,17.26,3064.0,99.96,0.0,0.0,0.0,4.746,1296.85,1129.28
98,4.708,1720.0,20.04,3064.0,99.51,0.0,0.0,0.0,4.708,1302.73,1151.27
99,4.788,1685.0,13.86,3057.0,100.0,0.0,0.0,0.0,4.788,1301.01,1139.39
100,4.76,1690.0,16.0,3064.0,99.86,0.0,0.0,0.0,4.76,1295.23,1140.81
101,4.785,1643.0,11.91,3056.0,100.0,0.0,0.0,0.0,4.785,1289.31,1149.77
102,4.763,1694.0,15.55,3064.0,99.99,0.0,0.0,0.0,4.763,1302.56,1121.07
103,4.783,1675.0,13.09,3060.0,100.0,0.0,708.0,0.22,4.783,1286.73,1131.03
104,4.802,1681.0,13.35,3057.0,100.0,0.0,0.0,0.0,4.802,1314.65,1157.88
105,4.757,1665.0,15.01,3063.0,99.89,0.0,0.0,0.0,4.757,1296.3,1122.46
106,4.776,1671.0,14.68,3060.0,100.0,0.0,0.0,0.0,4.776,1295.43,1143.5
107,4.753,1677.0,15.6,3063.0,99.98,0.0,0.0,0.0,4.753,1297.77,1135.08
108,4.738,1682.0,19.17,3062.0,99.76,0.0,0.0,0.0,4.738,1303.29,1137.72
109,4.738,1736.0,17.1,3062.0,99.49,0.0,0.0,0.0,4.738,1293.9,1145.15
110,4.808,1691.0,13.75,3058.0,100.0,0.0,0.0,0.0,4.808,1307.34,1152.81
111,4.794,1720.0,14.89,3058.0,100.0,0.0,0.0,0.0,4.794,1302.52,1151.37
112,4.741,1656.0,16.25,3065.0,99.94,0.0,0.0,0.0,4.741,1292.99,1113.65
113,4.817,1724.0,12.89,3057.0,99.95,0.0,0.0,0.0,4.817,1303.72,1142.17
114,4.759,1700.0,15.6,3064.0,99.99,0.0,0.0,0.0,4.759,1305.56,1124.77
115,4.757,1677.0,17.04,3062.0,99.71,0.0,0.0,0.0,4.757,1302.04,1129.21
116,4.76,1722.0,15.66,3061.0,99.89,0.0,0.0,0.0,4.76,1298.16,1146.63
117,5.079,1717.0,30.1,3060.0,99.91,0.0,0.0,0.0,5.079,1310.22,1130.13
118,4.794,1722.0,14.99,3059.0,100.0,0.0,0.0,0.0,4.794,1303.56,1151.02
119,4.765,1698.0,15.82,3064.0,99.84,0.0,0.0,0.0,4.765,1294.25,1122.73
120,4.781,1685.0,15.44,3059.0,100.0,0.0,0.0,0.0,4.781,1305.62,1141.05
121,4.79,1705.0,14.16,3062.0,99.94,0.0,0.0,0.0,4.79,1300.57,1135.75
122,4.818,1682.0,13.37,3058.0,100.0,0.0,0.0,0.0,4.818,1303.87,1144.95
123,4.768,1734.0,16.49,3064.0,100.0,0.002,713.0,0.63,4.77,1293.49,1130.1
124,4.806,1691.0,14.24,3059.0,100.0,0.0,0.0,0.0,4.806,1295.66,1141.38
125,4.81,1670.0,13.37,3056.0,100.0,0.001,712.0,0.63,4.811,1297.78,1150.85
126,4.8,1688.0,15.76,3059.0,100.0,0.0,0.0,0.0,4.8,1295.31,1150.47
127,4.744,1691.0,19.1,3064.0,99.94,0.001,714.0,0.41,4.745,1306.92,1121.03
128,4.822,1667.0,12.03,3056.0,99.89,0.0,0.0,0.0,4.822,1296.84,1138.25
129,4.755,1687.0,16.97,3065.0,100.0,0.0,0.0,0.0,4.755,1292.69,1126.82
130,4.798,1646.0,14.47,3060.0,99.81,0.0,0.0,0.0,4.798,1300.06,1140.36
131,4.748,1693.0,16.87,3065.0,99.82,0.0,0.0,0.0,4.748,1297.55,1130.69
132,4.815,1650.0,13.79,3058.0,99.9,0.0,0.0,0.0,4.815,1295.04,1141.33
133,4.746,1667.0,15.9,3063.0,99.92,0.0,0.0,0.0,4.746,1292.03,1131.97
134,4.822,1683.0,13.69,3059.0,99.96,0.0,0.0,0.0,4.822,1302.73,1144.12
135,4.751,1692.0,16.43,3063.0,99.94,0.0,0.0,0.0,4.751,1295.14,1124.99
136,4.789,1714.0,14.19,3058.0,99.49,0.0,0.0,0.0,4.789,1302.82,1148.42
137,4.732,1713.0,17.48,3063.0,99.96,0.0,0.0,0.0,4.732,1309.77,1129.81
138,4.719,1709.0,17.31,3066.0,99.53,0.0,0.0,0.0,4.719,1282.84,1100.53
139,4.777,1661.0,15.52,3061.0,99.77,0.0,713.0,0.32,4.777,1303.94,1129.83
140,4.764,1694.0,14.94,3060.0,99.51,0.0,0.0,0.0,4.764,1299.95,1143.69
141,4.737,1694.0,17.76,3063.0,99.54,0.0,709.0,0.22,4.737,1288.94,1127.76
142,4.784,1704.0,15.82,3061.0,99.99,0.0,0.0,0.0,4.784,1316.07,1128.86
143,4.799,1650.0,13.42,3059.0,99.83,0.0,0.0,0.0,4.799,1289.37,1132.69
144,4.786,1700.0,13.94,3060.0,100.0,0.0,0.0,0.0,4.786,1302.95,1138.52
145,4.799,1664.0,13.82,3062.0,99.98,0.0,0.0,0.0,4.799,1296.31,1119.72
146,4.783,1706.0,30.37,3063.0,99.85,0.0,0.0,0.0,4.783,1292.63,1145.59
147,4.76,1688.0,15.79,3065.0,99.34,0.0,0.0,0.0,4.76,1303.78,1109.03
148,4.75,1671.0,18.06,3063.0,99.99,0.0,0.0,0.0,4.75,1294.89,1130.06
149,4.815,1685.0,14.11,3058.0,100.0,0.0,0.0,0.0,4.815,1300.93,1153.88
150,4.79,1661.0,13.63,3060.0,99.87,0.0,0.0,0.0,4.79,1293.32,1126.08
151,4.791,1646.0,14.92,3059.0,99.91,0.0,0.0,0.0,4.791,1313.93,1144.23
152,4.816,1677.0,13.75,3061.0,100.0,0.0,0.0,0.0,4.816,1302.92,1140.33
153,4.79,1719.0,15.87,3059.0,100.0,0.0,0.0,0.0,4.79,1305.7,1143.16
154,4.776,1656.0,13.86,3062.0,99.45,0.0,0.0,0.0,4.776,1281.42,1116.35
155,4.768,1689.0,16.57,3062.0,99.96,0.0,0.0,0.0,4.768,1299.53,1144.25
156,4.83,1691.0,14.18,3058.0,100.0,0.0,712.0,0.31,4.83,1312.7,1141.78
157,4.78,1676.0,15.25,3061.0,99.47,0.0,0.0,0.0,4.78,1298.02,1128.63
158,4.787,1721.0,15.61,3061.0,100.0,0.0,0.0,0.0,4.787,1301.98,1136.54
159,4.752,1649.0,14.61,3064.0,99.39,0.0,0.0,0.0,4.752,1281.24,1100.68
160,4.793,1738.0,15.3,3060.0,100.0,0.0,0.0,0.0,4.793,1310.12,1147.82
161,4.794,1654.0,14.06,3060.0,99.89,0.0,0.0,0.0,4.794,1295.53,1131.05
162,4.826,1667.0,12.55,3058.0,99.99,0.0,0.0,0.0,4.826,1292.48,1134.45
163,4.81,1688.0,13.32,3057.0,100.0,0.0,0.0,0.0,4.81,1300.22,1147.93
164,4.796,1652.0,14.39,3063.0,99.83,0.0,0.0,0.0,4.796,1292.1,1121.29
165,4.79,1689.0,13.87,3058.0,99.51,0.0,0.0,0.0,4.79,1300.84,1154.25
166,4.757,1715.0,18.4,3063.0,100.0,0.0,0.0,0.0,4.757,1297.93,1139.97
167,4.755,1702.0,17.34,3066.0,99.84,0.0,0.0,0.0,4.755,1298.3,1112.06
168,4.79,1746.0,16.37,3060.0,100.0,0.0,0.0,0.0,4.79,1314.76,1142.77
169,4.759,1661.0,15.74,3064.0,99.28,0.0,0.0,0.0,4.759,1297.44,1100.76
170,4.788,1690.0,14.32,3060.0,99.99,0.0,0.0,0.0,4.788,1294.64,1129.83
171,4.816,1686.0,14.73,3058.0,100.0,0.0,0.0,0.0,4.816,1312.02,1154.31
172,4.784,1630.0,13.8,3063.0,99.74,0.0,0.0,0.0,4.784,1285.65,1106.92
173,4.767,1735.0,18.1,3065.0,99.51,0.0,0.0,0.0,4.767,1306.29,1148.21
174,4.791,1697.0,15.22,3058.0,99.52,0.0,0.0,0.0,4.791,1308.06,1155.47
175,4.737,1694.0,17.26,3067.0,99.43,0.0,0.0,0.0,4.737,1299.44,1095.9
176,4.78,1694.0,29.15,3063.0,99.97,0.0,0.0,0.0,4.78,1291.38,1132.24
177,4.836,1706.0,13.35,3061.0,99.9,0.0,0.0,0.0,4.836,1306.53,1123.64
178,4.757,1693.0,15.47,3065.0,99.97,0.0,0.0,0.0,4.757,1293.69,1105.84
179,4.782,1719.0,17.33,3062.0,99.96,0.0,0.0,0.0,4.782,1310.66,1149.69
180,4.794,1697.0,14.58,3061.0,99.02,0.0,0.0,0.0,4.794,1300.1,1143.23
181,4.829,1635.0,12.03,3056.0,100.0,0.0,0.0,0.0,4.829,1296.23,1150.13
182,4.849,1669.0,12.32,3055.0,100.0,0.0,0.0,0.0,4.849,1305.87,1149.99
183,4.764,1693.0,16.42,3064.0,99.57,0.0,0.0,0.0,4.764,1291.36,1114.24
184,4.756,1676.0,16.9,3064.0,99.99,0.0,714.0,0.41,4.756,1294.08,1112.96
185,4.82,1720.0,14.38,3058.0,100.0,0.0,0.0,0.0,4.82,1295.55,1151.45
186,4.789,1648.0,13.94,3064.0,99.79,0.0,0.0,0.0,4.789,1292.0,1117.92
187,4.802,1713.0,17.51,3061.0,99.9,0.0,712.0,0.32,4.802,1304.75,1135.99
188,4.76,1716.0,17.52,3061.0,99.37,0.0,0.0,0.0,4.76,1308.21,1145.81
189,4.804,1661.0,14.89,3064.0,99.72,0.0,0.0,0.0,4.804,1302.56,1122.39
190,4.819,1710.0,13.78,3058.0,100.0,0.0,0.0,0.0,4.819,1308.72,1142.89
191,4.836,1678.0,13.4,3058.0,100.0,0.0,0.0,0.0,4.836,1302.99,1153.07
192,4.79,1647.0,14.99,3065.0,99.98,0.0,0.0,0.0,4.79,1294.87,1107.08
193,4.802,1694.0,18.52,3061.0,100.0,0.0,0.0,0.0,4.802,1307.27,1154.55
194,4.784,1715.0,14.5,3060.0,99.43,0.0,0.0,0.0,4.784,1301.09,1135.32
195,4.779,1664.0,15.29,3064.0,99.43,0.0,0.0,0.0,4.779,1301.02,1108.54
196,4.822,1675.0,12.95,3057.0,100.0,0.0,0.0,0.0,4.822,1303.29,1144.28
197,4.819,1679.0,15.47,3059.0,100.0,0.0,0.0,0.0,4.819,1299.61,1153.18
198,4.759,1643.0,16.33,3065.0,99.61,0.0,0.0,0.0,4.759,1291.52,1105.56
199,4.808,1692.0,15.0,3059.0,100.0,0.0,0.0,0.0,4.808,1304.0,1147.59
200,4.819,1698.0,15.58,3060.0,100.0,0.0,0.0,0.0,4.819,1307.13,1141.37
201,4.765,1636.0,14.18,3063.0,99.29,0.0,0.0,0.0,4.765,1293.86,1102.54
202,4.776,1749.0,17.39,3062.0,99.5,0.0,713.0,0.31,4.776,1312.57,1133.14
203,4.798,1686.0,15.28,3062.0,100.0,0.0,0.0,0.0,4.798,1296.98,1127.88
204,4.809,1616.0,13.61,3062.0,99.72,0.0,708.0,0.22,4.809,1290.77,1127.21
205,4.853,1659.0,26.45,3059.0,100.0,0.0,0.0,0.0,4.853,1301.42,1141.37
206,4.829,1661.0,13.34,3057.0,100.0,0.0,0.0,0.0,4.829,1305.75,1146.9
207,4.779,1649.0,14.93,3065.0,99.56,0.0,0.0,0.0,4.779,1287.76,1100.97
208,4.829,1669.0,14.2,3060.0,99.99,0.0,0.0,0.0,4.829,1310.83,1136.0
209,4.794,1720.0,16.29,3061.0,100.0,0.0,0.0,0.0,4.794,1315.5,1140.99
210,4.811,1664.0,13.95,3061.0,99.72,0.0,0.0,0.0,4.811,1292.74,1127.79
211,4.781,1643.0,14.77,3061.0,99.85,0.0,0.0,0.0,4.781,1294.41,1118.69
212,4.824,1672.0,14.02,3056.0,100.0,0.0,0.0,0.0,4.824,1310.96,1147.58
213,4.848,1695.0,15.46,3059.0,100.0,0.0,0.0,0.0,4.848,1302.08,1153.59
214,4.762,1653.0,15.33,3063.0,99.33,0.0,0.0,0.0,4.762,1290.96,1131.21
215,4.829,1628.0,13.2,3058.0,100.0,0.0,0.0,0.0,4.829,1302.09,1146.92
216,4.824,1695.0,13.26,3058.0,100.0,0.0,0.0,0.0,4.824,1292.05,1149.97
217,4.801,1591.0,12.41,3059.0,98.98,0.0,0.0,0.0,4.801,1298.48,1117.03
218,4.812,1703.0,14.74,3059.0,100.0,0.0,0.0,0.0,4.812,1299.71,1138.11
219,4.806,1681.0,14.85,3060.0,99.98,0.0,712.0,0.31,4.806,1308.7,1134.91
220,4.79,1634.0,14.19,3065.0,99.55,0.0,0.0,0.0,4.79,1286.12,1091.97
221,4.764,1713.0,17.73,3064.0,99.89,0.0,0.0,0.0,4.764,1304.64,1125.95
222,4.827,1681.0,13.61,3059.0,100.0,0.0,0.0,0.0,4.827,1306.49,1153.1
223,4.828,1673.0,13.33,3061.0,99.99,0.0,0.0,0.0,4.828,1301.18,1121.79
224,4.788,1630.0,13.74,3062.0,99.96,0.0,0.0,0.0,4.788,1288.77,1111.69
225,4.781,1718.0,16.67,3062.0,99.98,0.0,0.0,0.0,4.781,1306.42,1136.21
226,4.821,1675.0,16.22,3061.0,100.0,0.0,0.0,0.0,4.821,1309.24,1140.81
227,4.778,1638.0,21.87,3065.0,98.81,0.0,709.0,0.22,4.778,1286.99,1101.98
228,4.815,1660.0,14.55,3059.0,99.93,0.0,0.0,0.0,4.815,1309.48,1140.88
229,4.816,1692.0,14.74,3060.0,100.0,0.0,0.0,0.0,4.816,1311.23,1148.01
230,4.824,1720.0,17.48,3062.0,100.0,0.0,0.0,0.0,4.824,1311.96,1148.36
231,4.802,1689.0,14.43,3063.0,99.91,0.0,0.0,0.0,4.802,1296.53,1110.36
232,4.736,1705.0,16.46,3064.0,99.03,0.0,0.0,0.0,4.736,1291.21,1136.03
233,4.829,1703.0,13.31,3057.0,100.0,0.0,0.0,0.0,4.829,1308.04,1142.29
234,4.763,1621.0,15.98,3065.0,99.35,0.0,0.0,0.0,4.763,1282.25,1093.06
235,4.842,1694.0,24.96,3060.0,99.79,0.0,0.0,0.0,4.842,1306.29,1131.56
236,5.074,1732.0,20.34,3060.0,99.86,0.0,0.0,0.0,5.074,1303.65,1128.55
237,4.828,1699.0,14.67,3059.0,100.0,0.0,0.0,0.0,4.828,1311.93,1145.53
238,4.823,1663.0,14.6,3064.0,99.76,0.0,0.0,0.0,4.823,1304.57,1117.18
239,4.817,1715.0,14.68,3058.0,100.0,0.0,0.0,0.0,4.817,1298.59,1146.23
240,4.835,1647.0,13.73,3057.0,100.0,0.0,0.0,0.0,4.835,1310.29,1153.95
241,4.774,1635.0,15.45,3062.0,99.19,0.0,0.0,0.0,4.774,1286.17,1123.0
242,4.765,1686.0,16.42,3065.0,99.67,0.0,0.0,0.0,4.765,1297.39,1103.43
243,4.74,1720.0,18.86,3065.0,99.74,0.0,715.0,0.51,4.74,1299.4,1121.8
244,4.813,1681.0,13.53,3058.0,99.57,0.0,0.0,0.0,4.813,1309.92,1144.86
245,4.804,1675.0,14.26,3063.0,99.43,0.0,0.0,0.0,4.804,1300.69,1107.03
246,4.797,1703.0,14.81,3063.0,99.95,0.0,0.0,0.0,4.797,1296.77,1122.79
247,4.795,1682.0,14.53,3063.0,99.98,0.0,0.0,0.0,4.795,1291.19,1129.04
248,4.833,1698.0,14.31,3057.0,100.0,0.0,0.0,0.0,4.833,1311.0,1155.3
249,4.757,1596.0,15.32,3065.0,99.01,0.0,0.0,0.0,4.757,1287.18,1087.23
250,4.762,1667.0,17.69,3065.0,99.91,0.0,714.0,0.41,4.762,1294.55,1108.93
251,4.768,1675.0,16.19,3065.0,99.95,0.0,0.0,0.0,4.768,1296.32,1126.43
252,4.828,1666.0,12.98,3057.0,100.0,0.0,0.0,0.0,4.828,1293.92,1144.86
253,5.196,1661.0,86.95,3062.0,99.51,0.0,0.0,0.0,5.196,1295.0,1117.84
254,5.181,1691.0,69.74,3056.0,100.0,0.0,0.0,0.0,5.181,1295.92,1157.18
255,4.794,1724.0,15.71,3060.0,99.9,0.0,0.0,0.0,4.794,1297.38,1142.96
256,4.836,1701.0,14.16,3058.0,100.0,0.0,0.0,0.0,4.836,1315.88,1146.82
257,4.759,1612.0,15.44,3065.0,99.03,0.0,0.0,0.0,4.759,1292.61,1086.15
258,4.775,1628.0,15.6,3065.0,99.91,0.0,0.0,0.0,4.775,1298.83,1115.18
259,4.825,1675.0,14.21,3060.0,100.0,0.0,0.0,0.0,4.825,1298.38,1139.41
260,4.834,1651.0,13.74,3059.0,99.91,0.0,0.0,0.0,4.834,1309.0,1150.31
261,4.804,1642.0,14.39,3063.0,99.55,0.0,0.0,0.0,4.804,1293.59,1110.35
262,4.73,1708.0,18.51,3066.0,99.71,0.0,0.0,0.0,4.73,1304.1,1106.16
263,4.798,1692.0,14.99,3062.0,99.91,0.0,0.0,0.0,4.798,1308.65,1130.15
264,4.863,1673.0,14.71,3056.0,100.0,0.0,0.0,0.0,4.863,1293.26,1153.16
265,4.842,1647.0,23.9,3061.0,99.35,0.001,712.0,0.53,4.843,1294.01,1121.58
266,4.797,1656.0,13.19,3062.0,99.65,0.0,0.0,0.0,4.797,1303.09,1114.43
267,4.825,1681.0,15.01,3057.0,100.0,0.0,709.0,0.43,4.825,1309.02,1150.84
268,4.817,1684.0,14.3,3059.0,100.0,0.0,0.0,0.0,4.817,1295.49,1151.47
269,4.782,1631.0,15.85,3064.0,99.58,0.0,709.0,0.22,4.782,1288.5,1108.93
270,4.772,1628.0,14.9,3064.0,99.69,0.0,0.0,0.0,4.772,1293.38,1111.6
271,4.812,1689.0,15.4,3058.0,100.0,0.0,0.0,0.0,4.812,1306.01,1146.94
272,4.828,1662.0,14.03,3058.0,100.0,0.0,0.0,0.0,4.828,1302.85,1149.93
273,4.806,1677.0,14.84,3061.0,99.78,0.0,0.0,0.0,4.806,1293.34,1137.62
