Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
21,4.795,1800.0,35.19,3064.0,99.77,0.001,713.0,0.31,4.796,1502.27,1154.32
22,4.781,1777.0,36.22,3066.0,99.81,0.0,0.0,0.0,4.781,1447.71,1154.57
23,4.732,1796.0,33.72,3067.0,99.72,0.0,0.0,0.0,4.732,1453.91,1155.99
24,4.766,1813.0,31.59,3064.0,99.84,0.0,0.0,0.0,4.766,1466.38,1153.55
25,4.778,1798.0,31.16,3065.0,99.81,0.001,713.0,0.31,4.779,1467.01,1156.0
26,4.752,1826.0,47.74,3071.0,99.78,0.0,0.0,0.0,4.752,1452.84,1153.97
27,4.73,1828.0,36.92,3069.0,99.74,0.0,711.0,0.53,4.73,1462.56,1153.91
28,4.782,1800.0,33.59,3066.0,99.89,0.0,0.0,0.0,4.782,1486.62,1156.45
29,4.787,1800.0,32.45,3064.0,99.86,0.0,709.0,0.43,4.787,1468.25,1154.96
30,4.746,1805.0,33.93,3067.0,99.78,0.0,0.0,0.0,4.746,1456.29,1149.08
31,4.756,1811.0,34.05,3066.0,99.72,0.0,0.0,0.0,4.756,1468.62,1151.7
32,4.689,1765.0,29.22,3072.0,99.45,0.0,0.0,0.0,4.689,1376.54,1159.55
33,4.717,1732.0,27.72,3069.0,99.51,0.0,0.0,0.0,4.717,1379.68,1159.61
34,4.792,1747.0,30.62,3065.0,99.82,0.0,0.0,0.0,4.792,1441.71,1159.85
35,4.717,1794.0,32.77,3069.0,99.72,0.0,0.0,0.0,4.717,1429.35,1150.61
36,4.8,1804.0,32.8,3065.0,99.89,0.0,0.0,0.0,4.8,1495.87,1154.65
37,4.756,1749.0,31.52,3067.0,99.55,0.0,0.0,0.0,4.756,1421.6,1150.64
38,4.804,1730.0,26.75,3065.0,99.78,0.0,0.0,0.0,4.804,1390.48,1167.02
39,4.71,1767.0,32.64,3072.0,99.27,0.0,709.0,0.22,4.71,1362.95,1154.99
40,4.757,1726.0,28.37,3068.0,99.52,0.0,0.0,0.0,4.757,1388.55,1164.97
41,4.668,1766.0,35.44,3075.0,99.15,0.0,0.0,0.0,4.668,1351.18,1155.57
42,4.805,1729.0,27.0,3065.0,99.75,0.0,0.0,0.0,4.805,1392.41,1157.95
43,4.673,1743.0,33.33,3076.0,99.43,0.0,0.0,0.0,4.673,1351.18,1162.25
44,4.731,1740.0,26.9,3071.0,99.43,0.0,0.0,0.0,4.731,1369.56,1161.98
45,4.763,1742.0,28.54,3068.0,99.72,0.0,0.0,0.0,4.763,1380.93,1159.08
46,4.651,1759.0,32.69,3075.0,98.95,0.0,0.0,0.0,4.651,1339.6,1152.32
47,4.806,1697.0,26.64,3066.0,99.72,0.0,0.0,0.0,4.806,1379.6,1167.96
48,4.737,1723.0,30.56,3070.0,99.58,0.0,0.0,0.0,4.737,1378.0,1157.02
49,4.717,1732.0,30.18,3072.0,99.44,0.0,0.0,0.0,4.717,1351.51,1155.06
50,4.706,1739.0,30.87,3073.0,99.38,0.0,0.0,0.0,4.706,1359.84,1159.91
51,4.791,1719.0,27.62,3067.0,99.61,0.0,0.0,0.0,4.791,1376.95,1160.51
52,4.632,1742.0,29.96,3078.0,99.14,0.0,0.0,0.0,4.632,1348.83,1159.97
53,4.76,1751.0,28.99,3070.0,99.6,0.0,0.0,0.0,4.76,1360.98,1160.78
54,4.78,1744.0,30.46,3068.0,99.58,0.0,0.0,0.0,4.78,1397.34,1165.67
55,4.682,1757.0,32.51,3076.0,99.09,0.0,0.0,0.0,4.682,1346.65,1148.31
56,4.734,1736.0,42.52,3075.0,99.25,0.0,0.0,0.0,4.734,1356.01,1165.72
57,4.764,1734.0,30.16,3070.0,99.55,0.0,0.0,0.0,4.764,1362.23,1160.33
58,4.664,1743.0,32.74,3076.0,99.0,0.0,0.0,0.0,4.664,1331.48,1164.19
59,4.646,1782.0,37.64,3078.0,98.84,0.0,712.0,0.31,4.646,1361.71,1153.57
60,5.272,1863.0,84.16,3067.0,99.9,0.0,0.0,0.0,5.272,1447.62,1164.77
61,5.118,1802.0,99.25,3073.0,99.36,0.0,709.0,0.22,5.118,1360.35,1160.06
62,5.174,1766.0,98.98,3068.0,99.38,0.0,0.0,0.0,5.174,1372.94,1176.52
63,5.308,1869.0,99.04,3067.0,99.65,0.0,709.0,0.22,5.308,1390.76,1168.64
64,5.086,1799.0,99.31,3074.0,98.86,0.0,0.0,0.0,5.086,1349.62,1170.15
65,6.391,1889.0,99.88,3045.0,99.53,0.0,709.0,0.22,6.391,1416.88,1165.65
66,5.444,1921.0,100.0,3065.0,99.9,0.0,0.0,0.0,5.444,1485.48,1165.11
67,5.205,1860.0,99.92,3070.0,99.72,0.0,710.0,0.53,5.205,1454.02,1166.25
68,5.08,1813.0,92.43,3071.0,99.62,0.0,0.0,0.0,5.08,1444.77,1154.49
69,4.728,1793.0,35.09,3072.0,99.66,0.0,0.0,0.0,4.728,1447.22,1153.44
70,4.991,1809.0,60.2,3066.0,99.91,0.003,713.0,0.31,4.994,1471.79,1153.66
71,5.274,1849.0,82.38,3062.0,99.97,0.0,709.0,0.22,5.274,1487.46,1164.36
72,5.514,1909.0,100.0,3065.0,99.77,0.002,711.0,0.53,5.516,1439.76,1159.38
73,5.603,1930.0,99.98,3058.0,99.87,0.0,0.0,0.0,5.603,1487.86,1159.13
74,5.318,1881.0,100.0,3069.0,99.78,0.001,713.0,0.31,5.319,1489.62,1151.81
75,4.977,1837.0,63.27,3072.0,99.72,0.0,0.0,0.0,4.977,1441.82,1160.31
76,4.832,1799.0,34.44,3065.0,99.84,0.0,708.0,0.22,4.832,1467.96,1157.31
77,4.799,1787.0,39.28,3070.0,99.68,0.0,0.0,0.0,4.799,1453.85,1147.24
78,5.088,1839.0,51.73,3062.0,99.87,0.0,0.0,0.0,5.088,1479.7,1163.8
79,4.805,1804.0,32.41,3068.0,99.83,0.0,0.0,0.0,4.805,1463.85,1151.82
80,4.791,1819.0,33.53,3067.0,99.72,0.0,0.0,0.0,4.791,1482.92,1147.5
81,4.816,1801.0,33.69,3067.0,99.72,0.0,0.0,0.0,4.816,1452.51,1161.82
82,4.81,1741.0,36.72,3071.0,99.44,0.0,0.0,0.0,4.81,1365.24,1160.6
83,4.739,1740.0,35.77,3074.0,99.13,0.0,709.0,0.22,4.739,1348.73,1157.07
84,4.738,1785.0,31.74,3073.0,99.09,0.0,0.0,0.0,4.738,1358.64,1157.13
85,4.776,1777.0,34.54,3070.0,99.55,0.0,714.0,0.41,4.776,1419.66,1156.84
86,4.768,1799.0,45.67,3074.0,99.72,0.0,0.0,0.0,4.768,1426.63,1147.15
87,4.791,1800.0,34.92,3068.0,99.74,0.0,0.0,0.0,4.791,1453.13,1155.24
88,4.784,1765.0,32.5,3070.0,99.74,0.0,0.0,0.0,4.784,1419.25,1162.78
89,4.782,1816.0,35.21,3069.0,99.55,0.0,712.0,0.32,4.782,1461.08,1145.04
90,4.868,1772.0,25.13,3061.0,99.9,0.0,0.0,0.0,4.868,1488.02,1161.16
91,4.791,1829.0,43.56,3073.0,99.41,0.0,709.0,0.22,4.791,1417.57,1156.83
92,4.707,1766.0,32.8,3075.0,99.15,0.0,0.0,0.0,4.707,1323.68,1153.44
93,4.735,1758.0,33.22,3073.0,99.19,0.0,709.0,0.22,4.735,1338.98,1162.79
94,4.791,1742.0,26.75,3069.0,99.61,0.0,0.0,0.0,4.791,1359.66,1159.83
95,4.793,1768.0,35.31,3069.0,99.51,0.0,708.0,0.22,4.793,1442.13,1157.41
96,4.871,1780.0,30.95,3062.0,99.82,0.0,0.0,0.0,4.871,1494.78,1153.87
97,4.764,1801.0,38.58,3072.0,99.59,0.0,709.0,0.22,4.764,1436.47,1154.19
98,4.767,1781.0,33.17,3070.0,99.26,0.0,0.0,0.0,4.767,1387.84,1155.1
99,4.81,1770.0,33.78,3069.0,99.58,0.0,709.0,0.22,4.81,1373.77,1158.9
100,4.802,1749.0,34.61,3070.0,99.36,0.0,0.0,0.0,4.802,1358.12,1166.09
101,4.774,1772.0,30.82,3071.0,99.57,0.0,0.0,0.0,4.774,1365.51,1158.55
102,4.795,1769.0,29.64,3069.0,99.55,0.0,0.0,0.0,4.795,1369.5,1160.39
103,4.762,1741.0,30.76,3070.0,99.28,0.0,0.0,0.0,4.762,1373.95,1163.95
104,4.711,1754.0,33.13,3075.0,98.97,0.0,0.0,0.0,4.711,1334.88,1160.17
105,4.757,1730.0,30.13,3071.0,99.65,0.0,0.0,0.0,4.757,1351.94,1151.38
106,4.797,1773.0,31.07,3068.0,99.39,0.0,709.0,0.22,4.797,1379.52,1161.73
107,4.765,1764.0,31.06,3070.0,99.4,0.0,0.0,0.0,4.765,1377.36,1166.42
108,4.78,1725.0,28.49,3069.0,99.41,0.0,709.0,0.22,4.78,1357.25,1156.06
109,4.781,1695.0,24.99,3069.0,99.68,0.0,0.0,0.0,4.781,1377.66,1160.6
110,4.667,1781.0,34.84,3079.0,98.58,0.0,0.0,0.0,4.667,1339.96,1159.04
111,4.723,1771.0,32.18,3072.0,99.17,0.0,0.0,0.0,4.723,1354.56,1150.85
112,4.727,1786.0,34.09,3076.0,99.09,0.0,0.0,0.0,4.727,1352.81,1165.61
113,4.778,1755.0,31.22,3070.0,99.49,0.0,0.0,0.0,4.778,1376.67,1158.97
114,4.821,1770.0,33.02,3067.0,99.68,0.0,0.0,0.0,4.821,1418.15,1157.13
115,4.82,1749.0,45.87,3072.0,99.28,0.0,0.0,0.0,4.82,1354.03,1167.94
116,4.865,1720.0,26.25,3064.0,99.9,0.0,0.0,0.0,4.865,1386.07,1155.5
117,4.779,1743.0,30.16,3069.0,99.47,0.0,0.0,0.0,4.779,1366.61,1159.77
118,4.783,1725.0,28.7,3069.0,99.42,0.0,0.0,0.0,4.783,1353.62,1149.64
119,4.747,1731.0,31.1,3073.0,99.18,0.0,0.0,0.0,4.747,1364.94,1165.92
120,4.766,1756.0,28.74,3070.0,99.39,0.0,0.0,0.0,4.766,1365.22,1151.64
121,5.008,1763.0,32.49,3066.0,99.18,0.0,713.0,0.31,5.008,1363.67,1165.05
122,4.82,1722.0,28.27,3067.0,99.56,0.0,0.0,0.0,4.82,1379.03,1152.57
123,4.757,1734.0,29.91,3069.0,99.34,0.0,708.0,0.22,4.757,1323.77,1162.15
124,4.801,1726.0,26.88,3068.0,99.69,0.0,0.0,0.0,4.801,1371.12,1160.39
125,4.802,1734.0,33.23,3068.0,99.45,0.0,708.0,0.22,4.802,1355.56,1156.22
126,4.804,1733.0,29.46,3069.0,99.72,0.0,0.0,0.0,4.804,1385.02,1158.42
127,4.772,1769.0,32.23,3070.0,99.33,0.0,0.0,0.0,4.772,1397.98,1159.59
128,4.832,1798.0,34.11,3066.0,99.7,0.0,0.0,0.0,4.832,1479.07,1151.83
129,4.873,1788.0,29.42,3060.0,99.97,0.0,0.0,0.0,4.873,1507.82,1158.18
130,4.78,1765.0,30.09,3069.0,99.59,0.0,0.0,0.0,4.78,1396.74,1156.86
131,4.871,1691.0,28.28,3065.0,99.84,0.0,0.0,0.0,4.871,1393.49,1158.34
132,4.848,1736.0,27.23,3065.0,99.78,0.0,0.0,0.0,4.848,1372.59,1157.71
133,4.845,1712.0,27.93,3064.0,99.7,0.0,0.0,0.0,4.845,1384.78,1159.08
134,4.732,1740.0,33.57,3073.0,99.18,0.0,0.0,0.0,4.732,1343.22,1166.12
135,4.718,1747.0,34.4,3071.0,99.13,0.0,0.0,0.0,4.718,1381.77,1150.87
136,4.831,1812.0,37.03,3065.0,99.72,0.0,0.0,0.0,4.831,1491.23,1149.93
137,4.809,1795.0,34.48,3063.0,99.72,0.0,0.0,0.0,4.809,1459.68,1151.19
138,4.863,1790.0,35.43,3062.0,99.82,0.0,0.0,0.0,4.863,1477.36,1150.7
139,4.821,1776.0,32.25,3065.0,99.71,0.0,0.0,0.0,4.821,1442.31,1154.79
140,4.854,1784.0,32.85,3063.0,99.82,0.0,0.0,0.0,4.854,1494.75,1151.46
141,4.901,1782.0,29.83,3060.0,99.9,0.0,0.0,0.0,4.901,1475.31,1149.77
142,4.845,1783.0,32.66,3064.0,99.7,0.0,0.0,0.0,4.845,1463.55,1154.73
143,4.827,1763.0,32.29,3063.0,99.7,0.0,714.0,0.41,4.827,1467.07,1154.17
144,4.763,1811.0,38.83,3068.0,99.62,0.0,707.0,0.22,4.763,1464.2,1148.04
145,4.832,1783.0,46.27,3065.0,99.61,0.0,0.0,0.0,4.832,1426.38,1145.55
146,4.832,1787.0,31.63,3063.0,99.53,0.0,0.0,0.0,4.832,1481.84,1154.14
147,4.894,1776.0,29.61,3059.0,99.79,0.0,0.0,0.0,4.894,1464.55,1150.27
148,4.808,1785.0,30.22,3063.0,99.79,0.0,0.0,0.0,4.808,1476.31,1157.17
149,4.766,1808.0,35.21,3066.0,99.78,0.0,0.0,0.0,4.766,1439.19,1151.79
150,4.937,1783.0,31.93,3058.0,99.98,0.0,0.0,0.0,4.937,1510.81,1153.22
151,4.862,1794.0,33.57,3062.0,99.86,0.0,0.0,0.0,4.862,1454.83,1157.44
152,4.874,1780.0,32.98,3061.0,99.8,0.0,0.0,0.0,4.874,1475.13,1146.54
153,4.832,1807.0,36.88,3063.0,99.71,0.0,713.0,0.31,4.832,1467.34,1156.84
154,4.944,1829.0,37.76,3059.0,99.91,0.0,0.0,0.0,4.944,1491.49,1158.63
155,4.863,1794.0,31.53,3062.0,99.77,0.0,708.0,0.22,4.863,1458.16,1150.6
156,5.028,1814.0,73.46,3066.0,99.6,0.0,0.0,0.0,5.028,1432.17,1153.37
157,4.827,1803.0,33.89,3063.0,99.76,0.0,0.0,0.0,4.827,1458.55,1149.66
158,4.866,1801.0,34.09,3060.0,99.72,0.0,0.0,0.0,4.866,1484.63,1150.33
159,4.797,1734.0,31.05,3067.0,99.46,0.0,0.0,0.0,4.797,1396.76,1159.94
160,4.813,1739.0,28.75,3066.0,99.45,0.0,0.0,0.0,4.813,1368.21,1151.83
161,4.842,1725.0,28.97,3066.0,99.69,0.0,0.0,0.0,4.842,1380.48,1165.53
162,4.789,1739.0,28.54,3067.0,99.43,0.0,0.0,0.0,4.789,1371.25,1152.85
163,4.779,1729.0,29.92,3069.0,99.23,0.0,0.0,0.0,4.779,1354.09,1162.83
164,4.811,1734.0,29.02,3066.0,99.53,0.0,0.0,0.0,4.811,1372.85,1159.29
165,4.86,1752.0,35.23,3066.0,99.59,0.0,0.0,0.0,4.86,1381.94,1158.82
166,4.759,1758.0,30.66,3070.0,99.11,0.0,0.0,0.0,4.759,1358.69,1160.05
167,4.803,1742.0,30.31,3068.0,99.48,0.0,0.0,0.0,4.803,1369.14,1151.82
168,4.778,1704.0,24.27,3068.0,99.49,0.0,0.0,0.0,4.778,1336.72,1159.64
169,4.841,1728.0,26.03,3064.0,99.69,0.0,713.0,0.31,4.841,1387.39,1159.07
170,4.847,1735.0,28.18,3065.0,99.78,0.0,0.0,0.0,4.847,1390.4,1162.93
171,4.712,1760.0,35.55,3071.0,98.87,0.0,708.0,0.22,4.712,1330.42,1153.09
172,4.958,1764.0,32.65,3060.0,99.75,0.0,709.0,0.22,4.958,1458.64,1156.96
173,4.727,1734.0,29.9,3070.0,99.08,0.0,0.0,0.0,4.727,1342.05,1153.8
174,4.799,1760.0,43.85,3069.0,99.37,0.0,0.0,0.0,4.799,1354.67,1160.59
175,4.823,1719.0,28.06,3066.0,99.45,0.0,0.0,0.0,4.823,1378.01,1154.22
176,4.815,1750.0,33.56,3068.0,99.28,0.0,0.0,0.0,4.815,1367.76,1164.1
177,4.726,1725.0,33.26,3071.0,99.11,0.0,0.0,0.0,4.726,1340.52,1154.34
178,4.744,1763.0,32.62,3070.0,99.21,0.0,0.0,0.0,4.744,1361.45,1160.52
179,4.862,1721.0,27.17,3065.0,99.69,0.0,0.0,0.0,4.862,1365.68,1160.29
180,4.757,1713.0,31.45,3069.0,99.47,0.0,0.0,0.0,4.757,1353.81,1152.95
181,4.74,1748.0,34.33,3071.0,99.02,0.0,0.0,0.0,4.74,1361.24,1160.94
182,4.818,1751.0,29.69,3066.0,99.47,0.0,0.0,0.0,4.818,1373.36,1154.8
183,4.777,1744.0,31.19,3068.0,99.3,0.0,0.0,0.0,4.777,1369.59,1160.18
184,4.83,1733.0,30.19,3065.0,99.72,0.0,712.0,0.53,4.83,1399.01,1158.01
185,4.746,1745.0,32.81,3070.0,99.24,0.0,0.0,0.0,4.746,1341.74,1158.94
186,4.819,1736.0,29.49,3066.0,99.46,0.0,709.0,0.22,4.819,1379.32,1154.56
187,4.713,1770.0,32.29,3070.0,98.96,0.0,0.0,0.0,4.713,1341.23,1161.02
188,4.669,1759.0,36.4,3073.0,98.69,0.0,0.0,0.0,4.669,1325.87,1153.49
189,4.892,1733.0,26.51,3063.0,100.0,0.0,0.0,0.0,4.892,1393.05,1156.7
190,4.778,1737.0,31.42,3069.0,99.31,0.0,0.0,0.0,4.778,1348.02,1165.68
191,4.785,1752.0,31.28,3067.0,99.21,0.0,0.0,0.0,4.785,1370.98,1153.62
192,4.763,1727.0,31.93,3069.0,99.24,0.0,0.0,0.0,4.763,1358.21,1156.89
193,5.279,1746.0,78.11,3065.0,99.73,0.0,0.0,0.0,5.279,1399.62,1166.18
194,4.756,1764.0,46.22,3073.0,98.76,0.0,0.0,0.0,4.756,1337.49,1155.2
195,4.802,1735.0,33.7,3068.0,99.46,0.0,709.0,0.22,4.802,1343.5,1159.04
196,4.779,1745.0,29.49,3068.0,99.34,0.0,0.0,0.0,4.779,1357.09,1149.81
197,4.788,1729.0,30.77,3068.0,99.41,0.0,0.0,0.0,4.788,1363.21,1161.51
198,4.775,1735.0,28.25,3069.0,99.36,0.0,0.0,0.0,4.775,1352.21,1150.61
199,4.843,1733.0,29.89,3065.0,99.59,0.0,0.0,0.0,4.843,1394.06,1162.99
200,4.776,1730.0,31.91,3068.0,99.2,0.0,709.0,0.22,4.776,1360.96,1162.65
201,4.832,1740.0,27.58,3066.0,99.6,0.0,0.0,0.0,4.832,1374.93,1156.34
202,4.753,1743.0,29.79,3069.0,99.15,0.0,0.0,0.0,4.753,1338.44,1152.35
203,4.781,1741.0,30.29,3068.0,99.31,0.0,712.0,0.32,4.781,1340.41,1160.46
204,4.881,1738.0,43.7,3067.0,99.54,0.0,713.0,0.31,4.881,1363.11,1151.61
205,4.9,1706.0,26.07,3064.0,99.86,0.0,0.0,0.0,4.9,1383.47,1167.83
206,4.798,1734.0,29.41,3067.0,99.28,0.0,0.0,0.0,4.798,1358.9,1149.3
207,4.85,1681.0,21.77,3065.0,100.0,0.0,0.0,0.0,4.85,1381.9,1158.12
208,4.942,1733.0,45.51,3066.0,99.52,0.0,0.0,0.0,4.942,1380.86,1170.45
209,4.854,1732.0,34.54,3067.0,99.41,0.0,0.0,0.0,4.854,1362.74,1160.65
210,4.871,1718.0,26.4,3065.0,99.83,0.0,0.0,0.0,4.871,1392.47,1160.45
211,4.79,1715.0,30.35,3069.0,99.49,0.0,0.0,0.0,4.79,1346.06,1160.91
212,4.8,1743.0,32.37,3068.0,99.46,0.0,709.0,0.22,4.8,1373.02,1151.86
213,4.768,1746.0,32.08,3069.0,99.27,0.0,0.0,0.0,4.768,1368.81,1168.81
214,4.774,1743.0,31.34,3069.0,99.25,0.0,0.0,0.0,4.774,1346.81,1150.99
215,4.803,1745.0,31.7,3067.0,99.31,0.0,0.0,0.0,4.803,1371.52,1166.0
216,4.884,1716.0,27.19,3064.0,99.89,0.0,709.0,0.22,4.884,1349.27,1155.09
217,4.721,1754.0,33.37,3072.0,99.08,0.0,0.0,0.0,4.721,1332.69,1159.85
218,4.867,1737.0,26.71,3065.0,99.67,0.0,708.0,0.22,4.867,1370.31,1163.23
219,4.757,1745.0,32.34,3069.0,99.16,0.0,0.0,0.0,4.757,1373.8,1155.39
220,4.823,1732.0,29.83,3067.0,99.48,0.0,0.0,0.0,4.823,1365.63,1160.83
221,4.82,1719.0,29.87,3067.0,99.61,0.0,0.0,0.0,4.82,1377.65,1154.78
222,4.768,1735.0,28.73,3069.0,99.26,0.0,0.0,0.0,4.768,1355.44,1164.2
223,4.783,1756.0,30.72,3068.0,99.56,0.0,0.0,0.0,4.783,1358.36,1155.58
224,5.402,1761.0,35.51,3053.0,99.86,0.0,0.0,0.0,5.402,1387.71,1162.67
225,4.822,1796.0,39.03,3066.0,99.53,0.0,708.0,0.22,4.822,1419.65,1154.07
226,4.784,1735.0,31.05,3067.0,99.37,0.0,0.0,0.0,4.784,1395.55,1156.9
227,4.813,1708.0,25.06,3066.0,99.61,0.0,0.0,0.0,4.813,1375.14,1157.88
228,4.704,1769.0,36.6,3072.0,99.02,0.0,0.0,0.0,4.704,1335.62,1158.16
229,4.874,1728.0,26.31,3064.0,99.87,0.0,0.0,0.0,4.874,1397.34,1159.33
230,4.76,1745.0,31.81,3070.0,99.28,0.0,0.0,0.0,4.76,1360.06,1154.95
231,4.777,1734.0,30.84,3069.0,99.29,0.0,0.0,0.0,4.777,1350.42,1158.31
232,4.874,1722.0,26.74,3065.0,99.69,0.0,708.0,0.22,4.874,1378.32,1157.33
233,4.801,1728.0,38.64,3069.0,99.29,0.0,0.0,0.0,4.801,1354.29,1157.41
234,4.839,1727.0,35.37,3066.0,99.34,0.0,708.0,0.22,4.839,1375.02,1162.23
235,4.875,1720.0,27.46,3064.0,99.86,0.0,0.0,0.0,4.875,1386.72,1156.04
236,4.782,1753.0,29.34,3068.0,99.33,0.0,0.0,0.0,4.782,1351.58,1167.56
237,4.797,1780.0,32.73,3065.0,99.48,0.0,0.0,0.0,4.797,1393.34,1152.39
238,4.876,1767.0,30.46,3062.0,99.69,0.0,0.0,0.0,4.876,1467.43,1151.31
239,4.964,1735.0,27.78,3064.0,99.85,0.0,0.0,0.0,4.964,1386.36,1164.54
240,5.056,1763.0,31.56,3062.0,99.53,0.0,0.0,0.0,5.056,1369.96,1149.43
241,4.837,1739.0,35.97,3067.0,99.52,0.0,709.0,0.22,4.837,1382.14,1166.67
242,4.718,1763.0,34.37,3070.0,98.65,0.0,0.0,0.0,4.718,1341.46,1150.85
243,4.852,1744.0,31.16,3066.0,99.62,0.0,708.0,0.22,4.852,1378.25,1167.8
244,4.817,1745.0,31.36,3067.0,99.41,0.0,0.0,0.0,4.817,1384.27,1156.22
245,4.954,1763.0,42.43,3065.0,99.74,0.0,708.0,0.22,4.954,1380.91,1160.52
246,4.82,1690.0,24.87,3066.0,99.42,0.0,0.0,0.0,4.82,1380.4,1162.88
247,4.838,1709.0,27.93,3065.0,99.59,0.0,0.0,0.0,4.838,1363.73,1159.52
248,4.879,1706.0,26.83,3065.0,99.84,0.0,0.0,0.0,4.879,1404.17,1154.87
249,4.778,1739.0,29.4,3068.0,99.37,0.0,0.0,0.0,4.778,1354.57,1159.31
250,4.867,1732.0,30.41,3066.0,99.7,0.0,708.0,0.22,4.867,1385.29,1161.86
251,4.846,1744.0,28.22,3066.0,99.75,0.0,0.0,0.0,4.846,1388.53,1152.1
252,4.827,1725.0,27.66,3067.0,99.59,0.0,0.0,0.0,4.827,1357.24,1153.06
253,4.799,1734.0,28.79,3067.0,99.29,0.0,0.0,0.0,4.799,1373.5,1163.06
254,4.844,1734.0,27.53,3066.0,99.86,0.0,0.0,0.0,4.844,1358.11,1151.5
255,4.891,1816.0,40.41,3062.0,99.79,0.0,712.0,0.31,4.891,1494.71,1162.47
256,4.79,1742.0,31.32,3068.0,99.21,0.0,0.0,0.0,4.79,1354.11,1154.4
257,4.776,1749.0,41.41,3071.0,98.86,0.0,713.0,0.31,4.776,1335.22,1159.51
258,4.85,1770.0,51.02,3070.0,99.05,0.0,0.0,0.0,4.85,1348.9,1153.93
259,4.935,1764.0,55.74,3069.0,99.3,0.0,708.0,0.22,4.935,1354.35,1158.6
260,4.765,1723.0,32.37,3069.0,99.34,0.0,0.0,0.0,4.765,1357.34,1155.94
261,4.8,1768.0,36.85,3065.0,99.62,0.0,0.0,0.0,4.8,1449.64,1161.89
262,4.84,1735.0,30.86,3066.0,99.36,0.0,708.0,0.22,4.84,1357.86,1163.41
263,4.799,1760.0,50.44,3070.0,98.89,0.0,709.0,0.22,4.799,1335.47,1151.68
264,4.818,1775.0,37.34,3067.0,99.4,0.0,0.0,0.0,4.818,1372.64,1162.74
265,4.87,1777.0,31.99,3062.0,99.87,0.0,712.0,0.32,4.87,1481.36,1156.85
266,4.723,1742.0,29.48,3070.0,98.97,0.0,0.0,0.0,4.723,1344.39,1155.43
267,4.926,1780.0,42.2,3066.0,99.66,0.0,0.0,0.0,4.926,1363.39,1158.72
268,4.79,1744.0,31.6,3068.0,99.22,0.0,0.0,0.0,4.79,1349.55,1159.65
269,4.811,1727.0,30.26,3067.0,99.21,0.0,0.0,0.0,4.811,1369.15,1152.39
270,4.71,1769.0,33.76,3071.0,98.88,0.0,0.0,0.0,4.71,1335.25,1151.77
271,4.852,1725.0,28.74,3065.0,99.56,0.0,709.0,0.22,4.852,1366.64,1161.21
272,4.816,1750.0,30.32,3068.0,99.38,0.0,0.0,0.0,4.816,1369.05,1159.97
273,4.912,1730.0,37.95,3066.0,99.56,0.0,709.0,0.22,4.912,1381.08,1160.83
274,4.766,1749.0,31.19,3068.0,99.24,0.0,0.0,0.0,4.766,1357.02,1154.77
