Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
18,4.677,1800.0,34.41,3072.0,99.32,0.0,0.0,0.0,4.677,1402.38,1154.52
19,4.668,1841.0,38.47,3072.0,99.64,0.0,0.0,0.0,4.668,1456.07,1151.78
20,4.988,1782.0,32.54,3060.0,99.79,0.0,0.0,0.0,4.988,1470.68,1150.84
21,4.771,1788.0,33.36,3064.0,99.92,0.0,0.0,0.0,4.771,1471.12,1161.63
22,4.734,1785.0,33.02,3067.0,99.74,0.0,0.0,0.0,4.734,1463.44,1148.35
23,4.791,1801.0,41.74,3066.0,99.76,0.0,0.0,0.0,4.791,1479.14,1164.88
24,4.83,1777.0,26.9,3060.0,99.95,0.0,0.0,0.0,4.83,1481.0,1154.73
25,4.828,1783.0,27.71,3060.0,99.93,0.0,0.0,0.0,4.828,1480.75,1160.98
26,4.678,1824.0,36.64,3073.0,99.51,0.0,0.0,0.0,4.678,1424.87,1153.01
27,4.742,1793.0,32.95,3067.0,99.74,0.0,0.0,0.0,4.742,1450.35,1143.2
28,4.683,1822.0,36.61,3072.0,99.73,0.0,713.0,0.63,4.683,1458.71,1158.98
29,4.729,1815.0,34.04,3067.0,99.8,0.0,0.0,0.0,4.729,1456.87,1158.52
30,4.747,1808.0,32.72,3068.0,99.81,0.001,712.0,0.32,4.748,1438.24,1158.6
31,4.744,1817.0,32.38,3067.0,99.74,0.0,0.0,0.0,4.744,1477.85,1146.56
32,4.845,1771.0,28.7,3060.0,99.95,0.0,0.0,0.0,4.845,1471.75,1161.47
33,4.708,1756.0,31.35,3072.0,99.31,0.0,0.0,0.0,4.708,1369.44,1160.46
34,4.692,1732.0,30.13,3072.0,99.34,0.0,0.0,0.0,4.692,1359.9,1157.7
35,4.672,1728.0,30.86,3074.0,99.09,0.0,0.0,0.0,4.672,1326.24,1161.68
36,4.775,1737.0,28.09,3067.0,99.86,0.0,0.0,0.0,4.775,1397.2,1165.65
37,4.695,1743.0,31.11,3073.0,99.33,0.0,0.0,0.0,4.695,1331.72,1159.18
38,4.748,1743.0,31.06,3070.0,99.68,0.0,0.0,0.0,4.748,1379.92,1163.06
39,4.772,1714.0,27.84,3067.0,99.84,0.0,0.0,0.0,4.772,1385.68,1156.66
40,4.691,1748.0,31.9,3074.0,99.1,0.0,0.0,0.0,4.691,1352.3,1164.77
41,4.769,1740.0,28.31,3067.0,99.71,0.0,0.0,0.0,4.769,1385.45,1157.59
42,4.781,1722.0,26.61,3067.0,99.69,0.0,0.0,0.0,4.781,1363.87,1166.47
43,4.73,1724.0,28.72,3070.0,99.4,0.0,0.0,0.0,4.73,1378.6,1151.68
44,4.694,1773.0,32.79,3074.0,99.35,0.001,713.0,0.31,4.695,1351.25,1167.65
45,4.687,1745.0,32.06,3075.0,99.42,0.0,0.0,0.0,4.687,1379.49,1154.55
46,4.722,1730.0,30.34,3071.0,99.44,0.0,708.0,0.22,4.722,1340.29,1160.62
47,4.732,1720.0,25.11,3069.0,99.39,0.0,0.0,0.0,4.732,1354.2,1155.55
48,4.646,1745.0,30.66,3076.0,98.91,0.0,0.0,0.0,4.646,1348.94,1161.5
49,4.803,1702.0,26.37,3066.0,99.87,0.0,0.0,0.0,4.803,1372.68,1160.31
50,4.683,1752.0,31.33,3074.0,99.11,0.0,0.0,0.0,4.683,1361.23,1156.78
51,4.766,1734.0,27.78,3069.0,99.65,0.0,0.0,0.0,4.766,1355.02,1162.86
52,4.72,1758.0,30.44,3071.0,99.3,0.0,712.0,0.31,4.72,1340.29,1157.42
53,4.696,1744.0,33.86,3075.0,99.03,0.0,0.0,0.0,4.696,1328.1,1155.59
54,4.742,1736.0,27.89,3070.0,99.45,0.0,0.0,0.0,4.742,1379.03,1154.51
55,4.711,1735.0,30.65,3073.0,99.45,0.0,0.0,0.0,4.711,1353.81,1168.36
56,4.748,1736.0,29.96,3070.0,99.37,0.0,0.0,0.0,4.748,1364.83,1163.45
57,4.71,1761.0,35.86,3074.0,99.13,0.0,713.0,0.31,4.71,1328.9,1153.42
58,4.76,1749.0,29.34,3070.0,99.63,0.0,0.0,0.0,4.76,1363.7,1162.5
59,4.797,1746.0,36.78,3071.0,99.56,0.0,709.0,0.22,4.797,1348.97,1159.86
60,4.731,1714.0,29.57,3072.0,99.27,0.0,0.0,0.0,4.731,1337.4,1160.38
61,4.773,1768.0,30.94,3068.0,99.59,0.0,0.0,0.0,4.773,1398.2,1159.84
62,4.796,1806.0,34.56,3067.0,99.77,0.0,0.0,0.0,4.796,1469.62,1155.58
63,4.795,1759.0,32.95,3067.0,99.7,0.0,0.0,0.0,4.795,1447.62,1157.73
64,4.812,1803.0,34.04,3065.0,99.74,0.0,0.0,0.0,4.812,1471.68,1152.09
65,4.821,1783.0,32.43,3065.0,99.85,0.0,0.0,0.0,4.821,1477.77,1157.59
66,4.796,1786.0,34.22,3067.0,99.67,0.0,0.0,0.0,4.796,1471.88,1152.61
67,4.774,1774.0,31.21,3068.0,99.77,0.0,0.0,0.0,4.774,1468.88,1157.6
68,4.757,1785.0,32.53,3069.0,99.75,0.0,709.0,0.43,4.757,1419.19,1141.65
69,4.857,1795.0,32.81,3063.0,99.73,0.0,0.0,0.0,4.857,1494.93,1171.21
70,4.808,1783.0,30.05,3066.0,99.78,0.0,0.0,0.0,4.808,1441.54,1148.73
71,4.758,1799.0,34.86,3069.0,99.67,0.0,0.0,0.0,4.758,1440.63,1150.78
72,4.844,1785.0,30.36,3063.0,99.81,0.0,0.0,0.0,4.844,1466.48,1164.26
73,4.776,1818.0,33.52,3069.0,99.74,0.0,0.0,0.0,4.776,1439.07,1144.4
74,4.864,1761.0,27.53,3061.0,99.9,0.0,0.0,0.0,4.864,1455.06,1151.69
75,4.837,1785.0,35.26,3066.0,99.82,0.0,0.0,0.0,4.837,1457.41,1152.25
76,4.837,1775.0,32.59,3065.0,99.83,0.0,709.0,0.22,4.837,1473.44,1163.67
77,4.779,1790.0,33.34,3069.0,99.69,0.0,0.0,0.0,4.779,1450.69,1150.3
78,4.836,1785.0,32.14,3066.0,99.82,0.0,0.0,0.0,4.836,1457.07,1158.58
79,4.756,1811.0,39.09,3073.0,99.73,0.0,0.0,0.0,4.756,1468.91,1154.18
80,4.865,1842.0,43.96,3068.0,99.72,0.0,0.0,0.0,4.865,1463.44,1144.41
81,4.833,1812.0,33.88,3066.0,99.75,0.0,0.0,0.0,4.833,1461.6,1158.03
82,4.859,1770.0,37.6,3064.0,99.76,0.0,0.0,0.0,4.859,1466.58,1154.53
83,4.853,1785.0,30.91,3062.0,99.75,0.0,0.0,0.0,4.853,1468.15,1157.78
84,4.864,1749.0,28.76,3063.0,99.86,0.0,0.0,0.0,4.864,1439.68,1157.77
85,4.835,1722.0,26.22,3066.0,99.92,0.0,0.0,0.0,4.835,1371.85,1154.81
86,4.79,1702.0,28.41,3068.0,99.57,0.0,0.0,0.0,4.79,1373.64,1164.2
87,4.771,1710.0,24.31,3069.0,99.59,0.0,0.0,0.0,4.771,1377.61,1163.95
88,4.797,1733.0,27.85,3068.0,99.48,0.0,0.0,0.0,4.797,1371.57,1157.28
89,4.777,1728.0,27.78,3070.0,99.4,0.0,0.0,0.0,4.777,1350.39,1159.98
90,4.754,1755.0,36.04,3074.0,99.2,0.0,0.0,0.0,4.754,1335.37,1154.25
91,4.833,1710.0,28.34,3066.0,99.72,0.0,712.0,0.31,4.833,1371.35,1162.1
92,4.77,1731.0,27.54,3070.0,99.49,0.0,0.0,0.0,4.77,1332.22,1159.44
93,4.802,1745.0,28.91,3069.0,99.67,0.0,0.0,0.0,4.802,1368.02,1160.68
94,4.812,1715.0,27.59,3067.0,99.54,0.0,0.0,0.0,4.812,1351.01,1160.76
95,4.83,1745.0,27.3,3066.0,99.86,0.0,0.0,0.0,4.83,1381.65,1158.59
96,4.756,1740.0,30.46,3072.0,99.18,0.0,0.0,0.0,4.756,1352.09,1160.83
97,4.769,1736.0,28.16,3070.0,99.33,0.0,0.0,0.0,4.769,1342.44,1148.54
98,4.802,1701.0,28.56,3068.0,99.72,0.0,0.0,0.0,4.802,1369.44,1168.45
99,4.815,1766.0,31.0,3067.0,99.65,0.0,0.0,0.0,4.815,1435.33,1158.47
100,4.881,1753.0,27.7,3060.0,99.89,0.0,0.0,0.0,4.881,1468.58,1149.96
101,4.79,1807.0,34.01,3069.0,99.73,0.0,0.0,0.0,4.79,1439.05,1158.95
102,4.827,1772.0,28.97,3066.0,99.83,0.0,0.0,0.0,4.827,1426.41,1151.43
103,4.81,1778.0,34.18,3067.0,99.67,0.0,0.0,0.0,4.81,1462.25,1153.15
104,4.829,1773.0,30.38,3066.0,99.61,0.0,0.0,0.0,4.829,1412.41,1148.4
105,4.796,1725.0,28.11,3069.0,99.43,0.0,0.0,0.0,4.796,1363.67,1160.72
106,4.819,1725.0,24.63,3066.0,99.71,0.0,0.0,0.0,4.819,1376.45,1166.33
107,4.782,1709.0,24.13,3068.0,99.57,0.0,0.0,0.0,4.782,1372.99,1157.92
108,4.813,1735.0,24.25,3066.0,99.67,0.0,0.0,0.0,4.813,1374.17,1155.97
109,4.843,1727.0,25.84,3065.0,99.72,0.0,0.0,0.0,4.843,1363.87,1162.69
110,4.83,1751.0,26.58,3067.0,99.73,0.0,0.0,0.0,4.83,1386.48,1161.44
111,4.793,1756.0,28.28,3068.0,99.62,0.0,712.0,0.32,4.793,1357.66,1150.37
112,4.86,1736.0,38.99,3067.0,99.65,0.0,0.0,0.0,4.86,1358.21,1168.3
113,4.813,1725.0,28.4,3068.0,99.68,0.0,0.0,0.0,4.813,1373.37,1159.0
114,4.803,1738.0,27.05,3069.0,99.59,0.0,0.0,0.0,4.803,1370.53,1150.98
115,4.877,1702.0,24.57,3063.0,100.0,0.0,0.0,0.0,4.877,1388.94,1168.42
116,4.745,1738.0,30.34,3072.0,99.42,0.0,0.0,0.0,4.745,1322.01,1158.89
117,4.777,1754.0,31.48,3070.0,99.49,0.002,713.0,0.63,4.779,1367.36,1152.02
118,4.919,1731.0,30.97,3063.0,100.0,0.0,0.0,0.0,4.919,1394.42,1172.4
119,4.771,1747.0,30.52,3071.0,99.46,0.0,0.0,0.0,4.771,1350.22,1156.64
120,4.746,1748.0,31.67,3072.0,99.25,0.0,0.0,0.0,4.746,1352.16,1152.11
121,4.7,1766.0,33.29,3075.0,98.82,0.0,0.0,0.0,4.7,1325.29,1162.33
122,4.8,1708.0,27.82,3066.0,99.18,0.002,713.0,0.63,4.802,1364.48,1153.79
123,4.783,1710.0,30.56,3070.0,99.68,0.0,0.0,0.0,4.783,1345.64,1155.76
124,4.721,1759.0,31.53,3073.0,99.16,0.001,712.0,0.32,4.722,1334.25,1162.08
125,4.764,1739.0,31.2,3070.0,99.46,0.0,0.0,0.0,4.764,1359.52,1159.44
126,4.722,1719.0,28.41,3072.0,99.16,0.0,0.0,0.0,4.722,1353.07,1162.41
127,4.784,1719.0,25.45,3068.0,99.4,0.0,0.0,0.0,4.784,1341.63,1153.23
128,4.814,1749.0,26.09,3067.0,99.62,0.0,0.0,0.0,4.814,1361.18,1163.49
129,4.766,1787.0,34.54,3068.0,99.5,0.0,0.0,0.0,4.766,1437.73,1149.68
130,4.858,1760.0,29.91,3062.0,99.77,0.0,0.0,0.0,4.858,1454.63,1151.53
131,4.85,1739.0,26.41,3065.0,99.73,0.0,0.0,0.0,4.85,1373.56,1159.96
132,4.828,1716.0,26.93,3067.0,99.8,0.0,0.0,0.0,4.828,1359.56,1155.82
133,4.774,1719.0,27.31,3069.0,99.31,0.0,0.0,0.0,4.774,1354.44,1160.2
134,4.821,1695.0,25.34,3067.0,99.56,0.0,0.0,0.0,4.821,1361.43,1156.15
135,4.807,1735.0,29.34,3067.0,99.56,0.0,0.0,0.0,4.807,1368.21,1165.53
136,4.791,1719.0,29.95,3068.0,99.42,0.0,0.0,0.0,4.791,1351.65,1161.05
137,4.783,1727.0,29.1,3068.0,99.47,0.0,0.0,0.0,4.783,1358.75,1158.25
138,5.048,1733.0,31.51,3065.0,99.72,0.0,0.0,0.0,5.048,1354.44,1159.4
139,4.84,1721.0,28.04,3066.0,99.72,0.0,0.0,0.0,4.84,1375.68,1159.93
140,4.836,1701.0,28.61,3066.0,99.86,0.0,0.0,0.0,4.836,1382.61,1152.65
141,4.811,1733.0,29.11,3067.0,99.52,0.0,0.0,0.0,4.811,1363.77,1156.39
142,4.777,1746.0,43.18,3073.0,99.07,0.0,0.0,0.0,4.777,1342.17,1168.7
143,4.81,1737.0,30.56,3067.0,99.77,0.0,0.0,0.0,4.81,1398.5,1149.18
144,4.817,1748.0,28.28,3067.0,99.48,0.0,0.0,0.0,4.817,1369.02,1160.64
145,4.74,1755.0,30.68,3071.0,99.27,0.0,0.0,0.0,4.74,1359.89,1167.0
146,4.794,1722.0,23.09,3067.0,99.44,0.0,0.0,0.0,4.794,1362.8,1160.64
147,4.865,1729.0,25.21,3064.0,99.88,0.0,0.0,0.0,4.865,1377.98,1163.56
148,4.848,1718.0,26.02,3066.0,99.85,0.0,0.0,0.0,4.848,1361.42,1150.82
149,4.729,1733.0,29.7,3071.0,99.0,0.0,0.0,0.0,4.729,1331.69,1161.69
150,4.805,1718.0,27.71,3067.0,99.51,0.0,0.0,0.0,4.805,1353.19,1152.44
151,4.813,1724.0,28.97,3068.0,99.52,0.0,0.0,0.0,4.813,1373.78,1167.65
152,4.803,1766.0,33.12,3067.0,99.55,0.0,0.0,0.0,4.803,1360.22,1162.62
153,4.819,1686.0,26.59,3067.0,99.56,0.0,0.0,0.0,4.819,1346.98,1155.44
154,4.811,1756.0,30.86,3066.0,99.71,0.0,0.0,0.0,4.811,1387.54,1161.25
155,4.775,1709.0,31.03,3067.0,99.3,0.0,708.0,0.22,4.775,1354.76,1156.34
156,4.755,1760.0,33.15,3068.0,99.22,0.0,0.0,0.0,4.755,1377.75,1165.01
157,4.82,1706.0,26.65,3066.0,99.56,0.0,0.0,0.0,4.82,1360.57,1158.22
158,4.798,1733.0,26.27,3066.0,99.47,0.0,0.0,0.0,4.798,1344.57,1151.55
159,4.83,1738.0,27.04,3065.0,99.55,0.0,0.0,0.0,4.83,1370.85,1159.87
160,4.821,1725.0,26.48,3065.0,99.59,0.0,0.0,0.0,4.821,1366.91,1161.05
161,4.775,1770.0,31.84,3070.0,99.28,0.0,0.0,0.0,4.775,1353.06,1167.88
162,4.794,1738.0,29.04,3068.0,99.4,0.0,0.0,0.0,4.794,1346.41,1156.84
163,4.768,1742.0,29.35,3069.0,99.28,0.0,0.0,0.0,4.768,1358.14,1155.05
164,4.727,1766.0,33.13,3072.0,99.06,0.0,0.0,0.0,4.727,1342.27,1164.28
165,4.806,1715.0,27.24,3066.0,99.76,0.0,0.0,0.0,4.806,1400.56,1154.64
166,4.81,1808.0,34.59,3064.0,99.82,0.0,0.0,0.0,4.81,1472.96,1152.03
167,4.788,1795.0,35.48,3066.0,99.66,0.0,0.0,0.0,4.788,1440.35,1153.44
168,4.829,1781.0,34.37,3065.0,99.72,0.0,0.0,0.0,4.829,1449.81,1144.58
169,4.825,1769.0,33.92,3064.0,99.55,0.0,0.0,0.0,4.825,1416.04,1159.25
170,4.819,1734.0,29.68,3066.0,99.53,0.0,716.0,0.61,4.819,1355.92,1157.77
171,4.873,1738.0,39.29,3064.0,99.32,0.0,0.0,0.0,4.873,1362.18,1164.07
172,4.867,1701.0,25.88,3064.0,99.86,0.0,714.0,0.41,4.867,1364.09,1156.87
173,4.901,1763.0,30.53,3060.0,99.91,0.0,0.0,0.0,4.901,1467.94,1163.0
174,4.826,1802.0,34.86,3063.0,99.71,0.0,0.0,0.0,4.826,1458.44,1153.91
175,4.828,1811.0,35.54,3064.0,99.81,0.0,0.0,0.0,4.828,1471.37,1150.16
176,4.861,1780.0,32.09,3062.0,99.78,0.0,0.0,0.0,4.861,1438.93,1155.4
177,4.914,1814.0,37.42,3062.0,99.87,0.0,0.0,0.0,4.914,1486.89,1157.23
178,4.873,1768.0,30.33,3062.0,99.86,0.0,0.0,0.0,4.873,1448.19,1153.56
179,4.782,1745.0,30.32,3069.0,99.5,0.0,0.0,0.0,4.782,1351.46,1163.18
180,4.815,1740.0,30.85,3067.0,99.73,0.0,0.0,0.0,4.815,1377.07,1156.88
181,4.837,1735.0,27.5,3066.0,99.76,0.0,0.0,0.0,4.837,1376.96,1159.27
182,4.796,1731.0,29.89,3068.0,99.49,0.0,0.0,0.0,4.796,1331.21,1161.37
183,4.8,1724.0,27.37,3067.0,99.6,0.0,0.0,0.0,4.8,1345.97,1156.33
184,4.743,1733.0,30.24,3070.0,99.19,0.0,0.0,0.0,4.743,1349.62,1155.83
185,4.747,1707.0,28.85,3070.0,99.22,0.0,0.0,0.0,4.747,1353.74,1165.91
186,4.878,1819.0,34.86,3061.0,99.81,0.001,711.0,0.53,4.879,1480.72,1154.13
187,4.891,1791.0,31.2,3059.0,99.9,0.0,0.0,0.0,4.891,1468.52,1149.53
188,4.857,1800.0,34.74,3061.0,99.84,0.0,709.0,0.43,4.857,1470.8,1155.83
189,4.839,1788.0,32.25,3063.0,99.64,0.0,0.0,0.0,4.839,1439.44,1158.06
190,4.855,1784.0,31.45,3062.0,99.72,0.0,0.0,0.0,4.855,1471.53,1155.96
191,4.825,1792.0,37.45,3064.0,99.74,0.0,0.0,0.0,4.825,1474.3,1161.48
192,4.926,1809.0,41.59,3063.0,99.8,0.0,0.0,0.0,4.926,1472.21,1158.75
193,4.872,1850.0,40.53,3065.0,99.73,0.0,0.0,0.0,4.872,1442.68,1156.73
194,4.914,1795.0,33.07,3059.0,100.0,0.0,0.0,0.0,4.914,1508.47,1152.49
195,4.885,1780.0,31.58,3061.0,99.81,0.0,708.0,0.22,4.885,1462.79,1154.9
196,4.857,1789.0,34.77,3063.0,99.76,0.0,0.0,0.0,4.857,1460.76,1152.38
197,4.842,1745.0,27.87,3065.0,99.64,0.0,0.0,0.0,4.842,1371.56,1160.56
198,4.833,1740.0,27.2,3065.0,99.56,0.0,0.0,0.0,4.833,1357.64,1161.65
199,4.793,1741.0,29.05,3068.0,99.4,0.0,0.0,0.0,4.793,1345.87,1151.73
200,4.819,1710.0,27.57,3067.0,99.62,0.0,0.0,0.0,4.819,1357.08,1164.89
201,4.918,1715.0,41.64,3065.0,99.68,0.001,712.0,0.53,4.918,1365.58,1160.02
202,4.813,1725.0,27.98,3066.0,99.37,0.0,0.0,0.0,4.813,1360.56,1157.92
203,4.784,1753.0,30.65,3068.0,99.33,0.004,713.0,0.63,4.788,1371.17,1153.86
204,4.787,1731.0,26.72,3067.0,99.37,0.0,0.0,0.0,4.787,1338.78,1150.09
205,4.789,1697.0,25.27,3067.0,99.61,0.0,0.0,0.0,4.789,1354.67,1164.24
206,4.841,1724.0,28.98,3066.0,99.72,0.0,0.0,0.0,4.841,1376.63,1154.78
207,4.832,1724.0,27.96,3065.0,99.55,0.0,0.0,0.0,4.832,1375.73,1163.32
208,4.787,1726.0,28.96,3068.0,99.45,0.0,0.0,0.0,4.787,1344.97,1150.81
209,4.826,1709.0,24.78,3067.0,99.59,0.0,0.0,0.0,4.826,1373.78,1162.11
210,4.789,1707.0,28.12,3068.0,99.5,0.0,0.0,0.0,4.789,1336.07,1161.03
211,4.854,1731.0,26.08,3065.0,99.71,0.0,0.0,0.0,4.854,1365.05,1160.47
212,4.828,1705.0,28.84,3068.0,99.71,0.0,0.0,0.0,4.828,1378.34,1155.92
213,4.814,1711.0,29.32,3067.0,99.73,0.0,0.0,0.0,4.814,1357.62,1152.95
214,4.869,1714.0,24.87,3065.0,99.9,0.0,0.0,0.0,4.869,1364.89,1168.52
215,4.853,1713.0,25.68,3065.0,99.8,0.0,0.0,0.0,4.853,1365.98,1157.23
216,4.81,1741.0,30.24,3067.0,99.57,0.0,0.0,0.0,4.81,1361.05,1158.32
217,4.814,1731.0,28.53,3067.0,99.58,0.0,0.0,0.0,4.814,1358.38,1156.93
218,4.818,1745.0,30.8,3067.0,99.46,0.002,713.0,0.63,4.82,1350.66,1165.36
219,4.893,1725.0,38.73,3068.0,99.67,0.0,0.0,0.0,4.893,1369.26,1155.89
220,4.835,1758.0,43.91,3069.0,98.64,0.0,709.0,0.22,4.835,1353.66,1157.12
221,4.811,1729.0,31.67,3068.0,99.38,0.0,0.0,0.0,4.811,1366.3,1162.19
222,4.766,1733.0,31.33,3069.0,99.17,0.0,709.0,0.22,4.766,1344.45,1147.9
223,4.799,1730.0,28.03,3067.0,99.43,0.0,0.0,0.0,4.799,1363.91,1159.16
224,4.799,1726.0,26.17,3067.0,99.47,0.0,0.0,0.0,4.799,1374.11,1161.41
225,4.857,1760.0,28.92,3066.0,99.62,0.0,0.0,0.0,4.857,1384.48,1161.59
226,4.779,1758.0,33.59,3069.0,99.33,0.0,0.0,0.0,4.779,1350.27,1161.24
227,4.768,1749.0,30.51,3069.0,99.19,0.0,0.0,0.0,4.768,1333.66,1153.55
228,4.853,1713.0,26.93,3066.0,99.32,0.0,0.0,0.0,4.853,1367.67,1161.55
229,4.808,1715.0,28.08,3068.0,99.69,0.0,714.0,0.41,4.808,1346.49,1164.38
230,4.944,1750.0,40.81,3061.0,99.76,0.0,0.0,0.0,4.944,1439.9,1149.33
231,4.883,1771.0,32.32,3061.0,99.85,0.0,0.0,0.0,4.883,1478.74,1163.6
232,4.935,1802.0,32.93,3059.0,99.84,0.0,712.0,0.63,4.935,1508.96,1162.02
233,4.926,1795.0,31.06,3061.0,99.99,0.0,0.0,0.0,4.926,1487.67,1154.85
234,4.848,1803.0,30.79,3063.0,99.66,0.002,712.0,0.32,4.85,1454.45,1156.21
235,4.887,1795.0,31.6,3061.0,99.87,0.0,0.0,0.0,4.887,1481.06,1146.79
236,4.858,1835.0,43.09,3065.0,99.84,0.0,0.0,0.0,4.858,1473.43,1157.89
237,4.894,1776.0,30.28,3061.0,99.88,0.0,0.0,0.0,4.894,1456.33,1150.97
238,4.901,1813.0,32.05,3060.0,99.74,0.001,710.0,0.22,4.902,1457.49,1162.04
239,4.813,1797.0,33.52,3065.0,99.73,0.0,0.0,0.0,4.813,1464.37,1148.01
240,4.919,1785.0,30.78,3060.0,99.86,0.0,0.0,0.0,4.919,1483.16,1155.8
241,4.9,1789.0,31.83,3060.0,99.8,0.0,0.0,0.0,4.9,1481.74,1151.02
242,4.834,1811.0,32.75,3063.0,99.63,0.0,0.0,0.0,4.834,1451.91,1157.84
243,4.791,1768.0,29.65,3065.0,99.67,0.0,0.0,0.0,4.791,1442.34,1143.5
244,4.808,1795.0,33.06,3065.0,99.76,0.0,0.0,0.0,4.808,1425.21,1163.49
245,4.862,1775.0,31.48,3063.0,99.7,0.0,0.0,0.0,4.862,1457.05,1155.2
246,4.776,1787.0,35.24,3067.0,99.66,0.0,0.0,0.0,4.776,1410.14,1147.28
247,4.856,1775.0,31.61,3063.0,99.78,0.0,0.0,0.0,4.856,1436.63,1158.61
248,4.812,1814.0,37.21,3065.0,99.76,0.0,0.0,0.0,4.812,1449.69,1156.89
249,4.888,1794.0,33.13,3062.0,99.78,0.0,713.0,0.31,4.888,1470.26,1153.75
250,4.895,1781.0,29.75,3061.0,99.81,0.0,0.0,0.0,4.895,1469.8,1153.09
251,4.909,1793.0,30.28,3061.0,99.89,0.0,708.0,0.22,4.909,1480.51,1154.73
252,4.928,1758.0,28.13,3060.0,99.89,0.0,0.0,0.0,4.928,1468.2,1154.39
253,4.863,1804.0,36.55,3063.0,99.85,0.0,0.0,0.0,4.863,1490.53,1151.95
254,4.823,1791.0,34.52,3064.0,99.67,0.0,0.0,0.0,4.823,1433.95,1153.02
255,4.892,1809.0,34.05,3062.0,99.75,0.0,0.0,0.0,4.892,1484.73,1157.68
256,4.832,1791.0,35.91,3066.0,99.66,0.0,0.0,0.0,4.832,1442.66,1160.96
257,5.142,1809.0,35.32,3059.0,99.84,0.0,0.0,0.0,5.142,1432.56,1154.14
258,4.917,1770.0,30.3,3060.0,99.9,0.0,0.0,0.0,4.917,1496.5,1150.93
259,4.907,1783.0,30.72,3061.0,99.84,0.0,0.0,0.0,4.907,1500.89,1154.58
260,4.901,1799.0,43.06,3063.0,99.78,0.0,0.0,0.0,4.901,1469.43,1153.24
261,4.823,1811.0,35.18,3065.0,99.73,0.0,0.0,0.0,4.823,1457.01,1156.72
262,4.892,1781.0,31.35,3061.0,99.92,0.0,0.0,0.0,4.892,1496.53,1158.64
263,4.867,1781.0,30.03,3061.0,99.88,0.0,0.0,0.0,4.867,1482.77,1154.38
264,4.906,1805.0,31.51,3061.0,99.77,0.0,0.0,0.0,4.906,1480.86,1159.5
265,4.956,1813.0,33.18,3059.0,99.99,0.0,712.0,0.32,4.956,1510.63,1152.75
266,4.893,1794.0,33.13,3061.0,99.9,0.0,0.0,0.0,4.893,1488.36,1159.86
267,4.811,1773.0,34.21,3053.0,98.69,0.0,0.0,0.0,4.811,1456.15,1153.23
268,4.802,1742.0,28.71,3068.0,99.3,0.0,0.0,0.0,4.802,1350.38,1158.26
269,4.81,1735.0,29.94,3067.0,99.43,0.0,0.0,0.0,4.81,1380.14,1153.13
270,4.854,1721.0,26.7,3066.0,99.63,0.0,0.0,0.0,4.854,1363.51,1161.94
271,4.846,1729.0,29.83,3067.0,99.53,0.0,709.0,0.22,4.846,1373.3,1170.35
272,4.856,1708.0,25.88,3066.0,99.73,0.0,0.0,0.0,4.856,1354.62,1167.19
273,4.823,1728.0,28.76,3067.0,99.37,0.0,0.0,0.0,4.823,1370.97,1155.49
274,4.834,1753.0,28.9,3066.0,99.55,0.0,0.0,0.0,4.834,1369.71,1158.74
