Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
63,4.766,1728.0,18.16,3062.0,100.0,0.0,0.0,0.0,4.766,1318.47,1155.3
64,4.866,1723.0,29.53,3059.0,100.0,0.0,0.0,0.0,4.866,1319.24,1150.37
65,4.75,1727.0,16.93,3063.0,99.8,0.0,0.0,0.0,4.75,1319.8,1130.99
66,4.838,1743.0,29.16,3061.0,99.81,0.0,0.0,0.0,4.838,1321.43,1140.72
67,4.818,1745.0,24.13,3060.0,99.87,0.0,0.0,0.0,4.818,1321.61,1131.18
68,4.754,1719.0,16.6,3063.0,99.49,0.0,710.0,0.22,4.754,1313.04,1140.87
69,4.824,1742.0,23.45,3059.0,100.0,0.0,0.0,0.0,4.824,1325.25,1153.14
70,4.779,1691.0,16.28,3061.0,99.95,0.0,710.0,0.22,4.779,1306.99,1127.53
71,4.807,1673.0,14.46,3060.0,99.99,0.0,0.0,0.0,4.807,1312.22,1149.75
72,4.771,1750.0,16.57,3059.0,99.45,0.0,709.0,0.22,4.771,1332.55,1142.0
73,4.762,1694.0,15.95,3064.0,99.94,0.0,0.0,0.0,4.762,1309.68,1128.54
74,4.758,1653.0,14.71,3061.0,100.0,0.0,0.0,0.0,4.758,1307.91,1134.4
75,4.778,1711.0,14.93,3062.0,99.99,0.0,0.0,0.0,4.778,1325.09,1139.35
76,4.808,1705.0,28.11,3063.0,100.0,0.0,0.0,0.0,4.808,1306.11,1153.22
77,4.789,1700.0,15.06,3059.0,100.0,0.0,0.0,0.0,4.789,1313.84,1139.7
78,4.787,1707.0,18.59,3062.0,99.51,0.0,710.0,0.22,4.787,1308.74,1145.54
79,4.782,1691.0,15.91,3059.0,99.51,0.0,0.0,0.0,4.782,1319.83,1157.07
80,4.801,1686.0,15.13,3058.0,100.0,0.0,0.0,0.0,4.801,1319.63,1144.55
81,4.797,1705.0,14.91,3059.0,100.0,0.0,0.0,0.0,4.797,1314.86,1155.39
82,4.8,1678.0,16.05,3060.0,100.0,0.0,709.0,0.22,4.8,1320.88,1141.27
83,4.773,1717.0,19.93,3063.0,100.0,0.0,0.0,0.0,4.773,1316.64,1144.45
84,4.715,1710.0,18.69,3063.0,98.61,0.0,716.0,0.61,4.715,1308.6,1155.71
85,4.76,1668.0,16.7,3064.0,99.8,0.0,0.0,0.0,4.76,1309.8,1122.55
86,4.741,1712.0,20.04,3064.0,100.0,0.001,712.0,0.32,4.742,1312.2,1140.83
87,4.772,1684.0,17.46,3060.0,100.0,0.0,0.0,0.0,4.772,1310.57,1149.76
88,4.76,1694.0,17.12,3064.0,99.95,0.0,709.0,0.22,4.76,1311.27,1119.08
89,4.789,1670.0,15.28,3062.0,99.89,0.0,0.0,0.0,4.789,1314.88,1142.96
90,4.788,1671.0,14.21,3057.0,99.85,0.0,0.0,0.0,4.788,1311.89,1138.7
91,4.746,1725.0,16.83,3064.0,99.83,0.0,0.0,0.0,4.746,1310.71,1117.16
92,4.764,1643.0,15.71,3062.0,99.93,0.0,0.0,0.0,4.764,1286.15,1136.54
93,4.752,1703.0,18.09,3062.0,100.0,0.0,0.0,0.0,4.752,1305.92,1141.94
94,4.806,1703.0,14.94,3059.0,100.0,0.0,0.0,0.0,4.806,1321.59,1148.85
95,4.786,1712.0,14.82,3063.0,99.98,0.0,0.0,0.0,4.786,1304.66,1126.11
96,4.818,1712.0,13.69,3057.0,100.0,0.0,0.0,0.0,4.818,1323.62,1150.5
97,4.788,1694.0,15.22,3061.0,100.0,0.0,0.0,0.0,4.788,1313.14,1134.27
98,4.757,1698.0,16.27,3062.0,99.7,0.0,0.0,0.0,4.757,1304.94,1121.59
99,4.781,1705.0,15.17,3061.0,99.92,0.0,0.0,0.0,4.781,1312.29,1127.77
100,4.709,1711.0,18.64,3066.0,99.92,0.0,0.0,0.0,4.709,1300.87,1108.24
101,4.727,1692.0,19.3,3065.0,99.64,0.0,713.0,0.31,4.727,1299.68,1108.95
102,4.786,1699.0,14.76,3061.0,100.0,0.0,0.0,0.0,4.786,1309.97,1145.27
103,4.742,1709.0,18.55,3064.0,99.92,0.0,708.0,0.22,4.742,1310.56,1110.69
104,4.801,1699.0,14.13,3060.0,99.75,0.0,0.0,0.0,4.801,1302.69,1142.92
105,4.856,1690.0,25.08,3055.0,100.0,0.0,0.0,0.0,4.856,1318.46,1145.77
106,4.77,1674.0,16.25,3063.0,99.95,0.0,0.0,0.0,4.77,1309.22,1131.31
107,4.792,1737.0,14.96,3062.0,99.95,0.0,0.0,0.0,4.792,1320.54,1133.47
108,4.793,1673.0,15.35,3062.0,99.99,0.0,0.0,0.0,4.793,1309.01,1133.51
109,4.715,1688.0,19.01,3066.0,99.43,0.0,0.0,0.0,4.715,1294.29,1123.43
110,4.783,1721.0,15.57,3060.0,100.0,0.0,0.0,0.0,4.783,1319.27,1133.45
111,4.706,1705.0,19.48,3067.0,99.55,0.0,0.0,0.0,4.706,1301.04,1110.16
112,4.801,1746.0,15.86,3058.0,100.0,0.0,0.0,0.0,4.801,1320.16,1148.16
113,4.723,1708.0,18.6,3066.0,99.89,0.0,0.0,0.0,4.723,1299.96,1113.2
114,4.817,1722.0,15.33,3058.0,100.0,0.0,713.0,0.31,4.817,1325.11,1143.93
115,4.775,1707.0,16.49,3061.0,99.98,0.0,0.0,0.0,4.775,1310.61,1127.37
116,4.831,1676.0,16.3,3059.0,100.0,0.0,709.0,0.22,4.831,1316.27,1151.08
117,5.012,1724.0,21.63,3060.0,99.86,0.0,0.0,0.0,5.012,1307.18,1111.91
118,4.768,1646.0,15.74,3064.0,99.72,0.0,0.0,0.0,4.768,1306.52,1120.65
119,4.825,1676.0,13.65,3057.0,100.0,0.0,0.0,0.0,4.825,1318.5,1137.94
120,4.825,1662.0,13.32,3059.0,100.0,0.0,0.0,0.0,4.825,1310.82,1138.99
121,4.785,1762.0,16.76,3060.0,100.0,0.0,0.0,0.0,4.785,1308.21,1149.14
122,4.701,1667.0,18.85,3067.0,99.18,0.0,0.0,0.0,4.701,1312.64,1104.64
123,4.742,1751.0,15.03,3059.0,98.55,0.0,0.0,0.0,4.742,1288.29,1148.88
124,4.76,1703.0,17.08,3065.0,99.88,0.0,0.0,0.0,4.76,1306.24,1125.79
125,4.803,1682.0,15.3,3058.0,100.0,0.0,0.0,0.0,4.803,1316.49,1144.69
126,4.756,1704.0,15.66,3064.0,99.77,0.0,0.0,0.0,4.756,1303.7,1111.66
127,4.777,1725.0,15.99,3061.0,99.89,0.0,0.0,0.0,4.777,1307.52,1142.53
128,4.783,1716.0,14.55,3063.0,99.99,0.0,0.0,0.0,4.783,1306.56,1112.81
129,4.788,1688.0,16.26,3062.0,99.88,0.0,0.0,0.0,4.788,1311.21,1139.25
130,4.74,1697.0,19.72,3066.0,99.82,0.0,0.0,0.0,4.74,1313.84,1117.32
131,4.812,1699.0,15.59,3059.0,100.0,0.0,0.0,0.0,4.812,1311.29,1150.02
132,4.839,1658.0,13.58,3056.0,99.98,0.0,0.0,0.0,4.839,1323.07,1144.54
133,4.748,1730.0,19.17,3062.0,99.5,0.0,0.0,0.0,4.748,1308.31,1136.79
134,4.77,1706.0,16.98,3064.0,99.88,0.0,0.0,0.0,4.77,1316.39,1127.73
135,4.898,1688.0,24.25,3054.0,100.0,0.0,0.0,0.0,4.898,1325.19,1151.8
136,4.783,1693.0,14.93,3060.0,99.51,0.0,0.0,0.0,4.783,1319.61,1114.21
137,4.752,1692.0,17.83,3063.0,99.91,0.0,0.0,0.0,4.752,1305.47,1120.64
138,4.75,1651.0,18.19,3064.0,99.7,0.0,0.0,0.0,4.75,1306.03,1129.88
139,4.811,1704.0,15.75,3058.0,100.0,0.0,0.0,0.0,4.811,1319.63,1154.79
140,4.718,1684.0,18.11,3065.0,99.25,0.0,0.0,0.0,4.718,1300.38,1106.4
141,4.756,1675.0,17.22,3063.0,99.9,0.0,0.0,0.0,4.756,1309.63,1129.66
142,4.833,1718.0,13.56,3059.0,99.96,0.0,0.0,0.0,4.833,1303.06,1133.8
143,4.783,1731.0,16.86,3061.0,99.89,0.0,714.0,0.41,4.783,1322.91,1132.03
144,4.787,1688.0,15.57,3063.0,99.71,0.0,0.0,0.0,4.787,1301.33,1123.86
145,4.809,1678.0,13.51,3060.0,100.0,0.0,0.0,0.0,4.809,1317.45,1138.01
146,4.793,1672.0,15.81,3061.0,99.91,0.0,0.0,0.0,4.793,1301.61,1123.8
147,4.819,1630.0,13.47,3059.0,99.77,0.0,0.0,0.0,4.819,1321.09,1135.15
148,4.825,1740.0,16.59,3058.0,100.0,0.0,712.0,0.32,4.825,1316.76,1149.1
149,4.849,1638.0,12.6,3057.0,99.79,0.0,0.0,0.0,4.849,1316.27,1138.43
150,4.801,1677.0,15.51,3060.0,100.0,0.0,0.0,0.0,4.801,1310.45,1139.79
151,4.819,1683.0,13.66,3060.0,99.89,0.0,0.0,0.0,4.819,1305.69,1123.71
152,4.803,1677.0,16.08,3061.0,100.0,0.0,0.0,0.0,4.803,1327.87,1142.08
153,4.858,1702.0,13.32,3057.0,100.0,0.0,0.0,0.0,4.858,1319.69,1154.82
154,4.804,1631.0,13.19,3059.0,99.84,0.0,0.0,0.0,4.804,1290.3,1137.43
155,4.802,1692.0,15.94,3060.0,100.0,0.0,0.0,0.0,4.802,1327.15,1128.38
156,4.801,1706.0,14.67,3063.0,99.88,0.0,0.0,0.0,4.801,1308.59,1126.46
157,4.816,1697.0,13.74,3058.0,100.0,0.0,0.0,0.0,4.816,1309.28,1137.63
158,4.807,1671.0,14.47,3062.0,99.8,0.0,0.0,0.0,4.807,1309.49,1126.54
159,4.841,1651.0,12.82,3056.0,100.0,0.0,0.0,0.0,4.841,1327.11,1141.02
160,4.819,1689.0,14.18,3059.0,99.99,0.0,0.0,0.0,4.819,1309.53,1151.77
161,4.772,1694.0,16.06,3065.0,99.88,0.0,0.0,0.0,4.772,1302.1,1111.82
162,4.786,1710.0,16.74,3060.0,100.0,0.0,0.0,0.0,4.786,1325.03,1139.02
163,4.788,1655.0,16.35,3064.0,99.87,0.0,0.0,0.0,4.788,1295.02,1124.78
164,4.852,1704.0,28.63,3059.0,99.9,0.0,0.0,0.0,4.852,1326.1,1156.51
165,4.846,1701.0,13.3,3056.0,100.0,0.0,0.0,0.0,4.846,1316.3,1137.34
166,4.787,1677.0,17.01,3065.0,99.78,0.0,712.0,0.32,4.787,1314.21,1120.83
167,4.781,1710.0,17.04,3062.0,99.9,0.0,0.0,0.0,4.781,1320.61,1131.19
168,4.768,1703.0,14.86,3063.0,99.61,0.0,0.0,0.0,4.768,1293.09,1113.91
169,4.788,1701.0,15.25,3062.0,99.96,0.0,0.0,0.0,4.788,1316.22,1125.84
170,4.851,1662.0,14.26,3056.0,100.0,0.0,0.0,0.0,4.851,1319.41,1151.79
171,4.812,1685.0,15.1,3062.0,99.88,0.0,0.0,0.0,4.812,1308.3,1115.92
172,4.843,1629.0,12.3,3055.0,100.0,0.0,0.0,0.0,4.843,1316.13,1148.4
173,4.809,1696.0,16.04,3061.0,100.0,0.0,0.0,0.0,4.809,1307.4,1154.13
174,4.777,1674.0,15.24,3065.0,99.85,0.0,0.0,0.0,4.777,1296.74,1100.83
175,4.803,1678.0,15.87,3061.0,100.0,0.0,0.0,0.0,4.803,1314.2,1151.26
176,4.807,1667.0,15.33,3062.0,99.71,0.0,0.0,0.0,4.807,1305.22,1131.34
177,4.83,1668.0,13.98,3058.0,100.0,0.0,0.0,0.0,4.83,1319.78,1138.13
178,4.817,1665.0,13.92,3058.0,100.0,0.0,0.0,0.0,4.817,1315.31,1136.64
179,4.814,1626.0,15.0,3063.0,99.7,0.0,712.0,0.32,4.814,1301.9,1118.15
180,4.775,1705.0,16.31,3061.0,99.97,0.0,0.0,0.0,4.775,1312.28,1133.98
181,4.825,1700.0,14.92,3060.0,100.0,0.0,0.0,0.0,4.825,1322.9,1132.94
182,4.719,1687.0,18.5,3068.0,99.0,0.0,0.0,0.0,4.719,1303.76,1096.69
183,4.834,1663.0,12.28,3056.0,100.0,0.0,0.0,0.0,4.834,1307.92,1145.16
184,4.823,1692.0,15.83,3060.0,100.0,0.0,0.0,0.0,4.823,1323.95,1152.77
185,4.766,1705.0,17.68,3064.0,99.73,0.0,0.0,0.0,4.766,1301.53,1121.2
186,4.803,1696.0,15.45,3061.0,99.99,0.0,0.0,0.0,4.803,1318.6,1132.4
187,4.842,1699.0,13.45,3059.0,100.0,0.0,0.0,0.0,4.842,1299.88,1141.39
188,4.773,1690.0,17.38,3066.0,99.69,0.0,0.0,0.0,4.773,1311.93,1106.18
189,4.816,1672.0,14.5,3059.0,99.54,0.0,0.0,0.0,4.816,1314.42,1146.45
190,4.856,1670.0,13.65,3059.0,100.0,0.0,0.0,0.0,4.856,1313.59,1160.37
191,4.759,1718.0,17.05,3064.0,99.49,0.0,0.0,0.0,4.759,1309.1,1107.54
192,4.851,1653.0,13.52,3057.0,100.0,0.0,0.0,0.0,4.851,1326.74,1151.47
193,4.83,1673.0,14.37,3058.0,99.91,0.0,0.0,0.0,4.83,1315.22,1137.42
194,4.871,1655.0,25.64,3061.0,99.92,0.0,0.0,0.0,4.871,1314.84,1124.63
195,4.828,1700.0,13.42,3057.0,100.0,0.0,0.0,0.0,4.828,1310.94,1141.81
196,4.822,1700.0,15.8,3058.0,99.45,0.0,712.0,0.32,4.822,1308.28,1142.45
197,4.79,1706.0,14.03,3062.0,99.88,0.0,0.0,0.0,4.79,1296.63,1122.61
198,4.749,1719.0,19.63,3066.0,99.94,0.0,0.0,0.0,4.749,1310.62,1127.9
199,4.789,1689.0,18.64,3062.0,99.57,0.0,0.0,0.0,4.789,1319.56,1154.72
200,4.783,1662.0,18.01,3064.0,99.76,0.0,0.0,0.0,4.783,1301.12,1123.94
201,4.812,1692.0,14.08,3055.0,99.49,0.0,0.0,0.0,4.812,1314.16,1148.47
202,4.791,1707.0,13.86,3060.0,99.05,0.0,0.0,0.0,4.791,1305.46,1142.81
203,4.806,1664.0,15.95,3064.0,99.8,0.0,712.0,0.31,4.806,1309.69,1118.27
204,4.824,1684.0,13.35,3057.0,100.0,0.0,0.0,0.0,4.824,1314.18,1145.17
205,4.839,1692.0,14.34,3059.0,100.0,0.0,0.0,0.0,4.839,1308.35,1150.63
206,4.796,1640.0,14.57,3062.0,99.53,0.0,0.0,0.0,4.796,1301.75,1106.91
207,4.772,1679.0,15.85,3062.0,99.28,0.0,0.0,0.0,4.772,1321.12,1118.4
208,4.836,1640.0,12.66,3057.0,100.0,0.0,0.0,0.0,4.836,1295.79,1158.66
209,4.827,1638.0,14.82,3063.0,99.88,0.0,0.0,0.0,4.827,1314.3,1114.43
210,4.751,1685.0,18.93,3065.0,99.94,0.0,0.0,0.0,4.751,1311.66,1104.21
211,4.815,1748.0,15.63,3060.0,100.0,0.0,0.0,0.0,4.815,1319.13,1147.05
212,4.79,1657.0,14.82,3064.0,99.31,0.0,0.0,0.0,4.79,1303.12,1105.82
213,4.81,1702.0,14.03,3059.0,99.83,0.0,0.0,0.0,4.81,1309.67,1131.14
214,4.797,1707.0,15.99,3061.0,99.95,0.0,0.0,0.0,4.797,1314.12,1134.98
215,4.739,1741.0,18.15,3064.0,99.42,0.0,0.0,0.0,4.739,1303.32,1112.98
216,4.775,1643.0,15.57,3064.0,99.6,0.0,0.0,0.0,4.775,1289.79,1104.32
217,4.807,1692.0,13.88,3060.0,99.94,0.0,0.0,0.0,4.807,1313.77,1137.76
218,4.769,1699.0,18.63,3063.0,99.98,0.0,0.0,0.0,4.769,1309.92,1137.48
219,4.783,1634.0,15.31,3065.0,99.51,0.0,0.0,0.0,4.783,1297.18,1095.74
220,4.789,1681.0,13.95,3060.0,99.93,0.0,0.0,0.0,4.789,1297.44,1138.04
221,4.793,1723.0,15.96,3060.0,100.0,0.0,0.0,0.0,4.793,1316.11,1135.75
222,4.811,1669.0,14.02,3063.0,99.72,0.0,0.0,0.0,4.811,1298.49,1114.71
223,4.792,1693.0,24.89,3063.0,99.43,0.0,0.0,0.0,4.792,1311.61,1117.92
224,4.779,1728.0,20.88,3062.0,100.0,0.0,0.0,0.0,4.779,1299.37,1138.36
225,4.818,1656.0,14.75,3059.0,100.0,0.0,0.0,0.0,4.818,1301.88,1139.46
226,4.759,1649.0,15.98,3065.0,99.37,0.0,0.0,0.0,4.759,1301.86,1099.55
227,4.789,1716.0,18.63,3062.0,99.91,0.001,712.0,0.63,4.79,1316.31,1145.2
228,4.819,1705.0,16.23,3057.0,100.0,0.0,0.0,0.0,4.819,1326.07,1142.36
229,4.815,1641.0,14.4,3059.0,98.96,0.0,0.0,0.0,4.815,1304.82,1137.09
230,4.791,1691.0,15.13,3062.0,99.86,0.0,0.0,0.0,4.791,1302.81,1119.35
231,4.833,1688.0,13.87,3057.0,100.0,0.0,0.0,0.0,4.833,1321.73,1142.03
232,4.798,1695.0,16.4,3061.0,100.0,0.0,0.0,0.0,4.798,1313.51,1141.32
233,4.782,1662.0,14.86,3064.0,99.34,0.0,0.0,0.0,4.782,1291.01,1100.84
234,4.799,1648.0,13.92,3061.0,99.92,0.0,0.0,0.0,4.799,1299.99,1130.76
235,4.794,1742.0,16.86,3060.0,100.0,0.0,0.0,0.0,4.794,1312.54,1147.06
236,5.03,1682.0,21.67,3061.0,99.39,0.0,0.0,0.0,5.03,1314.24,1095.09
237,4.789,1644.0,15.07,3065.0,99.92,0.0,0.0,0.0,4.789,1304.08,1112.24
238,4.826,1675.0,14.41,3058.0,100.0,0.0,0.0,0.0,4.826,1307.04,1147.93
239,4.839,1700.0,13.34,3056.0,100.0,0.0,0.0,0.0,4.839,1315.11,1145.12
240,4.804,1664.0,15.07,3062.0,99.71,0.0,0.0,0.0,4.804,1306.76,1111.28
241,4.802,1684.0,15.21,3063.0,99.98,0.0,0.0,0.0,4.802,1316.02,1112.24
242,4.775,1725.0,16.54,3063.0,99.51,0.0,0.0,0.0,4.775,1308.16,1138.01
243,4.785,1697.0,19.07,3061.0,100.0,0.0,0.0,0.0,4.785,1315.97,1149.32
244,4.731,1652.0,16.83,3066.0,98.79,0.0,0.0,0.0,4.731,1281.04,1092.95
245,4.823,1716.0,14.64,3059.0,100.0,0.0,0.0,0.0,4.823,1314.44,1149.41
246,4.803,1695.0,14.88,3061.0,99.99,0.0,0.0,0.0,4.803,1301.7,1133.91
247,4.8,1710.0,16.05,3060.0,99.87,0.0,0.0,0.0,4.8,1306.02,1140.81
248,4.724,1647.0,16.58,3068.0,98.79,0.0,0.0,0.0,4.724,1285.62,1082.58
249,4.797,1665.0,16.19,3063.0,99.98,0.0,0.0,0.0,4.797,1318.73,1125.54
250,4.81,1685.0,14.71,3060.0,99.99,0.0,0.0,0.0,4.81,1308.99,1132.43
251,4.836,1713.0,14.45,3058.0,100.0,0.0,0.0,0.0,4.836,1311.96,1137.64
252,4.752,1634.0,16.06,3067.0,98.85,0.0,0.0,0.0,4.752,1305.21,1092.96
253,4.86,1689.0,26.5,3058.0,100.0,0.0,0.0,0.0,4.86,1312.68,1145.83
254,4.758,1707.0,18.45,3064.0,100.0,0.0,0.0,0.0,4.758,1317.35,1128.28
255,4.804,1706.0,17.76,3061.0,99.92,0.0,0.0,0.0,4.804,1313.99,1142.63
256,4.744,1644.0,15.56,3067.0,98.75,0.0,0.0,0.0,4.744,1304.18,1081.32
257,4.809,1724.0,16.71,3060.0,100.0,0.0,0.0,0.0,4.809,1305.7,1137.7
258,4.813,1714.0,16.52,3059.0,99.99,0.0,712.0,0.31,4.813,1323.79,1133.32
259,4.873,1665.0,12.95,3056.0,100.0,0.0,0.0,0.0,4.873,1319.5,1154.86
260,4.782,1608.0,14.29,3064.0,99.19,0.0,0.0,0.0,4.782,1305.46,1091.81
261,4.814,1712.0,14.21,3058.0,100.0,0.0,0.0,0.0,4.814,1307.91,1140.56
262,4.757,1713.0,18.56,3064.0,99.9,0.0,713.0,0.31,4.757,1316.62,1113.6
263,4.832,1688.0,16.24,3059.0,99.96,0.0,712.0,0.31,4.832,1319.43,1134.69
264,4.77,1658.0,15.37,3064.0,98.43,0.0,0.0,0.0,4.77,1300.81,1110.98
265,4.793,1656.0,16.78,3064.0,99.74,0.0,0.0,0.0,4.793,1316.84,1109.08
266,4.809,1670.0,15.52,3062.0,99.87,0.0,0.0,0.0,4.809,1308.44,1125.06
267,4.808,1685.0,15.97,3059.0,99.98,0.0,0.0,0.0,4.808,1317.36,1137.49
268,4.714,1618.0,16.77,3068.0,98.58,0.0,0.0,0.0,4.714,1289.09,1070.05
269,4.808,1671.0,15.0,3063.0,99.83,0.0,0.0,0.0,4.808,1316.65,1121.63
270,4.792,1681.0,16.14,3060.0,99.85,0.0,0.0,0.0,4.792,1307.18,1125.58
271,4.81,1682.0,16.58,3061.0,99.91,0.0,0.0,0.0,4.81,1326.37,1149.59
272,4.813,1703.0,16.18,3063.0,99.5,0.0,0.0,0.0,4.813,1304.38,1123.21
273,4.797,1659.0,15.69,3065.0,99.6,0.0,0.0,0.0,4.797,1312.14,1114.64
